"","season","games","name","playerId","data.draftYear","data.playerId","data.playerName","data.roundNumber","data.overallPickNumber","data.pickInRound","data.height","data.weight","data.position"
"13449",NA,NA,NA,8469559,2001,8469559,"Matti Kaltiainen",4,111,14,74,218,"G"
"13450",NA,NA,NA,8469560,2001,8469560,"Milan Gajic",4,112,15,71,182,"C"
"13451",NA,NA,NA,8469562,2001,8469562,"Evgeny Gladskikh",4,114,17,72,176,"LW"
"13452",NA,NA,NA,8469563,2001,8469563,"Vladimir Gusev",4,115,18,73,189,"D"
"13453",NA,NA,NA,8469565,2001,8469565,"Michael Woodford",4,117,20,71,185,"RW"
"13454",NA,NA,NA,8469566,2001,8469566,"Brandon Rogers",4,118,21,73,190,"D"
"13455",NA,NA,NA,8469567,2001,8469567,"Aleksey Zotkin",4,119,22,72,200,"LW"
"13456",NA,NA,NA,8469570,2001,8469570,"Igor Valeev",4,122,25,71,203,"RW"
"13457",NA,NA,NA,8469571,2001,8469571,"Aaron Lobb",4,123,26,76,208,"RW"
"13458",NA,NA,NA,8469572,2001,8469572,"Egor Shastin",4,124,27,69,172,"F"
"13459",NA,NA,NA,8469573,2001,8469573,"Jeff Lucky",4,125,28,73,193,"RW"
"13460",NA,NA,NA,8469574,2001,8469574,"Daniel Volrab",4,126,29,72,180,"C"
"13461",NA,NA,NA,8469576,2001,8469576,"Andrei Posnov",4,128,31,73,185,"RW"
"13462",NA,NA,NA,8469577,2001,8469577,"Miroslav Blatak",4,129,32,71,172,"D"
"13463",NA,NA,NA,8469578,2001,8469578,"Colt King",4,130,33,74,221,"LW"
"13464",NA,NA,NA,8469579,2001,8469579,"Ben Eaves",4,131,34,68,180,"C"
"13465",NA,NA,NA,8469583,2001,8469583,"Billy Thompson",5,136,5,74,200,"G"
"13466",NA,NA,NA,8469585,2001,8469585,"Paul Lynch",5,138,7,75,195,"D"
"13467",NA,NA,NA,8469586,2001,8469586,"Shawn Collymore",5,139,8,71,180,"RW"
"13468",NA,NA,NA,8469589,2001,8469589,"Tommi Jaminki",5,142,11,72,183,"LW"
"13469",NA,NA,NA,8469590,2001,8469590,"Frantisek Skladany",5,143,12,72,185,"LW"
"13470",NA,NA,NA,8469592,2001,8469592,"James Hakewill",5,145,14,75,205,"D"
"13471",NA,NA,NA,8469594,2001,8469594,"Jiri Jakes",5,147,16,76,225,"RW"
"13472",NA,NA,NA,8469595,2001,8469595,"David Klema",5,148,17,72,178,"C"
"13473",NA,NA,NA,8469596,2001,8469596,"Mikko Viitanen",5,149,18,75,218,"D"
"13474",NA,NA,NA,8469597,2001,8469597,"Bernd Bruckler",5,150,19,73,180,"G"
"13475",NA,NA,NA,8469599,2001,8469599,"Terry Denike",5,152,21,74,190,"G"
"13476",NA,NA,NA,8469600,2001,8469600,"Tuukka Mantyla",5,153,22,69,176,"D"
"13477",NA,NA,NA,8469601,2001,8469601,"Jake Brenk",5,154,23,74,187,"C"
"13478",NA,NA,NA,8469705,2001,8469705,"Mario Cartelli",9,262,3,73,196,"D"
"13479",NA,NA,NA,8469602,2001,8469602,"Michal Vondrka",5,155,24,72,180,"LW"
"13480",NA,NA,NA,8469603,2001,8469603,"Andy Schneider",5,156,25,72,220,"D"
"13481",NA,NA,NA,8469604,2001,8469604,"Andreas Jamtin",5,157,26,72,191,"RW"
"13482",NA,NA,NA,8469605,2001,8469605,"Roman Malek",5,158,27,71,161,"G"
"13483",NA,NA,NA,8469606,2001,8469606,"Dimitri Semin",5,159,28,70,185,"F"
"13484",NA,NA,NA,8469607,2001,8469607,"Artem Ternavsky",5,160,29,74,208,"D"
"13485",NA,NA,NA,8469609,2001,8469609,"Stefan Schauer",5,162,31,73,193,"D"
"13486",NA,NA,NA,8469611,2001,8469611,"Yuri Trubachev",5,164,33,69,187,"C"
"13487",NA,NA,NA,8469612,2001,8469612,"Pierre-Luc Emond",5,165,34,72,193,"C"
"13488",NA,NA,NA,8469614,2001,8469614,"Michal Blazek",6,167,2,74,187,"D"
"13489",NA,NA,NA,8469616,2001,8469616,"Dustin Johner",6,169,4,70,181,"C"
"13490",NA,NA,NA,8469617,2001,8469617,"Jan Tabacek",6,170,5,71,169,"D"
"13491",NA,NA,NA,8469618,2001,8469618,"Eric Himelfarb",6,171,6,69,161,"C"
"13492",NA,NA,NA,8469620,2001,8469620,"Justin Aikins",6,173,8,72,177,"C"
"13493",NA,NA,NA,8469621,2001,8469621,"Alexander Golvin",6,174,9,71,192,"LW"
"13494",NA,NA,NA,8469624,2001,8469624,"Andrei Razin",6,177,12,71,177,"C"
"13495",NA,NA,NA,8469625,2001,8469625,"Anton Lavrentiev",6,178,13,76,196,"D"
"13496",NA,NA,NA,8468571,2000,8468571,"Alexei Tereschenko",3,91,26,71,176,"C"
"13497",NA,NA,NA,8468572,2000,8468572,"Sergey Klyazmin",3,92,27,75,194,"LW"
"13498",NA,NA,NA,8468573,2000,8468573,"Tim Branham",3,93,28,74,185,"D"
"13499",NA,NA,NA,8468574,2000,8468574,"Alexander Drozdetsky",3,94,29,73,174,"F"
"13500",NA,NA,NA,8468576,2000,8468576,"Antoine Bergeron",3,96,31,74,202,"D"
"13501",NA,NA,NA,8468579,2000,8468579,"Marc Cavosie",4,99,3,72,173,"F"
"13502",NA,NA,NA,8468580,2000,8468580,"Miguel Delisle",4,100,4,73,214,"RW"
"13503",NA,NA,NA,8468581,2000,8468581,"Arto Tukio",4,101,5,72,189,"D"
"13504",NA,NA,NA,8468582,2000,8468582,"Stefan Liv",4,102,6,73,177,"G"
"13505",NA,NA,NA,8468583,2000,8468583,"James Brett Nowak",4,103,7,75,192,"F"
"13506",NA,NA,NA,8468585,2000,8468585,"Vladimir Gorbunov",4,105,9,72,176,"F"
"13507",NA,NA,NA,8468586,2000,8468586,"Scott Balan",4,106,10,74,194,"D"
"13508",NA,NA,NA,8468587,2000,8468587,"Carl Mallette",4,107,11,73,188,"C"
"13509",NA,NA,NA,8468588,2000,8468588,"Blake Robson",4,108,12,72,190,"C"
"13510",NA,NA,NA,8468589,2000,8468589,"Johan Eneqvist",4,109,13,72,183,"LW"
"13511",NA,NA,NA,8468590,2000,8468590,"Jared Newman",4,110,14,74,201,"D"
"13512",NA,NA,NA,8468591,2000,8468591,"Ghyslain Rousseau",4,111,15,73,162,"G"
"13513",NA,NA,NA,8469679,2001,8469679,"Ryan Bowness",8,236,9,74,198,"RW"
"13514",NA,NA,NA,8469680,2001,8469680,"Mike Gabinet",8,237,10,75,180,"D"
"13515",NA,NA,NA,8469682,2001,8469682,"Jake Riddle",8,239,12,73,210,"LW"
"13516",NA,NA,NA,8469683,2001,8469683,"Gustav Grasberg",8,240,13,71,183,"C"
"13517",NA,NA,NA,8469686,2001,8469686,"Frantisek Lukes",8,243,16,69,173,"LW"
"13518",NA,NA,NA,8469687,2001,8469687,"Carter Trevisani",8,244,17,73,185,"D"
"13519",NA,NA,NA,8469688,2001,8469688,"Konstantin Mihailov",8,245,18,72,176,"C"
"13520",NA,NA,NA,8469690,2001,8469690,"Marek Dubec",8,247,20,72,179,"D"
"13521",NA,NA,NA,8469692,2001,8469692,"Matt Maglione",8,249,22,73,185,"D"
"13522",NA,NA,NA,8469693,2001,8469693,"Brandon Crawford-West",8,250,23,71,185,"G"
"13523",NA,NA,NA,8469694,2001,8469694,"Ville Hamalainen",8,251,24,71,187,"F"
"13524",NA,NA,NA,8469695,2001,8469695,"Jean-Francois Soucy",8,252,25,75,190,"C"
"13525",NA,NA,NA,8469697,2001,8469697,"Peter Polcik",8,254,27,76,187,"LW"
"13526",NA,NA,NA,8469698,2001,8469698,"Marco Rosa",8,255,28,72,170,"C"
"13527",NA,NA,NA,8469699,2001,8469699,"Gregg Johnson",8,256,29,70,183,"C"
"13528",NA,NA,NA,8469700,2001,8469700,"Evgeny Gamalej",8,257,30,75,196,"D"
"13529",NA,NA,NA,8469702,2001,8469702,"Dimitri Bezrukov",8,259,32,75,187,"LW"
"13530",NA,NA,NA,8469703,2001,8469703,"Bryan Perez",9,260,1,73,198,"F"
"13531",NA,NA,NA,8469706,2001,8469706,"Jan Blanar",9,263,4,75,183,"D"
"13532",NA,NA,NA,8469708,2001,8469708,"Dale Sullivan",9,265,6,71,170,"RW"
"13533",NA,NA,NA,8469709,2001,8469709,"Viktor Ujcik",9,266,7,70,194,"F"
"13534",NA,NA,NA,8469711,2001,8469711,"Jeff Miles",9,268,9,71,188,"C"
"13535",NA,NA,NA,8469712,2001,8469712,"Juris Stals",9,269,10,72,185,"C"
"13536",NA,NA,NA,8469713,2001,8469713,"Grant Jacobsen",9,270,11,74,201,"C"
"13537",NA,NA,NA,8469716,2001,8469716,"Severin Blindenbacher",9,273,14,71,189,"D"
"13538",NA,NA,NA,8467933,2001,8467933,"Peter Reynolds",9,274,15,75,195,"D"
"13539",NA,NA,NA,8469717,2001,8469717,"Robert Muller",9,275,16,67,163,"G"
"13540",NA,NA,NA,8469718,2001,8469718,"Mike Knoepfli",9,276,17,73,185,"LW"
"13541",NA,NA,NA,8469719,2001,8469719,"Sebastien Laplante",9,277,18,71,170,"G"
"13542",NA,NA,NA,8469721,2001,8469721,"Ryan Jorde",9,279,20,75,207,"D"
"13543",NA,NA,NA,8469722,2001,8469722,"Roman Kuhtinov",9,280,21,73,207,"D"
"13544",NA,NA,NA,8469723,2001,8469723,"Ilya Solarev",9,281,22,75,176,"LW"
"13545",NA,NA,NA,8469724,2001,8469724,"Marcel Rodman",9,282,23,72,183,"RW"
"13546",NA,NA,NA,8469725,2001,8469725,"Simon Skoog",9,283,24,74,218,"D"
"13547",NA,NA,NA,8469726,2001,8469726,"Viktor Hubl",9,284,25,72,176,"F"
"13548",NA,NA,NA,8469727,2001,8469727,"Marek Tomica",9,285,26,72,172,"F"
"13549",NA,NA,NA,8469729,2001,8469729,"Juha-Pekka Ketola",9,287,28,73,178,"C"
"13550",NA,NA,NA,8469730,2001,8469730,"Francois Senez",9,288,29,75,215,"D"
"13551",NA,NA,NA,8469731,2001,8469731,"Henrik Bergfors",9,289,30,76,225,"D"
"13552",NA,NA,NA,8468495,2000,8468495,"Artem Kriukov",1,15,15,76,193,"C"
"13553",NA,NA,NA,8468511,2000,8468511,"Ilya Nikulin",2,31,1,73,211,"D"
"13554",NA,NA,NA,8468514,2000,8468514,"Ruslan Zainullin",2,34,4,72,202,"RW"
"13555",NA,NA,NA,8468516,2000,8468516,"Daniel Widing",2,36,6,72,185,"RW"
"13556",NA,NA,NA,8468519,2000,8468519,"Teemu Laine",2,39,9,72,194,"RW"
"13557",NA,NA,NA,8468521,2000,8468521,"Tero Maatta",2,41,11,74,205,"D"
"13558",NA,NA,NA,8468522,2000,8468522,"Libor Ustrnul",2,42,12,77,235,"D"
"13559",NA,NA,NA,8468528,2000,8468528,"Gerard Dicaire",2,48,18,74,195,"D"
"13560",NA,NA,NA,8468530,2000,8468530,"Sergei Soin",2,50,20,72,185,"F"
"13561",NA,NA,NA,8468533,2000,8468533,"Alexander Tatarinov",2,53,23,71,176,"RW"
"13562",NA,NA,NA,8468537,2000,8468537,"Matt Demarchi",2,57,27,74,180,"D"
"13563",NA,NA,NA,8468538,2000,8468538,"Vladimir Sapozhnikov",2,58,28,75,205,"D"
"13564",NA,NA,NA,8468543,2000,8468543,"Agris Saviels",2,63,33,74,192,"D"
"13565",NA,NA,NA,8468546,2000,8468546,"Tuukka Makela",3,66,1,74,202,"D"
"13566",NA,NA,NA,8468547,2000,8468547,"Maxim Birbraer",3,67,2,74,185,"LW"
"13567",NA,NA,NA,8468549,2000,8468549,"Ben Knopp",3,69,4,73,185,"RW"
"13568",NA,NA,NA,8468551,2000,8468551,"Thatcher Bell",3,71,6,72,172,"C"
"13569",NA,NA,NA,8468552,2000,8468552,"Mattias Nilsson",3,72,7,75,189,"D"
"13570",NA,NA,NA,8468557,2000,8468557,"Robert Fried",3,77,12,76,210,"RW"
"13571",NA,NA,NA,8468559,2000,8468559,"Tyler Hanchuck",3,79,14,75,210,"D"
"13572",NA,NA,NA,8468562,2000,8468562,"Sean O'Connor",3,82,17,75,203,"RW"
"13573",NA,NA,NA,8468563,2000,8468563,"Alexander Ljubimov",3,83,18,75,196,"D"
"13574",NA,NA,NA,8468564,2000,8468564,"Peter Hamerlik",3,84,19,74,187,"G"
"13575",NA,NA,NA,8468567,2000,8468567,"Jan Bohac",3,87,22,74,189,"C"
"13576",NA,NA,NA,8468570,2000,8468570,"Jean-Francois Racine",3,90,25,75,194,"G"
"13577",NA,NA,NA,8470245,2002,8470245,"Kaleb Betts",8,235,6,70,185,"C"
"13578",NA,NA,NA,8470184,2002,8470184,"Tyler Boldt",8,236,7,73,185,"D"
"13579",NA,NA,NA,8470215,2002,8470215,"Jyri Marttinen",8,238,9,71,180,"D"
"13580",NA,NA,NA,8470200,2002,8470200,"Ryan Lannon",8,239,10,73,200,"D"
"13581",NA,NA,NA,8470228,2002,8470228,"Igor Ignatushkin",8,242,13,71,161,"F"
"13582",NA,NA,NA,8470235,2002,8470235,"Tuomas Mikkonen",8,243,14,73,183,"F"
"13583",NA,NA,NA,8470217,2002,8470217,"Tomas Micka",8,245,16,74,176,"F"
"13584",NA,NA,NA,8470316,2002,8470316,"Josef Vavra",8,246,17,72,174,"LW"
"13585",NA,NA,NA,8470115,2002,8470115,"Matt Violin",8,247,18,73,180,"G"
"13586",NA,NA,NA,8470167,2002,8470167,"Tuukka Pulliainen",8,248,19,71,176,"F"
"13587",NA,NA,NA,8470297,2002,8470297,"Marcus Smith",8,249,20,72,192,"D"
"13588",NA,NA,NA,8470319,2002,8470319,"Dan Glover",8,250,21,74,175,"D"
"13589",NA,NA,NA,8470269,2002,8470269,"Jason Kostadine",8,251,22,72,202,"RW"
"13590",NA,NA,NA,8470083,2002,8470083,"Martin Chabada",8,252,23,73,202,"F"
"13591",NA,NA,NA,8470158,2002,8470158,"Pauli Levokari",8,257,28,79,260,"D"
"13592",NA,NA,NA,8470098,2002,8470098,"Sergei Shemetov",8,258,29,73,174,"F"
"13593",NA,NA,NA,8470145,2002,8470145,"Pierre-Olivier Beaulieu",8,260,31,76,184,"D"
"13594",NA,NA,NA,8470100,2002,8470100,"Francois Caron",9,261,1,75,182,"D"
"13595",NA,NA,NA,8470183,2002,8470183,"Christian Soderstrom",9,262,2,73,176,"F"
"13596",NA,NA,NA,8470253,2002,8470253,"Sergei Mozyakin",9,263,3,70,165,"F"
"13597",NA,NA,NA,8470097,2002,8470097,"Matt Davis",9,264,4,72,198,"G"
"13598",NA,NA,NA,8470191,2002,8470191,"Dwight Labrosse",9,265,5,73,167,"G"
"13599",NA,NA,NA,8470224,2002,8470224,"Steven Spencer",9,266,6,74,221,"D"
"13600",NA,NA,NA,8470081,2002,8470081,"Chris Petrow",9,267,7,74,188,"D"
"13601",NA,NA,NA,8470078,2002,8470078,"Mikhail Tyulyapkin",9,268,8,73,187,"D"
"13602",NA,NA,NA,8470112,2002,8470112,"Mika Hannula",9,269,9,71,180,"F"
"13603",NA,NA,NA,8470143,2002,8470143,"Rob Flynn",9,270,10,74,210,"RW"
"13604",NA,NA,NA,8470236,2002,8470236,"Martin Cizek",9,271,11,73,188,"D"
"13605",NA,NA,NA,8470177,2002,8470177,"Patric Blomdahl",9,272,12,73,205,"F"
"13606",NA,NA,NA,8472272,2002,8472272,"Ned Havern",9,273,13,73,199,"LW"
"13607",NA,NA,NA,8470255,2002,8470255,"Fredrik Johansson",9,274,14,71,178,"C"
"13608",NA,NA,NA,8470146,2002,8470146,"Konstantin Korneev",9,275,15,71,176,"D"
"13609",NA,NA,NA,8470126,2002,8470126,"Vitali Atyushov",9,276,16,73,205,"D"
"13610",NA,NA,NA,8470181,2002,8470181,"Thomas Nussli",9,277,17,74,205,"F"
"13611",NA,NA,NA,8470291,2002,8470291,"Matt Gens",9,278,18,72,180,"D"
"13612",NA,NA,NA,8470254,2002,8470254,"Russell Spence",9,280,20,75,200,"C"
"13613",NA,NA,NA,8470214,2002,8470214,"Bill Kinkel",9,281,21,76,229,"LW"
"13614",NA,NA,NA,8470091,2002,8470091,"Per Braxenholm",9,283,23,75,215,"D"
"13615",NA,NA,NA,8470166,2002,8470166,"Ryan MacMurchy",9,284,24,72,208,"RW"
"13616",NA,NA,NA,8470304,2002,8470304,"Alexei Glukhov",9,286,26,75,213,"F"
"13617",NA,NA,NA,8470306,2002,8470306,"John Toffey",9,287,27,75,200,"C"
"13618",NA,NA,NA,8470209,2002,8470209,"Michael Hutchins",9,288,28,72,185,"D"
"13619",NA,NA,NA,8470042,2002,8470042,"Sean Collins",9,289,29,69,177,"LW"
"13620",NA,NA,NA,8470249,2002,8470249,"Pavel Frolov",9,290,30,73,154,"F"
"13621",NA,NA,NA,8468592,2000,8468592,"Premsyl Duben",4,112,16,74,200,"D"
"13622",NA,NA,NA,8468593,2000,8468593,"Lou Dickenson",4,113,17,74,192,"F"
"13623",NA,NA,NA,8468594,2000,8468594,"Christian Larrivee",4,114,18,74,185,"C"
"13624",NA,NA,NA,8468595,2000,8468595,"Chris Eade",4,115,19,74,191,"D"
"13625",NA,NA,NA,8468600,2000,8468600,"Davis Parley",4,120,24,71,164,"G"
"13626",NA,NA,NA,8467424,2000,8467424,"Ryan Van Buskirk",4,121,25,73,190,"D"
"13627",NA,NA,NA,8468602,2000,8468602,"Derrick Byfuglien",4,122,26,73,202,"D"
"13628",NA,NA,NA,8468603,2000,8468603,"Vadim Khomitski",4,123,27,74,203,"D"
"13629",NA,NA,NA,8468605,2000,8468605,"Phil Cole",4,125,29,75,190,"D"
"13630",NA,NA,NA,8468606,2000,8468606,"Johan Hagglund",4,126,30,74,194,"C"
"13631",NA,NA,NA,8468607,2000,8468607,"Dmitri Semyenov",4,127,31,70,178,"F"
"13632",NA,NA,NA,8468608,2000,8468608,"Alexander Seluyanov",4,128,32,72,172,"D"
"13633",NA,NA,NA,8468609,2000,8468609,"Troy Riddle",4,129,33,70,172,"F"
"13634",NA,NA,NA,8468610,2000,8468610,"Aaron Van Leusen",4,130,34,72,196,"F"
"13635",NA,NA,NA,8468614,2000,8468614,"Peter Podhradsky",5,134,4,74,185,"D"
"13636",NA,NA,NA,8470251,2002,8470251,"Marian Havel",6,179,13,72,176,"F"
"13637",NA,NA,NA,8470099,2002,8470099,"Kirill Sidorenko",6,180,14,75,187,"C"
"13638",NA,NA,NA,8470173,2002,8470173,"Ryan Murphy",6,185,19,71,185,"RW"
"13639",NA,NA,NA,8470163,2002,8470163,"Jeff Pietrasiak",6,186,20,73,180,"G"
"13640",NA,NA,NA,8468735,2002,8468735,"Eric Johansson",6,187,21,72,190,"C"
"13641",NA,NA,NA,8470092,2002,8470092,"Kevin Kantee",6,188,22,73,185,"D"
"13642",NA,NA,NA,8470279,2002,8470279,"Alexei Stonkus",6,189,23,72,174,"D"
"13643",NA,NA,NA,8470210,2002,8470210,"Nikita Korovkin",6,192,26,74,198,"D"
"13644",NA,NA,NA,8470205,2002,8470205,"Kim Hirschovits",6,194,28,73,183,"C"
"13645",NA,NA,NA,8470070,2002,8470070,"Taylor Christie",6,195,29,75,210,"D"
"13646",NA,NA,NA,8470160,2002,8470160,"Mikael Vuorio",6,196,30,72,165,"G"
"13647",NA,NA,NA,8470288,2002,8470288,"James Cuddihy",6,197,31,75,194,"C"
"13648",NA,NA,NA,8470221,2002,8470221,"Denis Yachmenev",7,200,3,73,185,"LW"
"13649",NA,NA,NA,8470040,2002,8470040,"Mathieu Brunelle",7,201,4,70,180,"LW"
"13650",NA,NA,NA,8470049,2002,8470049,"Patrik Bartschi",7,202,5,70,199,"F"
"13651",NA,NA,NA,8470155,2002,8470155,"Josh Morrow",7,203,6,72,210,"D"
"13652",NA,NA,NA,8470312,2002,8470312,"Niklas Eckerblom",7,204,7,73,196,"C"
"13653",NA,NA,NA,8468825,2002,8468825,"Jean-Francois Dufort",7,205,8,74,200,"LW"
"13654",NA,NA,NA,8470178,2002,8470178,"Pierre Johnsson",7,207,10,73,183,"D"
"13655",NA,NA,NA,8470103,2002,8470103,"Joni Lindlof",7,209,12,73,176,"F"
"13656",NA,NA,NA,8470154,2002,8470154,"Bryan Hamm",7,210,13,76,213,"D"
"13657",NA,NA,NA,8470213,2002,8470213,"Patrick Murphy",7,211,14,73,195,"LW"
"13658",NA,NA,NA,8470043,2002,8470043,"Marc-Andre Roy",7,214,17,74,205,"LW"
"13659",NA,NA,NA,8470234,2002,8470234,"Mikhail Lyubushin",7,215,18,73,216,"D"
"13660",NA,NA,NA,8470087,2002,8470087,"Ladislav Kouba",7,216,19,74,210,"LW"
"13661",NA,NA,NA,8470050,2002,8470050,"Tyson Kellerman",7,219,22,74,183,"G"
"13662",NA,NA,NA,8470262,2002,8470262,"Brad Topping",7,220,23,73,186,"G"
"13663",NA,NA,NA,8470109,2002,8470109,"Jonas Johnson",7,221,24,74,185,"C"
"13664",NA,NA,NA,8470285,2002,8470285,"Scott May",7,222,25,69,185,"F"
"13665",NA,NA,NA,8470080,2002,8470080,"Ilia Krikunov",7,223,26,71,169,"F"
"13666",NA,NA,NA,8470107,2002,8470107,"Adam Taylor",7,224,27,72,190,"C"
"13667",NA,NA,NA,8470258,2002,8470258,"Ryan Steeves",7,227,30,72,195,"F"
"13668",NA,NA,NA,8470139,2002,8470139,"Dmitri Utkin",7,228,31,72,169,"LW"
"13669",NA,NA,NA,8470275,2002,8470275,"Colton Fretter",8,230,1,70,187,"F"
"13670",NA,NA,NA,8470290,2002,8470290,"Jaroslav Kracik",8,231,2,72,178,"F"
"13671",NA,NA,NA,8470130,2002,8470130,"Peter Hafner",8,232,3,77,195,"D"
"13672",NA,NA,NA,8470066,2002,8470066,"Vasily Koshechkin",8,233,4,77,225,"G"
"13673",NA,NA,NA,8470286,2002,8470286,"Topi Jaakola",5,134,3,73,184,"D"
"13674",NA,NA,NA,8470141,2002,8470141,"Joseph Pearce",5,135,4,77,215,"G"
"13675",NA,NA,NA,8470174,2002,8470174,"Andrew Sertich",5,136,5,71,161,"LW"
"13676",NA,NA,NA,8470106,2002,8470106,"Patrick Jarrett",5,138,7,70,181,"C"
"13677",NA,NA,NA,8470194,2002,8470194,"George Davis",5,140,9,74,225,"RW"
"13678",NA,NA,NA,8470046,2002,8470046,"Jiri Cetkovsky",5,141,10,76,209,"C"
"13679",NA,NA,NA,8470197,2002,8470197,"Emanuel Peter",5,142,11,73,207,"C"
"13680",NA,NA,NA,8470242,2002,8470242,"Mike Walsh",5,143,12,74,194,"LW"
"13681",NA,NA,NA,8468632,2002,8468632,"Paul Flache",5,144,13,77,220,"D"
"13682",NA,NA,NA,8470133,2002,8470133,"Robert Gherson",5,145,14,72,155,"G"
"13683",NA,NA,NA,8470094,2002,8470094,"Victor Bobrov",5,146,15,73,176,"F"
"13684",NA,NA,NA,8470284,2002,8470284,"David Bararuk",5,147,16,72,175,"F"
"13685",NA,NA,NA,8470044,2002,8470044,"Glenn Fisher",5,148,17,73,160,"G"
"13686",NA,NA,NA,8470218,2002,8470218,"Marcus Paulsson",5,149,18,72,185,"F"
"13687",NA,NA,NA,8470142,2002,8470142,"Brock Hooton",5,150,19,73,185,"C"
"13688",NA,NA,NA,8470186,2002,8470186,"Jesse Niinimaki",1,15,15,74,183,"C"
"13689",NA,NA,NA,8470037,2002,8470037,"Jakub Koreis",1,19,19,74,206,"C"
"13690",NA,NA,NA,8470168,2002,8470168,"Martin Vagner",1,26,26,73,214,"D"
"13691",NA,NA,NA,8470124,2002,8470124,"Mike Morris",1,27,27,73,185,"RW"
"13692",NA,NA,NA,8470096,2002,8470096,"Janos Vas",2,32,2,73,183,"F"
"13693",NA,NA,NA,8470252,2002,8470252,"Lee Falardeau",2,33,3,76,196,"C"
"13694",NA,NA,NA,8470188,2002,8470188,"Ondrej Nemec",2,35,5,72,196,"D"
"13695",NA,NA,NA,8470313,2002,8470313,"Brian McConnell",2,39,9,74,190,"C"
"13696",NA,NA,NA,8470206,2002,8470206,"Marius Holtet",2,42,12,72,183,"F"
"13697",NA,NA,NA,8470127,2002,8470127,"Tomas Linhart",2,45,15,74,209,"D"
"13698",NA,NA,NA,8470226,2002,8470226,"Alexei Shkotov",2,48,18,70,161,"RW"
"13699",NA,NA,NA,8470117,2002,8470117,"Kiril Koltsov",2,49,19,71,183,"D"
"13700",NA,NA,NA,8470057,2002,8470057,"Sergei Anshakov",2,50,20,75,179,"LW"
"13701",NA,NA,NA,8470079,2002,8470079,"Anton Kadeykin",2,51,21,74,180,"D"
"13702",NA,NA,NA,8470314,2002,8470314,"Dan Spang",2,52,22,72,205,"D"
"13703",NA,NA,NA,8470231,2002,8470231,"Denis Grot",2,55,25,72,185,"D"
"13704",NA,NA,NA,8470220,2002,8470220,"Vladislav Evseev",2,56,26,74,196,"LW"
"13705",NA,NA,NA,8470278,2002,8470278,"Maxime Daigneault",2,59,29,75,205,"G"
"13706",NA,NA,NA,8470256,2002,8470256,"Adam Henrich",2,60,30,76,216,"LW"
"13707",NA,NA,NA,8470068,2002,8470068,"Andrei Mikhnov",2,62,32,78,192,"F"
"13708",NA,NA,NA,8470311,2002,8470311,"Brian Lee",3,71,8,74,187,"D"
"13709",NA,NA,NA,8470051,2002,8470051,"Michael Erickson",3,72,9,74,186,"RW"
"13710",NA,NA,NA,8470195,2002,8470195,"Todd Ford",3,74,11,76,176,"G"
"13711",NA,NA,NA,8470179,2002,8470179,"Arttu Luttinen",3,75,12,71,198,"F"
"13712",NA,NA,NA,8470138,2002,8470138,"Michael Tessier",3,76,13,74,191,"LW"
"13713",NA,NA,NA,8470193,2002,8470193,"Patrick Wellar",3,77,14,75,210,"D"
"13714",NA,NA,NA,8470164,2002,8470164,"Geoff Waugh",3,78,15,75,210,"D"
"13715",NA,NA,NA,8470118,2002,8470118,"Brock Radunske",3,79,16,76,187,"LW"
"13716",NA,NA,NA,8470315,2002,8470315,"Marcus Jonasen",3,81,18,76,220,"F"
"13717",NA,NA,NA,8470157,2002,8470157,"John Adams",3,82,19,74,188,"D"
"13718",NA,NA,NA,8470293,2002,8470293,"Lukas Mensator",3,83,20,68,167,"G"
"13719",NA,NA,NA,8470122,2002,8470122,"Marek Chvatal",3,84,21,73,183,"D"
"13720",NA,NA,NA,8470292,2002,8470292,"Ahren Nittel",3,85,22,74,214,"LW"
"13721",NA,NA,NA,8470089,2002,8470089,"Jonas Fiedler",3,86,23,74,177,"RW"
"13722",NA,NA,NA,8470298,2002,8470298,"Dominic D'Amour",3,88,25,75,202,"D"
"13723",NA,NA,NA,8470056,2002,8470056,"Tomas Troliga",3,89,26,76,200,"F"
"13724",NA,NA,NA,8470077,2002,8470077,"Jesse Lane",3,91,28,73,210,"D"
"13725",NA,NA,NA,8470052,2002,8470052,"Derek Krestanovich",3,92,29,73,175,"C"
"13726",NA,NA,NA,8470204,2002,8470204,"Alexander Kozhevnikov",3,93,30,72,185,"LW"
"13727",NA,NA,NA,8470190,2002,8470190,"Eric Lundberg",3,94,31,75,200,"D"
"13728",NA,NA,NA,8470116,2002,8470116,"Jeff Genovy",3,96,33,75,197,"C"
"13729",NA,NA,NA,8470233,2002,8470233,"Lance Monych",4,97,1,74,199,"RW"
"13730",NA,NA,NA,8470069,2002,8470069,"Ivan Tkachenko",4,98,2,70,183,"F"
"13731",NA,NA,NA,8470114,2002,8470114,"Michael Lambert",4,99,3,74,180,"F"
"13732",NA,NA,NA,8470067,2002,8470067,"Dimitri Kazionov",4,100,4,75,185,"C"
"13733",NA,NA,NA,8470071,2002,8470071,"Daniel Fernholm",4,101,5,76,218,"D"
"13734",NA,NA,NA,8470227,2002,8470227,"Joonas Vihko",4,103,7,69,172,"F"
"13735",NA,NA,NA,8470250,2002,8470250,"Rosario Ruggeri",4,105,9,73,202,"D"
