"","date","name","category","value"
"18526",1971-01-21,"New.Hampshire","S",22014
"18527",1971-01-21,"Arizona","S",1103758
"18528",1971-01-21,"Rhode.Island","S",33
"18529",1971-01-22,"Maryland","S",244
"18530",1971-01-22,"Iowa","S",371246
"18531",1971-01-22,"Delaware","S",50
"18532",1971-01-22,"Ohio","S",2503
"18533",1971-01-22,"Pennsylvania","S",13927
"18534",1971-01-22,"Nebraska","S",611994
"18535",1971-01-22,"Washington","S",526920
"18536",1971-01-22,"Alabama","S",70567
"18537",1971-01-22,"Arkansas","S",289356
"18538",1971-01-22,"New.Mexico","S",771600
"18539",1971-01-22,"Texas","S",2185329
"18540",1971-01-22,"California","S",1343290
"18541",1971-01-22,"Kentucky","S",840
"18542",1971-01-22,"Georgia","S",11198
"18543",1971-01-22,"Wisconsin","S",221754
"18544",1971-01-22,"Oregon","S",703966
"18545",1971-01-22,"Missouri","S",356225
"18546",1971-01-22,"Virginia","S",8916
"18547",1971-01-22,"Tennessee","S",6525
"18548",1971-01-22,"Louisiana","S",165093
"18549",1971-01-22,"New.York","S",69958
"18550",1971-01-22,"Michigan","S",405179
"18551",1971-01-22,"Idaho","S",726673
"18552",1971-01-22,"Florida","S",93795
"18553",1971-01-22,"Illinois","S",27966
"18554",1971-01-22,"Montana","S",748785
"18555",1971-01-22,"Minnesota","S",740652
"18556",1971-01-22,"Indiana","S",771
"18557",1971-01-22,"Massachusetts","S",9017
"18558",1971-01-22,"Kansas","S",440678
"18559",1971-01-22,"Nevada","S",242371
"18560",1971-01-22,"Vermont","S",22707
"18561",1971-01-22,"Connecticut","S",121
"18562",1971-01-22,"New.Jersey","S",183
"18563",1971-01-22,"North.Carolina","S",23825
"18564",1971-01-22,"Utah","S",571999
"18565",1971-01-22,"North.Dakota","S",512868
"18566",1971-01-22,"South.Carolina","S",621
"18567",1971-01-22,"Mississippi","S",154245
"18568",1971-01-22,"Colorado","S",835018
"18569",1971-01-22,"South.Dakota","S",520854
"18570",1971-01-22,"Oklahoma","S",332978
"18571",1971-01-22,"Wyoming","S",494442
"18572",1971-01-22,"West.Virginia","S",32567
"18573",1971-01-22,"Maine","S",121825
"18574",1971-01-22,"New.Hampshire","S",22014
"18575",1971-01-22,"Arizona","S",1103727
"18576",1971-01-22,"Rhode.Island","S",33
"18577",1971-01-23,"Maryland","S",244
"18578",1971-01-23,"Iowa","S",370865
"18579",1971-01-23,"Delaware","S",50
"18580",1971-01-23,"Ohio","S",2503
"18581",1971-01-23,"Pennsylvania","S",13917
"18582",1971-01-23,"Nebraska","S",611259
"18583",1971-01-23,"Washington","S",526920
"18584",1971-01-23,"Alabama","S",70567
"18585",1971-01-23,"Arkansas","S",289054
"18586",1971-01-23,"New.Mexico","S",771540
"18587",1971-01-23,"Texas","S",2184457
"18588",1971-01-23,"California","S",1342996
"18589",1971-01-23,"Kentucky","S",840
"18590",1971-01-23,"Georgia","S",11191
"18591",1971-01-23,"Wisconsin","S",221583
"18592",1971-01-23,"Oregon","S",703922
"18593",1971-01-23,"Missouri","S",356017
"18594",1971-01-23,"Virginia","S",8916
"18595",1971-01-23,"Tennessee","S",6525
"18596",1971-01-23,"Louisiana","S",165074
"18597",1971-01-23,"New.York","S",69958
"18598",1971-01-23,"Michigan","S",405179
"18599",1971-01-23,"Idaho","S",726673
"18600",1971-01-23,"Florida","S",93781
"18601",1971-01-23,"Illinois","S",27840
"18602",1971-01-23,"Montana","S",748782
"18603",1971-01-23,"Minnesota","S",740538
"18604",1971-01-23,"Indiana","S",771
"18605",1971-01-23,"Massachusetts","S",9017
"18606",1971-01-23,"Kansas","S",440608
"18607",1971-01-23,"Nevada","S",242371
"18608",1971-01-23,"Vermont","S",22707
"18609",1971-01-23,"Connecticut","S",121
"18610",1971-01-23,"New.Jersey","S",183
"18611",1971-01-23,"North.Carolina","S",23575
"18612",1971-01-23,"Utah","S",570588
"18613",1971-01-23,"North.Dakota","S",512868
"18614",1971-01-23,"South.Carolina","S",621
"18615",1971-01-23,"Mississippi","S",154065
"18616",1971-01-23,"Colorado","S",834981
"18617",1971-01-23,"South.Dakota","S",520854
"18618",1971-01-23,"Oklahoma","S",332857
"18619",1971-01-23,"Wyoming","S",494442
"18620",1971-01-23,"West.Virginia","S",32555
"18621",1971-01-23,"Maine","S",121825
"18622",1971-01-23,"New.Hampshire","S",22014
"18623",1971-01-23,"Arizona","S",1103680
"18624",1971-01-23,"Rhode.Island","S",33
"18625",1971-01-24,"Maryland","S",244
"18626",1971-01-24,"Iowa","S",370547
"18627",1971-01-24,"Delaware","S",50
"18628",1971-01-24,"Ohio","S",2503
"18629",1971-01-24,"Pennsylvania","S",13915
"18630",1971-01-24,"Nebraska","S",610729
"18631",1971-01-24,"Washington","S",526919
"18632",1971-01-24,"Alabama","S",70567
"18633",1971-01-24,"Arkansas","S",288738
"18634",1971-01-24,"New.Mexico","S",771508
"18635",1971-01-24,"Texas","S",2183552
"18636",1971-01-24,"California","S",1342713
"18637",1971-01-24,"Kentucky","S",840
"18638",1971-01-24,"Georgia","S",11179
"18639",1971-01-24,"Wisconsin","S",221492
"18640",1971-01-24,"Oregon","S",703875
"18641",1971-01-24,"Missouri","S",355780
"18642",1971-01-24,"Virginia","S",8916
"18643",1971-01-24,"Tennessee","S",6525
"18644",1971-01-24,"Louisiana","S",165053
"18645",1971-01-24,"New.York","S",69958
"18646",1971-01-24,"Michigan","S",405179
"18647",1971-01-24,"Idaho","S",726673
"18648",1971-01-24,"Florida","S",93776
"18649",1971-01-24,"Illinois","S",27728
"18650",1971-01-24,"Montana","S",748782
"18651",1971-01-24,"Minnesota","S",740429
"18652",1971-01-24,"Indiana","S",771
"18653",1971-01-24,"Massachusetts","S",9017
"18654",1971-01-24,"Kansas","S",440537
"18655",1971-01-24,"Nevada","S",242370
"18656",1971-01-24,"Vermont","S",22707
"18657",1971-01-24,"Connecticut","S",121
"18658",1971-01-24,"New.Jersey","S",183
"18659",1971-01-24,"North.Carolina","S",23465
"18660",1971-01-24,"Utah","S",568910
"18661",1971-01-24,"North.Dakota","S",512868
"18662",1971-01-24,"South.Carolina","S",621
"18663",1971-01-24,"Mississippi","S",154000
"18664",1971-01-24,"Colorado","S",834936
"18665",1971-01-24,"South.Dakota","S",520854
"18666",1971-01-24,"Oklahoma","S",332743
"18667",1971-01-24,"Wyoming","S",494442
"18668",1971-01-24,"West.Virginia","S",32535
"18669",1971-01-24,"Maine","S",121825
"18670",1971-01-24,"New.Hampshire","S",22014
"18671",1971-01-24,"Arizona","S",1103610
"18672",1971-01-24,"Rhode.Island","S",33
"18673",1971-01-25,"Maryland","S",244
"18674",1971-01-25,"Iowa","S",370288
"18675",1971-01-25,"Delaware","S",50
"18676",1971-01-25,"Ohio","S",2503
"18677",1971-01-25,"Pennsylvania","S",13915
"18678",1971-01-25,"Nebraska","S",610389
"18679",1971-01-25,"Washington","S",526917
"18680",1971-01-25,"Alabama","S",70567
"18681",1971-01-25,"Arkansas","S",288315
"18682",1971-01-25,"New.Mexico","S",771496
"18683",1971-01-25,"Texas","S",2182607
"18684",1971-01-25,"California","S",1342460
"18685",1971-01-25,"Kentucky","S",840
"18686",1971-01-25,"Georgia","S",11159
"18687",1971-01-25,"Wisconsin","S",221462
"18688",1971-01-25,"Oregon","S",703822
"18689",1971-01-25,"Missouri","S",355464
"18690",1971-01-25,"Virginia","S",8916
"18691",1971-01-25,"Tennessee","S",6525
"18692",1971-01-25,"Louisiana","S",165023
"18693",1971-01-25,"New.York","S",69958
"18694",1971-01-25,"Michigan","S",405179
"18695",1971-01-25,"Idaho","S",726673
"18696",1971-01-25,"Florida","S",93776
"18697",1971-01-25,"Illinois","S",27591
"18698",1971-01-25,"Montana","S",748782
"18699",1971-01-25,"Minnesota","S",740299
"18700",1971-01-25,"Indiana","S",771
"18701",1971-01-25,"Massachusetts","S",9017
"18702",1971-01-25,"Kansas","S",440482
"18703",1971-01-25,"Nevada","S",242368
"18704",1971-01-25,"Vermont","S",22707
"18705",1971-01-25,"Connecticut","S",121
"18706",1971-01-25,"New.Jersey","S",183
"18707",1971-01-25,"North.Carolina","S",23432
"18708",1971-01-25,"Utah","S",566772
"18709",1971-01-25,"North.Dakota","S",512868
"18710",1971-01-25,"South.Carolina","S",621
"18711",1971-01-25,"Mississippi","S",153980
"18712",1971-01-25,"Colorado","S",834884
"18713",1971-01-25,"South.Dakota","S",520854
"18714",1971-01-25,"Oklahoma","S",332611
"18715",1971-01-25,"Wyoming","S",494442
"18716",1971-01-25,"West.Virginia","S",32501
"18717",1971-01-25,"Maine","S",121825
"18718",1971-01-25,"New.Hampshire","S",22014
"18719",1971-01-25,"Arizona","S",1103517
"18720",1971-01-25,"Rhode.Island","S",33
"18721",1971-01-26,"Maryland","S",244
"18722",1971-01-26,"Iowa","S",370108
"18723",1971-01-26,"Delaware","S",50
"18724",1971-01-26,"Ohio","S",2503
"18725",1971-01-26,"Pennsylvania","S",13915
"18726",1971-01-26,"Nebraska","S",610116
"18727",1971-01-26,"Washington","S",526913
"18728",1971-01-26,"Alabama","S",70567
"18729",1971-01-26,"Arkansas","S",287688
"18730",1971-01-26,"New.Mexico","S",771494
"18731",1971-01-26,"Texas","S",2181690
"18732",1971-01-26,"California","S",1342250
"18733",1971-01-26,"Kentucky","S",840
"18734",1971-01-26,"Georgia","S",11125
"18735",1971-01-26,"Wisconsin","S",221457
"18736",1971-01-26,"Oregon","S",703769
"18737",1971-01-26,"Missouri","S",355026
"18738",1971-01-26,"Virginia","S",8916
"18739",1971-01-26,"Tennessee","S",6525
"18740",1971-01-26,"Louisiana","S",164979
"18741",1971-01-26,"New.York","S",69958
"18742",1971-01-26,"Michigan","S",405179
"18743",1971-01-26,"Idaho","S",726673
"18744",1971-01-26,"Florida","S",93776
"18745",1971-01-26,"Illinois","S",27413
"18746",1971-01-26,"Montana","S",748782
"18747",1971-01-26,"Minnesota","S",740129
"18748",1971-01-26,"Indiana","S",771
"18749",1971-01-26,"Massachusetts","S",9017
"18750",1971-01-26,"Kansas","S",440451
"18751",1971-01-26,"Nevada","S",242364
"18752",1971-01-26,"Vermont","S",22707
"18753",1971-01-26,"Connecticut","S",121
"18754",1971-01-26,"New.Jersey","S",183
"18755",1971-01-26,"North.Carolina","S",23420
"18756",1971-01-26,"Utah","S",564146
"18757",1971-01-26,"North.Dakota","S",512868
"18758",1971-01-26,"South.Carolina","S",621
"18759",1971-01-26,"Mississippi","S",153963
"18760",1971-01-26,"Colorado","S",834831
"18761",1971-01-26,"South.Dakota","S",520854
"18762",1971-01-26,"Oklahoma","S",332458
"18763",1971-01-26,"Wyoming","S",494442
"18764",1971-01-26,"West.Virginia","S",32446
"18765",1971-01-26,"Maine","S",121825
"18766",1971-01-26,"New.Hampshire","S",22014
"18767",1971-01-26,"Arizona","S",1103406
"18768",1971-01-26,"Rhode.Island","S",33
"18769",1971-01-27,"Maryland","S",244
"18770",1971-01-27,"Iowa","S",370013
"18771",1971-01-27,"Delaware","S",50
"18772",1971-01-27,"Ohio","S",2503
"18773",1971-01-27,"Pennsylvania","S",13915
"18774",1971-01-27,"Nebraska","S",609789
"18775",1971-01-27,"Washington","S",526906
"18776",1971-01-27,"Alabama","S",70567
"18777",1971-01-27,"Arkansas","S",286784
"18778",1971-01-27,"New.Mexico","S",771494
"18779",1971-01-27,"Texas","S",2180919
"18780",1971-01-27,"California","S",1342047
"18781",1971-01-27,"Kentucky","S",840
"18782",1971-01-27,"Georgia","S",11069
"18783",1971-01-27,"Wisconsin","S",221457
"18784",1971-01-27,"Oregon","S",703724
"18785",1971-01-27,"Missouri","S",354439
"18786",1971-01-27,"Virginia","S",8916
"18787",1971-01-27,"Tennessee","S",6525
"18788",1971-01-27,"Louisiana","S",164920
"18789",1971-01-27,"New.York","S",69958
"18790",1971-01-27,"Michigan","S",405179
"18791",1971-01-27,"Idaho","S",726673
"18792",1971-01-27,"Florida","S",93776
"18793",1971-01-27,"Illinois","S",27208
"18794",1971-01-27,"Montana","S",748782
"18795",1971-01-27,"Minnesota","S",739918
"18796",1971-01-27,"Indiana","S",771
"18797",1971-01-27,"Massachusetts","S",9017
"18798",1971-01-27,"Kansas","S",440436
"18799",1971-01-27,"Nevada","S",242357
"18800",1971-01-27,"Vermont","S",22707
"18801",1971-01-27,"Connecticut","S",121
"18802",1971-01-27,"New.Jersey","S",183
"18803",1971-01-27,"North.Carolina","S",23407
"18804",1971-01-27,"Utah","S",561226
"18805",1971-01-27,"North.Dakota","S",512868
"18806",1971-01-27,"South.Carolina","S",621
"18807",1971-01-27,"Mississippi","S",153935
"18808",1971-01-27,"Colorado","S",834787
"18809",1971-01-27,"South.Dakota","S",520854
"18810",1971-01-27,"Oklahoma","S",332299
"18811",1971-01-27,"Wyoming","S",494442
"18812",1971-01-27,"West.Virginia","S",32359
"18813",1971-01-27,"Maine","S",121825
"18814",1971-01-27,"New.Hampshire","S",22014
"18815",1971-01-27,"Arizona","S",1103297
"18816",1971-01-27,"Rhode.Island","S",33
"18817",1971-01-28,"Maryland","S",244
"18818",1971-01-28,"Iowa","S",369970
"18819",1971-01-28,"Delaware","S",50
"18820",1971-01-28,"Ohio","S",2503
"18821",1971-01-28,"Pennsylvania","S",13915
"18822",1971-01-28,"Nebraska","S",609348
"18823",1971-01-28,"Washington","S",526896
"18824",1971-01-28,"Alabama","S",70567
"18825",1971-01-28,"Arkansas","S",285570
"18826",1971-01-28,"New.Mexico","S",771494
"18827",1971-01-28,"Texas","S",2180380
"18828",1971-01-28,"California","S",1341790
"18829",1971-01-28,"Kentucky","S",840
"18830",1971-01-28,"Georgia","S",10979
"18831",1971-01-28,"Wisconsin","S",221457
"18832",1971-01-28,"Oregon","S",703695
"18833",1971-01-28,"Missouri","S",353699
"18834",1971-01-28,"Virginia","S",8916
"18835",1971-01-28,"Tennessee","S",6525
"18836",1971-01-28,"Louisiana","S",164850
"18837",1971-01-28,"New.York","S",69958
"18838",1971-01-28,"Michigan","S",405179
"18839",1971-01-28,"Idaho","S",726673
"18840",1971-01-28,"Florida","S",93776
"18841",1971-01-28,"Illinois","S",27010
"18842",1971-01-28,"Montana","S",748781
"18843",1971-01-28,"Minnesota","S",739693
"18844",1971-01-28,"Indiana","S",771
"18845",1971-01-28,"Massachusetts","S",9017
"18846",1971-01-28,"Kansas","S",440426
"18847",1971-01-28,"Nevada","S",242345
"18848",1971-01-28,"Vermont","S",22707
"18849",1971-01-28,"Connecticut","S",121
"18850",1971-01-28,"New.Jersey","S",183
"18851",1971-01-28,"North.Carolina","S",23387
"18852",1971-01-28,"Utah","S",558465
"18853",1971-01-28,"North.Dakota","S",512868
"18854",1971-01-28,"South.Carolina","S",621
"18855",1971-01-28,"Mississippi","S",153887
"18856",1971-01-28,"Colorado","S",834759
"18857",1971-01-28,"South.Dakota","S",520854
"18858",1971-01-28,"Oklahoma","S",332157
"18859",1971-01-28,"Wyoming","S",494442
"18860",1971-01-28,"West.Virginia","S",32223
"18861",1971-01-28,"Maine","S",121825
"18862",1971-01-28,"New.Hampshire","S",22014
"18863",1971-01-28,"Arizona","S",1103216
"18864",1971-01-28,"Rhode.Island","S",33
"18865",1971-01-29,"Maryland","S",244
"18866",1971-01-29,"Iowa","S",369947
"18867",1971-01-29,"Delaware","S",50
"18868",1971-01-29,"Ohio","S",2503
"18869",1971-01-29,"Pennsylvania","S",13915
"18870",1971-01-29,"Nebraska","S",608777
"18871",1971-01-29,"Washington","S",526881
"18872",1971-01-29,"Alabama","S",70567
"18873",1971-01-29,"Arkansas","S",284122
"18874",1971-01-29,"New.Mexico","S",771494
"18875",1971-01-29,"Texas","S",2180031
"18876",1971-01-29,"California","S",1341411
"18877",1971-01-29,"Kentucky","S",840
"18878",1971-01-29,"Georgia","S",10837
"18879",1971-01-29,"Wisconsin","S",221457
"18880",1971-01-29,"Oregon","S",703679
"18881",1971-01-29,"Missouri","S",352826
"18882",1971-01-29,"Virginia","S",8916
"18883",1971-01-29,"Tennessee","S",6525
"18884",1971-01-29,"Louisiana","S",164779
"18885",1971-01-29,"New.York","S",69957
"18886",1971-01-29,"Michigan","S",405179
"18887",1971-01-29,"Idaho","S",726673
"18888",1971-01-29,"Florida","S",93776
"18889",1971-01-29,"Illinois","S",26859
"18890",1971-01-29,"Montana","S",748780
"18891",1971-01-29,"Minnesota","S",739504
"18892",1971-01-29,"Indiana","S",771
"18893",1971-01-29,"Massachusetts","S",9017
"18894",1971-01-29,"Kansas","S",440417
"18895",1971-01-29,"Nevada","S",242325
"18896",1971-01-29,"Vermont","S",22707
"18897",1971-01-29,"Connecticut","S",121
"18898",1971-01-29,"New.Jersey","S",183
"18899",1971-01-29,"North.Carolina","S",23356
"18900",1971-01-29,"Utah","S",556391
"18901",1971-01-29,"North.Dakota","S",512868
"18902",1971-01-29,"South.Carolina","S",621
"18903",1971-01-29,"Mississippi","S",153809
"18904",1971-01-29,"Colorado","S",834745
"18905",1971-01-29,"South.Dakota","S",520854
"18906",1971-01-29,"Oklahoma","S",332043
"18907",1971-01-29,"Wyoming","S",494441
"18908",1971-01-29,"West.Virginia","S",32020
"18909",1971-01-29,"Maine","S",121825
"18910",1971-01-29,"New.Hampshire","S",22014
"18911",1971-01-29,"Arizona","S",1103173
"18912",1971-01-29,"Rhode.Island","S",33
"18913",1971-01-30,"Maryland","S",244
"18914",1971-01-30,"Iowa","S",369922
"18915",1971-01-30,"Delaware","S",50
"18916",1971-01-30,"Ohio","S",2503
"18917",1971-01-30,"Pennsylvania","S",13915
"18918",1971-01-30,"Nebraska","S",608088
"18919",1971-01-30,"Washington","S",526861
"18920",1971-01-30,"Alabama","S",70567
"18921",1971-01-30,"Arkansas","S",282676
"18922",1971-01-30,"New.Mexico","S",771494
"18923",1971-01-30,"Texas","S",2179725
"18924",1971-01-30,"California","S",1340857
"18925",1971-01-30,"Kentucky","S",840
"18926",1971-01-30,"Georgia","S",10620
"18927",1971-01-30,"Wisconsin","S",221457
"18928",1971-01-30,"Oregon","S",703667
"18929",1971-01-30,"Missouri","S",351890
"18930",1971-01-30,"Virginia","S",8916
"18931",1971-01-30,"Tennessee","S",6525
"18932",1971-01-30,"Louisiana","S",164711
"18933",1971-01-30,"New.York","S",69955
"18934",1971-01-30,"Michigan","S",405179
"18935",1971-01-30,"Idaho","S",726673
"18936",1971-01-30,"Florida","S",93776
"18937",1971-01-30,"Illinois","S",26774
"18938",1971-01-30,"Montana","S",748779
"18939",1971-01-30,"Minnesota","S",739389
"18940",1971-01-30,"Indiana","S",771
"18941",1971-01-30,"Massachusetts","S",9017
"18942",1971-01-30,"Kansas","S",440407
"18943",1971-01-30,"Nevada","S",242292
"18944",1971-01-30,"Vermont","S",22707
"18945",1971-01-30,"Connecticut","S",121
"18946",1971-01-30,"New.Jersey","S",183
"18947",1971-01-30,"North.Carolina","S",23309
"18948",1971-01-30,"Utah","S",555241
"18949",1971-01-30,"North.Dakota","S",512868
"18950",1971-01-30,"South.Carolina","S",621
"18951",1971-01-30,"Mississippi","S",153683
"18952",1971-01-30,"Colorado","S",834737
"18953",1971-01-30,"South.Dakota","S",520854
"18954",1971-01-30,"Oklahoma","S",331955
"18955",1971-01-30,"Wyoming","S",494439
"18956",1971-01-30,"West.Virginia","S",31736
"18957",1971-01-30,"Maine","S",121825
"18958",1971-01-30,"New.Hampshire","S",22014
"18959",1971-01-30,"Arizona","S",1103157
"18960",1971-01-30,"Rhode.Island","S",33
"18961",1971-01-31,"Maryland","S",244
"18962",1971-01-31,"Iowa","S",369887
"18963",1971-01-31,"Delaware","S",50
"18964",1971-01-31,"Ohio","S",2503
"18965",1971-01-31,"Pennsylvania","S",13915
"18966",1971-01-31,"Nebraska","S",607310
"18967",1971-01-31,"Washington","S",526839
"18968",1971-01-31,"Alabama","S",70567
"18969",1971-01-31,"Arkansas","S",281546
"18970",1971-01-31,"New.Mexico","S",771494
"18971",1971-01-31,"Texas","S",2179336
"18972",1971-01-31,"California","S",1340084
"18973",1971-01-31,"Kentucky","S",840
"18974",1971-01-31,"Georgia","S",10303
"18975",1971-01-31,"Wisconsin","S",221457
"18976",1971-01-31,"Oregon","S",703654
"18977",1971-01-31,"Missouri","S",350989
"18978",1971-01-31,"Virginia","S",8916
"18979",1971-01-31,"Tennessee","S",6525
"18980",1971-01-31,"Louisiana","S",164642
"18981",1971-01-31,"New.York","S",69951
"18982",1971-01-31,"Michigan","S",405179
"18983",1971-01-31,"Idaho","S",726673
"18984",1971-01-31,"Florida","S",93776
"18985",1971-01-31,"Illinois","S",26743
"18986",1971-01-31,"Montana","S",748778
"18987",1971-01-31,"Minnesota","S",739340
"18988",1971-01-31,"Indiana","S",771
"18989",1971-01-31,"Massachusetts","S",9017
"18990",1971-01-31,"Kansas","S",440399
"18991",1971-01-31,"Nevada","S",242240
"18992",1971-01-31,"Vermont","S",22707
"18993",1971-01-31,"Connecticut","S",121
"18994",1971-01-31,"New.Jersey","S",183
"18995",1971-01-31,"North.Carolina","S",23237
"18996",1971-01-31,"Utah","S",554792
"18997",1971-01-31,"North.Dakota","S",512868
"18998",1971-01-31,"South.Carolina","S",621
"18999",1971-01-31,"Mississippi","S",153491
"19000",1971-01-31,"Colorado","S",834732
"19001",1971-01-31,"South.Dakota","S",520854
"19002",1971-01-31,"Oklahoma","S",331899
"19003",1971-01-31,"Wyoming","S",494436
"19004",1971-01-31,"West.Virginia","S",31379
"19005",1971-01-31,"Maine","S",121825
"19006",1971-01-31,"New.Hampshire","S",22014
"19007",1971-01-31,"Arizona","S",1103151
"19008",1971-01-31,"Rhode.Island","S",33
"19009",1971-02-01,"Maryland","S",244
"19010",1971-02-01,"Iowa","S",369835
"19011",1971-02-01,"Delaware","S",50
"19012",1971-02-01,"Ohio","S",2503
"19013",1971-02-01,"Pennsylvania","S",13915
"19014",1971-02-01,"Nebraska","S",606509
"19015",1971-02-01,"Washington","S",526820
"19016",1971-02-01,"Alabama","S",70567
"19017",1971-02-01,"Arkansas","S",280889
"19018",1971-02-01,"New.Mexico","S",771494
"19019",1971-02-01,"Texas","S",2178794
"19020",1971-02-01,"California","S",1339070
"19021",1971-02-01,"Kentucky","S",840
"19022",1971-02-01,"Georgia","S",9874
"19023",1971-02-01,"Wisconsin","S",221457
"19024",1971-02-01,"Oregon","S",703639
"19025",1971-02-01,"Missouri","S",350207
"19026",1971-02-01,"Virginia","S",8916
"19027",1971-02-01,"Tennessee","S",6525
"19028",1971-02-01,"Louisiana","S",164558
"19029",1971-02-01,"New.York","S",69944
"19030",1971-02-01,"Michigan","S",405179
"19031",1971-02-01,"Idaho","S",726673
"19032",1971-02-01,"Florida","S",93776
"19033",1971-02-01,"Illinois","S",26736
"19034",1971-02-01,"Montana","S",748777
"19035",1971-02-01,"Minnesota","S",739318
"19036",1971-02-01,"Indiana","S",771
"19037",1971-02-01,"Massachusetts","S",9017
"19038",1971-02-01,"Kansas","S",440393
"19039",1971-02-01,"Nevada","S",242160
"19040",1971-02-01,"Vermont","S",22707
"19041",1971-02-01,"Connecticut","S",121
"19042",1971-02-01,"New.Jersey","S",183
"19043",1971-02-01,"North.Carolina","S",23128
"19044",1971-02-01,"Utah","S",554648
"19045",1971-02-01,"North.Dakota","S",512868
"19046",1971-02-01,"South.Carolina","S",621
"19047",1971-02-01,"Mississippi","S",153206
"19048",1971-02-01,"Colorado","S",834730
"19049",1971-02-01,"South.Dakota","S",520854
"19050",1971-02-01,"Oklahoma","S",331871
"19051",1971-02-01,"Wyoming","S",494433
"19052",1971-02-01,"West.Virginia","S",30995
"19053",1971-02-01,"Maine","S",121825
"19054",1971-02-01,"New.Hampshire","S",22014
"19055",1971-02-01,"Arizona","S",1103145
"19056",1971-02-01,"Rhode.Island","S",33
"19057",1971-02-02,"Maryland","S",244
"19058",1971-02-02,"Iowa","S",369761
"19059",1971-02-02,"Delaware","S",50
"19060",1971-02-02,"Ohio","S",2503
"19061",1971-02-02,"Pennsylvania","S",13915
"19062",1971-02-02,"Nebraska","S",605780
"19063",1971-02-02,"Washington","S",526804
"19064",1971-02-02,"Alabama","S",70567
"19065",1971-02-02,"Arkansas","S",280573
"19066",1971-02-02,"New.Mexico","S",771494
"19067",1971-02-02,"Texas","S",2178075
"19068",1971-02-02,"California","S",1337838
"19069",1971-02-02,"Kentucky","S",840
"19070",1971-02-02,"Georgia","S",9359
"19071",1971-02-02,"Wisconsin","S",221457
"19072",1971-02-02,"Oregon","S",703626
"19073",1971-02-02,"Missouri","S",349605
"19074",1971-02-02,"Virginia","S",8916
"19075",1971-02-02,"Tennessee","S",6525
"19076",1971-02-02,"Louisiana","S",164447
"19077",1971-02-02,"New.York","S",69932
"19078",1971-02-02,"Michigan","S",405179
"19079",1971-02-02,"Idaho","S",726673
"19080",1971-02-02,"Florida","S",93776
"19081",1971-02-02,"Illinois","S",26735
"19082",1971-02-02,"Montana","S",748777
"19083",1971-02-02,"Minnesota","S",739297
"19084",1971-02-02,"Indiana","S",771
"19085",1971-02-02,"Massachusetts","S",9017
"19086",1971-02-02,"Kansas","S",440385
"19087",1971-02-02,"Nevada","S",242042
"19088",1971-02-02,"Vermont","S",22707
"19089",1971-02-02,"Connecticut","S",121
"19090",1971-02-02,"New.Jersey","S",183
"19091",1971-02-02,"North.Carolina","S",22974
"19092",1971-02-02,"Utah","S",554565
"19093",1971-02-02,"North.Dakota","S",512868
"19094",1971-02-02,"South.Carolina","S",621
"19095",1971-02-02,"Mississippi","S",152799
"19096",1971-02-02,"Colorado","S",834730
"19097",1971-02-02,"South.Dakota","S",520854
"19098",1971-02-02,"Oklahoma","S",331862
"19099",1971-02-02,"Wyoming","S",494430
"19100",1971-02-02,"West.Virginia","S",30670
"19101",1971-02-02,"Maine","S",121825
"19102",1971-02-02,"New.Hampshire","S",22014
"19103",1971-02-02,"Arizona","S",1103137
"19104",1971-02-02,"Rhode.Island","S",33
"19105",1971-02-03,"Maryland","S",244
"19106",1971-02-03,"Iowa","S",369664
"19107",1971-02-03,"Delaware","S",50
"19108",1971-02-03,"Ohio","S",2503
"19109",1971-02-03,"Pennsylvania","S",13915
"19110",1971-02-03,"Nebraska","S",605247
"19111",1971-02-03,"Washington","S",526790
"19112",1971-02-03,"Alabama","S",70567
"19113",1971-02-03,"Arkansas","S",280395
"19114",1971-02-03,"New.Mexico","S",771494
"19115",1971-02-03,"Texas","S",2177173
"19116",1971-02-03,"California","S",1336466
"19117",1971-02-03,"Kentucky","S",840
"19118",1971-02-03,"Georgia","S",8843
"19119",1971-02-03,"Wisconsin","S",221457
"19120",1971-02-03,"Oregon","S",703616
"19121",1971-02-03,"Missouri","S",349212
"19122",1971-02-03,"Virginia","S",8916
"19123",1971-02-03,"Tennessee","S",6525
"19124",1971-02-03,"Louisiana","S",164298
"19125",1971-02-03,"New.York","S",69912
"19126",1971-02-03,"Michigan","S",405179
"19127",1971-02-03,"Idaho","S",726673
"19128",1971-02-03,"Florida","S",93776
"19129",1971-02-03,"Illinois","S",26735
"19130",1971-02-03,"Montana","S",748777
"19131",1971-02-03,"Minnesota","S",739263
"19132",1971-02-03,"Indiana","S",771
"19133",1971-02-03,"Massachusetts","S",9017
"19134",1971-02-03,"Kansas","S",440373
"19135",1971-02-03,"Nevada","S",241882
"19136",1971-02-03,"Vermont","S",22707
"19137",1971-02-03,"Connecticut","S",121
"19138",1971-02-03,"New.Jersey","S",183
"19139",1971-02-03,"North.Carolina","S",22775
"19140",1971-02-03,"Utah","S",554454
"19141",1971-02-03,"North.Dakota","S",512868
"19142",1971-02-03,"South.Carolina","S",621
"19143",1971-02-03,"Mississippi","S",152237
"19144",1971-02-03,"Colorado","S",834728
"19145",1971-02-03,"South.Dakota","S",520854
"19146",1971-02-03,"Oklahoma","S",331860
"19147",1971-02-03,"Wyoming","S",494428
