"","date","name","category","value"
"10892",1970-08-15,"West.Virginia",11,386772
"10893",1970-08-15,"Maine",8,174953
"10894",1970-08-15,"New.Hampshire",9,27161
"10895",1970-08-15,"Arizona",32,1111078
"10896",1970-08-15,"Rhode.Island",6,33
"10897",1970-08-16,"Maryland",34,649
"10898",1970-08-16,"Iowa",19,773581
"10899",1970-08-16,"Delaware",4,50
"10900",1970-08-16,"Ohio",42,2503
"10901",1970-08-16,"Pennsylvania",43,24162
"10902",1970-08-16,"Nebraska",12,674484
"10903",1970-08-16,"Washington",36,557802
"10904",1970-08-16,"Alabama",25,223803
"10905",1970-08-16,"Arkansas",14,437051
"10906",1970-08-16,"New.Mexico",13,825474
"10907",1970-08-16,"Texas",47,2878003
"10908",1970-08-16,"California",48,3007981
"10909",1970-08-16,"Kentucky",26,128192
"10910",1970-08-16,"Georgia",39,202932
"10911",1970-08-16,"Wisconsin",30,564440
"10912",1970-08-16,"Oregon",22,729454
"10913",1970-08-16,"Missouri",33,936039
"10914",1970-08-16,"Virginia",37,30901
"10915",1970-08-16,"Tennessee",31,9473
"10916",1970-08-16,"Louisiana",23,1133358
"10917",1970-08-16,"New.York",45,301014
"10918",1970-08-16,"Michigan",40,769449
"10919",1970-08-16,"Idaho",10,747495
"10920",1970-08-16,"Florida",46,469670
"10921",1970-08-16,"Illinois",44,346568
"10922",1970-08-16,"Montana",7,752258
"10923",1970-08-16,"Minnesota",28,902795
"10924",1970-08-16,"Indiana",35,8283
"10925",1970-08-16,"Massachusetts",29,9156
"10926",1970-08-16,"Kansas",17,537713
"10927",1970-08-16,"Nevada",15,284975
"10928",1970-08-16,"Vermont",2,281041
"10929",1970-08-16,"Connecticut",20,121
"10930",1970-08-16,"New.Jersey",41,183
"10931",1970-08-16,"North.Carolina",38,29445
"10932",1970-08-16,"Utah",18,955865
"10933",1970-08-16,"North.Dakota",3,514820
"10934",1970-08-16,"South.Carolina",24,1543
"10935",1970-08-16,"Mississippi",16,387424
"10936",1970-08-16,"Colorado",27,917546
"10937",1970-08-16,"South.Dakota",5,585393
"10938",1970-08-16,"Oklahoma",21,433110
"10939",1970-08-16,"Wyoming",1,587913
"10940",1970-08-16,"West.Virginia",11,382985
"10941",1970-08-16,"Maine",8,174613
"10942",1970-08-16,"New.Hampshire",9,26964
"10943",1970-08-16,"Arizona",32,1111016
"10944",1970-08-16,"Rhode.Island",6,33
"10945",1970-08-17,"Maryland",34,649
"10946",1970-08-17,"Iowa",19,770349
"10947",1970-08-17,"Delaware",4,50
"10948",1970-08-17,"Ohio",42,2503
"10949",1970-08-17,"Pennsylvania",43,24162
"10950",1970-08-17,"Nebraska",12,674283
"10951",1970-08-17,"Washington",36,557654
"10952",1970-08-17,"Alabama",25,220698
"10953",1970-08-17,"Arkansas",14,436061
"10954",1970-08-17,"New.Mexico",13,825373
"10955",1970-08-17,"Texas",47,2873832
"10956",1970-08-17,"California",48,2990818
"10957",1970-08-17,"Kentucky",26,123146
"10958",1970-08-17,"Georgia",39,195619
"10959",1970-08-17,"Wisconsin",30,552504
"10960",1970-08-17,"Oregon",22,729403
"10961",1970-08-17,"Missouri",33,922845
"10962",1970-08-17,"Virginia",37,29604
"10963",1970-08-17,"Tennessee",31,9367
"10964",1970-08-17,"Louisiana",23,1128982
"10965",1970-08-17,"New.York",45,300856
"10966",1970-08-17,"Michigan",40,768084
"10967",1970-08-17,"Idaho",10,746950
"10968",1970-08-17,"Florida",46,467164
"10969",1970-08-17,"Illinois",44,338799
"10970",1970-08-17,"Montana",7,751994
"10971",1970-08-17,"Minnesota",28,899517
"10972",1970-08-17,"Indiana",35,8048
"10973",1970-08-17,"Massachusetts",29,9156
"10974",1970-08-17,"Kansas",17,535202
"10975",1970-08-17,"Nevada",15,283839
"10976",1970-08-17,"Vermont",2,278070
"10977",1970-08-17,"Connecticut",20,121
"10978",1970-08-17,"New.Jersey",41,183
"10979",1970-08-17,"North.Carolina",38,29445
"10980",1970-08-17,"Utah",18,952241
"10981",1970-08-17,"North.Dakota",3,514820
"10982",1970-08-17,"South.Carolina",24,1435
"10983",1970-08-17,"Mississippi",16,386333
"10984",1970-08-17,"Colorado",27,917398
"10985",1970-08-17,"South.Dakota",5,585329
"10986",1970-08-17,"Oklahoma",21,432771
"10987",1970-08-17,"Wyoming",1,587907
"10988",1970-08-17,"West.Virginia",11,379490
"10989",1970-08-17,"Maine",8,174315
"10990",1970-08-17,"New.Hampshire",9,26700
"10991",1970-08-17,"Arizona",32,1110980
"10992",1970-08-17,"Rhode.Island",6,33
"10993",1970-08-18,"Maryland",34,649
"10994",1970-08-18,"Iowa",19,767494
"10995",1970-08-18,"Delaware",4,50
"10996",1970-08-18,"Ohio",42,2503
"10997",1970-08-18,"Pennsylvania",43,24162
"10998",1970-08-18,"Nebraska",12,674166
"10999",1970-08-18,"Washington",36,557510
"11000",1970-08-18,"Alabama",25,217806
"11001",1970-08-18,"Arkansas",14,435266
"11002",1970-08-18,"New.Mexico",13,825247
"11003",1970-08-18,"Texas",47,2869587
"11004",1970-08-18,"California",48,2977209
"11005",1970-08-18,"Kentucky",26,117474
"11006",1970-08-18,"Georgia",39,186910
"11007",1970-08-18,"Wisconsin",30,540424
"11008",1970-08-18,"Oregon",22,729335
"11009",1970-08-18,"Missouri",33,906732
"11010",1970-08-18,"Virginia",37,28400
"11011",1970-08-18,"Tennessee",31,9314
"11012",1970-08-18,"Louisiana",23,1123855
"11013",1970-08-18,"New.York",45,300615
"11014",1970-08-18,"Michigan",40,766882
"11015",1970-08-18,"Idaho",10,746227
"11016",1970-08-18,"Florida",46,464188
"11017",1970-08-18,"Illinois",44,330655
"11018",1970-08-18,"Montana",7,751655
"11019",1970-08-18,"Minnesota",28,896693
"11020",1970-08-18,"Indiana",35,7783
"11021",1970-08-18,"Massachusetts",29,9156
"11022",1970-08-18,"Kansas",17,533530
"11023",1970-08-18,"Nevada",15,282798
"11024",1970-08-18,"Vermont",2,274780
"11025",1970-08-18,"Connecticut",20,121
"11026",1970-08-18,"New.Jersey",41,183
"11027",1970-08-18,"North.Carolina",38,29445
"11028",1970-08-18,"Utah",18,948063
"11029",1970-08-18,"North.Dakota",3,514820
"11030",1970-08-18,"South.Carolina",24,1369
"11031",1970-08-18,"Mississippi",16,385300
"11032",1970-08-18,"Colorado",27,917208
"11033",1970-08-18,"South.Dakota",5,585258
"11034",1970-08-18,"Oklahoma",21,432432
"11035",1970-08-18,"Wyoming",1,587900
"11036",1970-08-18,"West.Virginia",11,376124
"11037",1970-08-18,"Maine",8,174055
"11038",1970-08-18,"New.Hampshire",9,26370
"11039",1970-08-18,"Arizona",32,1110961
"11040",1970-08-18,"Rhode.Island",6,33
"11041",1970-08-19,"Maryland",34,649
"11042",1970-08-19,"Iowa",19,764664
"11043",1970-08-19,"Delaware",4,50
"11044",1970-08-19,"Ohio",42,2503
"11045",1970-08-19,"Pennsylvania",43,24162
"11046",1970-08-19,"Nebraska",12,674101
"11047",1970-08-19,"Washington",36,557370
"11048",1970-08-19,"Alabama",25,215199
"11049",1970-08-19,"Arkansas",14,434555
"11050",1970-08-19,"New.Mexico",13,825079
"11051",1970-08-19,"Texas",47,2865399
"11052",1970-08-19,"California",48,2966495
"11053",1970-08-19,"Kentucky",26,111249
"11054",1970-08-19,"Georgia",39,177249
"11055",1970-08-19,"Wisconsin",30,529004
"11056",1970-08-19,"Oregon",22,729249
"11057",1970-08-19,"Missouri",33,887744
"11058",1970-08-19,"Virginia",37,27202
"11059",1970-08-19,"Tennessee",31,9295
"11060",1970-08-19,"Louisiana",23,1118313
"11061",1970-08-19,"New.York",45,300252
"11062",1970-08-19,"Michigan",40,765860
"11063",1970-08-19,"Idaho",10,745332
"11064",1970-08-19,"Florida",46,460884
"11065",1970-08-19,"Illinois",44,322245
"11066",1970-08-19,"Montana",7,751257
"11067",1970-08-19,"Minnesota",28,894202
"11068",1970-08-19,"Indiana",35,7440
"11069",1970-08-19,"Massachusetts",29,9156
"11070",1970-08-19,"Kansas",17,532348
"11071",1970-08-19,"Nevada",15,281998
"11072",1970-08-19,"Vermont",2,271188
"11073",1970-08-19,"Connecticut",20,121
"11074",1970-08-19,"New.Jersey",41,183
"11075",1970-08-19,"North.Carolina",38,29445
"11076",1970-08-19,"Utah",18,943873
"11077",1970-08-19,"North.Dakota",3,514820
"11078",1970-08-19,"South.Carolina",24,1317
"11079",1970-08-19,"Mississippi",16,384234
"11080",1970-08-19,"Colorado",27,916950
"11081",1970-08-19,"South.Dakota",5,585181
"11082",1970-08-19,"Oklahoma",21,432108
"11083",1970-08-19,"Wyoming",1,587893
"11084",1970-08-19,"West.Virginia",11,372706
"11085",1970-08-19,"Maine",8,173808
"11086",1970-08-19,"New.Hampshire",9,25997
"11087",1970-08-19,"Arizona",32,1110953
"11088",1970-08-19,"Rhode.Island",6,33
"11089",1970-08-20,"Maryland",34,649
"11090",1970-08-20,"Iowa",19,761781
"11091",1970-08-20,"Delaware",4,50
"11092",1970-08-20,"Ohio",42,2503
"11093",1970-08-20,"Pennsylvania",43,24162
"11094",1970-08-20,"Nebraska",12,674062
"11095",1970-08-20,"Washington",36,557235
"11096",1970-08-20,"Alabama",25,212841
"11097",1970-08-20,"Arkansas",14,433805
"11098",1970-08-20,"New.Mexico",13,824864
"11099",1970-08-20,"Texas",47,2861350
"11100",1970-08-20,"California",48,2957212
"11101",1970-08-20,"Kentucky",26,104953
"11102",1970-08-20,"Georgia",39,167351
"11103",1970-08-20,"Wisconsin",30,518507
"11104",1970-08-20,"Oregon",22,729149
"11105",1970-08-20,"Missouri",33,866345
"11106",1970-08-20,"Virginia",37,25959
"11107",1970-08-20,"Tennessee",31,9288
"11108",1970-08-20,"Louisiana",23,1112714
"11109",1970-08-20,"New.York",45,299715
"11110",1970-08-20,"Michigan",40,764954
"11111",1970-08-20,"Idaho",10,744341
"11112",1970-08-20,"Florida",46,457496
"11113",1970-08-20,"Illinois",44,313599
"11114",1970-08-20,"Montana",7,750845
"11115",1970-08-20,"Minnesota",28,891908
"11116",1970-08-20,"Indiana",35,6963
"11117",1970-08-20,"Massachusetts",29,9156
"11118",1970-08-20,"Kansas",17,531439
"11119",1970-08-20,"Nevada",15,281474
"11120",1970-08-20,"Vermont",2,267368
"11121",1970-08-20,"Connecticut",20,121
"11122",1970-08-20,"New.Jersey",41,183
"11123",1970-08-20,"North.Carolina",38,29445
"11124",1970-08-20,"Utah",18,940384
"11125",1970-08-20,"North.Dakota",3,514820
"11126",1970-08-20,"South.Carolina",24,1276
"11127",1970-08-20,"Mississippi",16,383076
"11128",1970-08-20,"Colorado",27,916606
"11129",1970-08-20,"South.Dakota",5,585095
"11130",1970-08-20,"Oklahoma",21,431794
"11131",1970-08-20,"Wyoming",1,587887
"11132",1970-08-20,"West.Virginia",11,369093
"11133",1970-08-20,"Maine",8,173536
"11134",1970-08-20,"New.Hampshire",9,25613
"11135",1970-08-20,"Arizona",32,1110949
"11136",1970-08-20,"Rhode.Island",6,33
"11137",1970-08-21,"Maryland",34,649
"11138",1970-08-21,"Iowa",19,758871
"11139",1970-08-21,"Delaware",4,50
"11140",1970-08-21,"Ohio",42,2503
"11141",1970-08-21,"Pennsylvania",43,24162
"11142",1970-08-21,"Nebraska",12,674028
"11143",1970-08-21,"Washington",36,557106
"11144",1970-08-21,"Alabama",25,210615
"11145",1970-08-21,"Arkansas",14,432936
"11146",1970-08-21,"New.Mexico",13,824610
"11147",1970-08-21,"Texas",47,2857357
"11148",1970-08-21,"California",48,2947955
"11149",1970-08-21,"Kentucky",26,99158
"11150",1970-08-21,"Georgia",39,157950
"11151",1970-08-21,"Wisconsin",30,508509
"11152",1970-08-21,"Oregon",22,729049
"11153",1970-08-21,"Missouri",33,843119
"11154",1970-08-21,"Virginia",37,24703
"11155",1970-08-21,"Tennessee",31,9287
"11156",1970-08-21,"Louisiana",23,1107130
"11157",1970-08-21,"New.York",45,298944
"11158",1970-08-21,"Michigan",40,764066
"11159",1970-08-21,"Idaho",10,743396
"11160",1970-08-21,"Florida",46,454261
"11161",1970-08-21,"Illinois",44,304681
"11162",1970-08-21,"Montana",7,750486
"11163",1970-08-21,"Minnesota",28,889580
"11164",1970-08-21,"Indiana",35,6307
"11165",1970-08-21,"Massachusetts",29,9156
"11166",1970-08-21,"Kansas",17,530709
"11167",1970-08-21,"Nevada",15,281130
"11168",1970-08-21,"Vermont",2,263337
"11169",1970-08-21,"Connecticut",20,121
"11170",1970-08-21,"New.Jersey",41,183
"11171",1970-08-21,"North.Carolina",38,29445
"11172",1970-08-21,"Utah",18,938084
"11173",1970-08-21,"North.Dakota",3,514820
"11174",1970-08-21,"South.Carolina",24,1250
"11175",1970-08-21,"Mississippi",16,381851
"11176",1970-08-21,"Colorado",27,916186
"11177",1970-08-21,"South.Dakota",5,584988
"11178",1970-08-21,"Oklahoma",21,431478
"11179",1970-08-21,"Wyoming",1,587883
"11180",1970-08-21,"West.Virginia",11,365212
"11181",1970-08-21,"Maine",8,173197
"11182",1970-08-21,"New.Hampshire",9,25240
"11183",1970-08-21,"Arizona",32,1110947
"11184",1970-08-21,"Rhode.Island",6,33
"11185",1970-08-22,"Maryland",34,649
"11186",1970-08-22,"Iowa",19,755963
"11187",1970-08-22,"Delaware",4,50
"11188",1970-08-22,"Ohio",42,2503
"11189",1970-08-22,"Pennsylvania",43,24162
"11190",1970-08-22,"Nebraska",12,673990
"11191",1970-08-22,"Washington",36,556992
"11192",1970-08-22,"Alabama",25,208403
"11193",1970-08-22,"Arkansas",14,431915
"11194",1970-08-22,"New.Mexico",13,824346
"11195",1970-08-22,"Texas",47,2853265
"11196",1970-08-22,"California",48,2937877
"11197",1970-08-22,"Kentucky",26,94061
"11198",1970-08-22,"Georgia",39,149606
"11199",1970-08-22,"Wisconsin",30,498279
"11200",1970-08-22,"Oregon",22,728966
"11201",1970-08-22,"Missouri",33,818468
"11202",1970-08-22,"Virginia",37,23551
"11203",1970-08-22,"Tennessee",31,9287
"11204",1970-08-22,"Louisiana",23,1101150
"11205",1970-08-22,"New.York",45,297882
"11206",1970-08-22,"Michigan",40,763105
"11207",1970-08-22,"Idaho",10,742652
"11208",1970-08-22,"Florida",46,451259
"11209",1970-08-22,"Illinois",44,295562
"11210",1970-08-22,"Montana",7,750233
"11211",1970-08-22,"Minnesota",28,886832
"11212",1970-08-22,"Indiana",35,5446
"11213",1970-08-22,"Massachusetts",29,9156
"11214",1970-08-22,"Kansas",17,530103
"11215",1970-08-22,"Nevada",15,280840
"11216",1970-08-22,"Vermont",2,258906
"11217",1970-08-22,"Connecticut",20,121
"11218",1970-08-22,"New.Jersey",41,183
"11219",1970-08-22,"North.Carolina",38,29445
"11220",1970-08-22,"Utah",18,936917
"11221",1970-08-22,"North.Dakota",3,514820
"11222",1970-08-22,"South.Carolina",24,1237
"11223",1970-08-22,"Mississippi",16,380624
"11224",1970-08-22,"Colorado",27,915727
"11225",1970-08-22,"South.Dakota",5,584853
"11226",1970-08-22,"Oklahoma",21,431129
"11227",1970-08-22,"Wyoming",1,587881
"11228",1970-08-22,"West.Virginia",11,361082
"11229",1970-08-22,"Maine",8,172765
"11230",1970-08-22,"New.Hampshire",9,24869
"11231",1970-08-22,"Arizona",32,1110946
"11232",1970-08-22,"Rhode.Island",6,33
"11233",1970-08-23,"Maryland",34,649
"11234",1970-08-23,"Iowa",19,753085
"11235",1970-08-23,"Delaware",4,50
"11236",1970-08-23,"Ohio",42,2503
"11237",1970-08-23,"Pennsylvania",43,24162
"11238",1970-08-23,"Nebraska",12,673948
"11239",1970-08-23,"Washington",36,556902
"11240",1970-08-23,"Alabama",25,206138
"11241",1970-08-23,"Arkansas",14,430757
"11242",1970-08-23,"New.Mexico",13,824114
"11243",1970-08-23,"Texas",47,2848984
"11244",1970-08-23,"California",48,2926766
"11245",1970-08-23,"Kentucky",26,89378
"11246",1970-08-23,"Georgia",39,142664
"11247",1970-08-23,"Wisconsin",30,487219
"11248",1970-08-23,"Oregon",22,728911
"11249",1970-08-23,"Missouri",33,792807
"11250",1970-08-23,"Virginia",37,22593
"11251",1970-08-23,"Tennessee",31,9287
"11252",1970-08-23,"Louisiana",23,1094015
"11253",1970-08-23,"New.York",45,296497
"11254",1970-08-23,"Michigan",40,762040
"11255",1970-08-23,"Idaho",10,742178
"11256",1970-08-23,"Florida",46,448400
"11257",1970-08-23,"Illinois",44,286581
"11258",1970-08-23,"Montana",7,750088
"11259",1970-08-23,"Minnesota",28,883201
"11260",1970-08-23,"Indiana",35,4405
"11261",1970-08-23,"Massachusetts",29,9156
"11262",1970-08-23,"Kansas",17,529565
"11263",1970-08-23,"Nevada",15,280508
"11264",1970-08-23,"Vermont",2,253725
"11265",1970-08-23,"Connecticut",20,121
"11266",1970-08-23,"New.Jersey",41,183
"11267",1970-08-23,"North.Carolina",38,29445
"11268",1970-08-23,"Utah",18,936455
"11269",1970-08-23,"North.Dakota",3,514820
"11270",1970-08-23,"South.Carolina",24,1232
"11271",1970-08-23,"Mississippi",16,379448
"11272",1970-08-23,"Colorado",27,915299
"11273",1970-08-23,"South.Dakota",5,584685
"11274",1970-08-23,"Oklahoma",21,430707
"11275",1970-08-23,"Wyoming",1,587880
"11276",1970-08-23,"West.Virginia",11,356724
"11277",1970-08-23,"Maine",8,172213
"11278",1970-08-23,"New.Hampshire",9,24468
"11279",1970-08-23,"Arizona",32,1110945
"11280",1970-08-23,"Rhode.Island",6,33
"11281",1970-08-24,"Maryland",34,649
"11282",1970-08-24,"Iowa",19,750269
"11283",1970-08-24,"Delaware",4,50
"11284",1970-08-24,"Ohio",42,2503
"11285",1970-08-24,"Pennsylvania",43,24162
"11286",1970-08-24,"Nebraska",12,673904
"11287",1970-08-24,"Washington",36,556836
"11288",1970-08-24,"Alabama",25,203842
"11289",1970-08-24,"Arkansas",14,429514
"11290",1970-08-24,"New.Mexico",13,823948
"11291",1970-08-24,"Texas",47,2844570
"11292",1970-08-24,"California",48,2914881
"11293",1970-08-24,"Kentucky",26,84602
"11294",1970-08-24,"Georgia",39,137249
"11295",1970-08-24,"Wisconsin",30,475078
"11296",1970-08-24,"Oregon",22,728883
"11297",1970-08-24,"Missouri",33,767150
"11298",1970-08-24,"Virginia",37,21810
"11299",1970-08-24,"Tennessee",31,9287
"11300",1970-08-24,"Louisiana",23,1085025
"11301",1970-08-24,"New.York",45,294825
"11302",1970-08-24,"Michigan",40,760880
"11303",1970-08-24,"Idaho",10,741915
"11304",1970-08-24,"Florida",46,445549
"11305",1970-08-24,"Illinois",44,278294
"11306",1970-08-24,"Montana",7,750011
"11307",1970-08-24,"Minnesota",28,878269
"11308",1970-08-24,"Indiana",35,3285
"11309",1970-08-24,"Massachusetts",29,9156
"11310",1970-08-24,"Kansas",17,529055
"11311",1970-08-24,"Nevada",15,280081
"11312",1970-08-24,"Vermont",2,247433
"11313",1970-08-24,"Connecticut",20,121
"11314",1970-08-24,"New.Jersey",41,183
"11315",1970-08-24,"North.Carolina",38,29445
"11316",1970-08-24,"Utah",18,936292
"11317",1970-08-24,"North.Dakota",3,514820
"11318",1970-08-24,"South.Carolina",24,1230
"11319",1970-08-24,"Mississippi",16,378298
"11320",1970-08-24,"Colorado",27,914961
"11321",1970-08-24,"South.Dakota",5,584477
"11322",1970-08-24,"Oklahoma",21,430149
"11323",1970-08-24,"Wyoming",1,587880
"11324",1970-08-24,"West.Virginia",11,352029
"11325",1970-08-24,"Maine",8,171519
"11326",1970-08-24,"New.Hampshire",9,24022
"11327",1970-08-24,"Arizona",32,1110944
"11328",1970-08-24,"Rhode.Island",6,33
"11329",1970-08-25,"Maryland",34,649
"11330",1970-08-25,"Iowa",19,747568
"11331",1970-08-25,"Delaware",4,50
"11332",1970-08-25,"Ohio",42,2503
"11333",1970-08-25,"Pennsylvania",43,24161
"11334",1970-08-25,"Nebraska",12,673865
"11335",1970-08-25,"Washington",36,556781
"11336",1970-08-25,"Alabama",25,201566
"11337",1970-08-25,"Arkansas",14,428232
"11338",1970-08-25,"New.Mexico",13,823851
"11339",1970-08-25,"Texas",47,2840189
"11340",1970-08-25,"California",48,2902697
"11341",1970-08-25,"Kentucky",26,79350
"11342",1970-08-25,"Georgia",39,133207
"11343",1970-08-25,"Wisconsin",30,462021
"11344",1970-08-25,"Oregon",22,728873
"11345",1970-08-25,"Missouri",33,743168
"11346",1970-08-25,"Virginia",37,21103
"11347",1970-08-25,"Tennessee",31,9287
"11348",1970-08-25,"Louisiana",23,1073829
"11349",1970-08-25,"New.York",45,293006
"11350",1970-08-25,"Michigan",40,759635
"11351",1970-08-25,"Idaho",10,741755
"11352",1970-08-25,"Florida",46,442691
"11353",1970-08-25,"Illinois",44,271177
"11354",1970-08-25,"Montana",7,749957
"11355",1970-08-25,"Minnesota",28,871754
"11356",1970-08-25,"Indiana",35,2259
"11357",1970-08-25,"Massachusetts",29,9156
"11358",1970-08-25,"Kansas",17,528553
"11359",1970-08-25,"Nevada",15,279529
"11360",1970-08-25,"Vermont",2,239836
"11361",1970-08-25,"Connecticut",20,121
"11362",1970-08-25,"New.Jersey",41,183
"11363",1970-08-25,"North.Carolina",38,29445
"11364",1970-08-25,"Utah",18,936212
"11365",1970-08-25,"North.Dakota",3,514820
"11366",1970-08-25,"South.Carolina",24,1230
"11367",1970-08-25,"Mississippi",16,377084
"11368",1970-08-25,"Colorado",27,914726
"11369",1970-08-25,"South.Dakota",5,584224
"11370",1970-08-25,"Oklahoma",21,429401
"11371",1970-08-25,"Wyoming",1,587880
"11372",1970-08-25,"West.Virginia",11,346691
"11373",1970-08-25,"Maine",8,170671
"11374",1970-08-25,"New.Hampshire",9,23561
"11375",1970-08-25,"Arizona",32,1110943
"11376",1970-08-25,"Rhode.Island",6,33
"11377",1970-08-26,"Maryland",34,649
"11378",1970-08-26,"Iowa",19,745035
"11379",1970-08-26,"Delaware",4,50
"11380",1970-08-26,"Ohio",42,2503
"11381",1970-08-26,"Pennsylvania",43,24159
"11382",1970-08-26,"Nebraska",12,673829
"11383",1970-08-26,"Washington",36,556727
"11384",1970-08-26,"Alabama",25,199335
"11385",1970-08-26,"Arkansas",14,426938
"11386",1970-08-26,"New.Mexico",13,823793
"11387",1970-08-26,"Texas",47,2835993
"11388",1970-08-26,"California",48,2890444
"11389",1970-08-26,"Kentucky",26,73503
"11390",1970-08-26,"Georgia",39,130134
"11391",1970-08-26,"Wisconsin",30,448687
"11392",1970-08-26,"Oregon",22,728869
"11393",1970-08-26,"Missouri",33,722158
"11394",1970-08-26,"Virginia",37,20378
"11395",1970-08-26,"Tennessee",31,9287
"11396",1970-08-26,"Louisiana",23,1060504
"11397",1970-08-26,"New.York",45,291268
"11398",1970-08-26,"Michigan",40,758268
"11399",1970-08-26,"Idaho",10,741603
"11400",1970-08-26,"Florida",46,439957
"11401",1970-08-26,"Illinois",44,265291
"11402",1970-08-26,"Montana",7,749903
"11403",1970-08-26,"Minnesota",28,863654
"11404",1970-08-26,"Indiana",35,1496
"11405",1970-08-26,"Massachusetts",29,9156
"11406",1970-08-26,"Kansas",17,528056
"11407",1970-08-26,"Nevada",15,278818
"11408",1970-08-26,"Vermont",2,230980
"11409",1970-08-26,"Connecticut",20,121
"11410",1970-08-26,"New.Jersey",41,183
"11411",1970-08-26,"North.Carolina",38,29445
"11412",1970-08-26,"Utah",18,936133
"11413",1970-08-26,"North.Dakota",3,514820
"11414",1970-08-26,"South.Carolina",24,1230
"11415",1970-08-26,"Mississippi",16,375713
"11416",1970-08-26,"Colorado",27,914551
"11417",1970-08-26,"South.Dakota",5,583913
"11418",1970-08-26,"Oklahoma",21,428429
"11419",1970-08-26,"Wyoming",1,587880
"11420",1970-08-26,"West.Virginia",11,340366
"11421",1970-08-26,"Maine",8,169688
"11422",1970-08-26,"New.Hampshire",9,23154
"11423",1970-08-26,"Arizona",32,1110943
"11424",1970-08-26,"Rhode.Island",6,33
"11425",1970-08-27,"Maryland",34,649
"11426",1970-08-27,"Iowa",19,742719
"11427",1970-08-27,"Delaware",4,50
"11428",1970-08-27,"Ohio",42,2503
"11429",1970-08-27,"Pennsylvania",43,24156
"11430",1970-08-27,"Nebraska",12,673793
"11431",1970-08-27,"Washington",36,556657
"11432",1970-08-27,"Alabama",25,197108
"11433",1970-08-27,"Arkansas",14,425618
"11434",1970-08-27,"New.Mexico",13,823745
"11435",1970-08-27,"Texas",47,2832048
"11436",1970-08-27,"California",48,2877872
"11437",1970-08-27,"Kentucky",26,67196
"11438",1970-08-27,"Georgia",39,127552
"11439",1970-08-27,"Wisconsin",30,436034
"11440",1970-08-27,"Oregon",22,728866
"11441",1970-08-27,"Missouri",33,704301
"11442",1970-08-27,"Virginia",37,19581
"11443",1970-08-27,"Tennessee",31,9287
"11444",1970-08-27,"Louisiana",23,1045519
"11445",1970-08-27,"New.York",45,289839
"11446",1970-08-27,"Michigan",40,756666
"11447",1970-08-27,"Idaho",10,741410
"11448",1970-08-27,"Florida",46,437496
"11449",1970-08-27,"Illinois",44,260303
"11450",1970-08-27,"Montana",7,749838
"11451",1970-08-27,"Minnesota",28,854377
"11452",1970-08-27,"Indiana",35,1055
"11453",1970-08-27,"Massachusetts",29,9156
"11454",1970-08-27,"Kansas",17,527575
"11455",1970-08-27,"Nevada",15,277897
"11456",1970-08-27,"Vermont",2,221103
"11457",1970-08-27,"Connecticut",20,121
"11458",1970-08-27,"New.Jersey",41,183
"11459",1970-08-27,"North.Carolina",38,29445
"11460",1970-08-27,"Utah",18,936023
"11461",1970-08-27,"North.Dakota",3,514820
"11462",1970-08-27,"South.Carolina",24,1230
"11463",1970-08-27,"Mississippi",16,374143
"11464",1970-08-27,"Colorado",27,914369
"11465",1970-08-27,"South.Dakota",5,583525
"11466",1970-08-27,"Oklahoma",21,427239
"11467",1970-08-27,"Wyoming",1,587880
"11468",1970-08-27,"West.Virginia",11,332864
"11469",1970-08-27,"Maine",8,168608
"11470",1970-08-27,"New.Hampshire",9,22865
"11471",1970-08-27,"Arizona",32,1110943
"11472",1970-08-27,"Rhode.Island",6,33
"11473",1970-08-28,"Maryland",34,649
"11474",1970-08-28,"Iowa",19,740640
"11475",1970-08-28,"Delaware",4,50
"11476",1970-08-28,"Ohio",42,2503
"11477",1970-08-28,"Pennsylvania",43,24151
"11478",1970-08-28,"Nebraska",12,673752
"11479",1970-08-28,"Washington",36,556565
"11480",1970-08-28,"Alabama",25,194820
"11481",1970-08-28,"Arkansas",14,424277
"11482",1970-08-28,"New.Mexico",13,823684
"11483",1970-08-28,"Texas",47,2828327
"11484",1970-08-28,"California",48,2864191
"11485",1970-08-28,"Kentucky",26,60697
"11486",1970-08-28,"Georgia",39,125122
"11487",1970-08-28,"Wisconsin",30,425018
"11488",1970-08-28,"Oregon",22,728863
"11489",1970-08-28,"Missouri",33,689083
"11490",1970-08-28,"Virginia",37,18697
"11491",1970-08-28,"Tennessee",31,9287
"11492",1970-08-28,"Louisiana",23,1029660
"11493",1970-08-28,"New.York",45,288814
"11494",1970-08-28,"Michigan",40,754674
"11495",1970-08-28,"Idaho",10,741148
"11496",1970-08-28,"Florida",46,435319
"11497",1970-08-28,"Illinois",44,255772
"11498",1970-08-28,"Montana",7,749761
"11499",1970-08-28,"Minnesota",28,844717
"11500",1970-08-28,"Indiana",35,861
"11501",1970-08-28,"Massachusetts",29,9156
"11502",1970-08-28,"Kansas",17,527120
"11503",1970-08-28,"Nevada",15,276704
"11504",1970-08-28,"Vermont",2,210509
"11505",1970-08-28,"Connecticut",20,121
"11506",1970-08-28,"New.Jersey",41,183
"11507",1970-08-28,"North.Carolina",38,29445
"11508",1970-08-28,"Utah",18,935863
"11509",1970-08-28,"North.Dakota",3,514820
"11510",1970-08-28,"South.Carolina",24,1230
"11511",1970-08-28,"Mississippi",16,372389
