team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VAN,2014,VAN,VAN,Team Level,other,82,0.48,0.42,0.43,13097,131.55,32.59,8.83,22.98,4.23,66.71,47.85,31.08,32.59,31.08,140,46,42,228,42,8,4,28,5,43,60,98,144,12,25,144,36,14,26,101,39,46,3.67,4.62,24.3,7,5,30,228,186,186,13,2.54,3.15,3.35,31.72,31.72,30.74,175,34.74,13.29,32.99,5.98,95.24,60.77,32.23,34.74,32.23,169,74,68,311,26,16,2,40,6,83,72,143,217,14,33,167,38,29,31,138,54,51,5.45,6.76,22.53,3,6,17,311,243,243,14,3.72,4.41,5.02,33.44,33.44,31.71
VAN,2014,VAN,VAN,Team Level,all,82,0.49,0.49,0.5,298789,2407.25,219.68,165.12,535.86,78.17,1342.72,1009.64,210.96,220.1,211.42,2454,900,1075,4429,236,131,33,603,80,1082,1222,2218,3118,337,764,2330,1582,502,689,2537,630,187,71.94,75.41,72.32,75,73,88,4420.6,3354,3353.95,478,36.21,31.18,34.69,221.13,221.49,216.38,2428.76,229.87,169.79,550.18,80.5,1353.97,992.68,221.34,230.82,222.31,2447,930,1216,4593,220,157,41,629,87,1069,1215,2227,3157,304,714,2663,1888,531,702,2509,634,234,74.58,77.33,77.97,72,69,79,4601.17,3377,3385.55,429,37.5,35.9,40,227.37,228.4,223.5
VAN,2014,VAN,VAN,Team Level,5on5,82,0.48,0.5,0.5,237667,1899.29,139.87,124.74,442.54,61.6,1061.82,807.43,135.93,140.31,136.4,1928,710,869,3507,149,103,24,487,59,870,970,1779,2489,293,669,1803,1446,417,565,2080,472,86,59.47,56.61,23.79,59,58,32,3498.6,2638,2637.95,407,25.63,21.38,22.36,143.14,143.51,141.52,1874.47,154.38,124.47,441.12,62.23,1038.79,784.02,149.96,155.32,150.94,1898,707,971,3576,160,113,34,472,59,834,967,1738,2445,264,626,2004,1750,432,564,1994,476,135,59.08,58.12,37.18,63,55,42,3584.17,2605,2613.55,370,25.69,24.53,26.95,153.12,154.15,152.03
VAN,2014,VAN,VAN,Team Level,4on5,82,0.14,0.14,0.17,25467,66.92,5.81,3.18,8.39,1.92,19.4,55.3,5.81,5.81,5.81,74,20,12,106,5,0,0,7,1,16,65,69,89,11,22,196,79,63,46,65,24,5,1.4,2.93,1.48,1,1,3,106,94,94,44,0.74,0,0,6.54,6.54,6.54,329.5,36.58,29.83,69.41,10.87,205.98,109.32,35.11,36.58,35.11,325,137,164,626,33,24,5,108,21,141,135,292,429,17,34,287,41,27,72,327,90,45,8.57,10.64,17.37,6,7,20,626,462,462,12,7.58,6.36,7.43,36.73,36.73,35.7
VAN,2014,VAN,VAN,Team Level,5on4,82,0.91,0.88,0.87,22558,309.49,41.4,28.36,61.95,10.42,194.8,99.07,38.14,41.4,38.14,312,124,152,588,40,20,5,81,15,153,127,272,396,21,48,187,21,8,52,291,95,50,7.41,11.26,22.74,8,9,23,588,436,436,14,7.3,6.65,8.97,39.73,39.73,37.57,49.79,4.17,2.21,6.65,1.43,13.96,38.57,4.04,4.17,4.04,55,12,13,80,1,4,0,9,1,11,41,54,66,9,21,205,59,43,35,50,14,3,1.48,1.81,0.89,0,1,0,80,67,67,33,0.51,0.6,0.6,4.08,4.08,4.07
ANA,2014,ANA,ANA,Team Level,other,82,0.45,0.45,0.45,14731,136.97,25.97,8.33,25.79,4.44,70.4,60.06,25.16,25.97,25.16,130,65,61,256,29,5,4,31,3,65,62,101,166,12,24,165,50,22,25,125,35,35,4.04,4.09,17.84,6,6,17,256,195,195,14,2.24,2.36,2.36,25.84,25.84,25.06,177.02,31.57,12.23,33.69,6.34,97.6,61.57,26.85,31.57,26.85,161,82,70,313,23,11,3,34,4,93,78,138,220,7,12,155,47,19,31,133,67,43,4.26,7.98,19.33,4,3,16,313,243,243,11,3.6,3.91,4.24,30.93,30.93,26.74
ANA,2014,ANA,ANA,Team Level,all,82,0.51,0.51,0.52,300164,2555.7,216.74,171.72,576.73,84.01,1422.25,1105.61,210.34,217.23,210.8,2458,1120,1141,4719,228,152,34,597,76,1207,1318,2230,3350,342,792,2652,2301,479,745,2762,643,173,76.3,77.73,62.71,76,82,70,4719.73,3578,3583.86,395,37.43,30.2,30.62,223.49,223.99,219.82,2397.22,205.63,160.8,543.91,80.38,1349.04,1020.25,194.86,206.15,195.38,2367,993,1162,4522,221,155,41,567,84,1106,1227,2146,3139,302,709,2483,2187,515,789,2581,595,184,70.55,70.8,64.27,68,80,73,4532.42,3360,3371.17,461,35.54,34.17,34.79,206.37,206.93,200.01
ANA,2014,ANA,ANA,Team Level,5on5,82,0.52,0.51,0.52,239094,1992.11,149.38,128.2,466.68,65.73,1110.29,861.79,145.27,149.86,145.74,1897,886,902,3685,159,114,27,461,58,930,1061,1738,2624,295,695,2041,2119,382,604,2189,495,99,61.06,59.82,28.49,63,66,30,3685.73,2783,2788.86,332,26.38,23.94,24.46,151.23,151.71,149.65,1849.82,135.63,118.37,437.75,61.69,1039.27,805.3,131.31,136.15,131.83,1837,761,907,3505,150,111,29,463,64,849,961,1687,2448,274,646,1875,1991,425,631,2060,445,93,57.2,53.19,25.24,53,65,32,3515.42,2598,2609.17,394,24.3,22.32,22.86,137.06,137.62,135.72
ANA,2014,ANA,ANA,Team Level,4on5,82,0.18,0.17,0.21,23693,81.91,7.48,3.98,10.6,2.31,24.07,68.56,7.41,7.48,7.41,87,30,12,129,6,3,0,14,1,26,67,81,111,13,26,214,94,53,48,83,29,5,2.34,3.77,1.37,1,3,2,129,117,117,43,0.91,0.33,0.33,8.06,8.06,8.01,319.8,34.2,28.04,66.19,10.9,197.61,106.06,32.51,34.2,32.51,309,134,181,624,42,32,9,61,13,151,144,267,401,10,26,227,36,27,88,330,69,44,7.85,7.82,18.53,9,11,22,624,443,443,18,7.13,7.77,7.52,33.81,33.81,32.99
ANA,2014,ANA,ANA,Team Level,5on4,82,0.89,0.89,0.86,22646,344.72,33.93,31.21,73.66,11.52,217.49,115.2,32.49,33.93,32.49,344,139,166,649,34,30,3,91,14,186,128,310,449,22,47,232,38,22,68,365,84,34,8.87,10.05,15,6,7,21,649,483,483,6,7.91,3.57,3.46,38.37,38.37,37.11,50.57,4.23,2.17,6.28,1.46,14.55,47.3,4.2,4.23,4.2,60,16,4,80,6,1,0,9,3,13,44,54,70,11,25,226,113,44,39,58,14,4,1.23,1.81,1.18,2,1,3,80,76,76,38,0.51,0.17,0.17,4.57,4.57,4.56
NYR,2014,NYR,NYR,Team Level,other,82,0.57,0.49,0.53,9608,136.61,29.02,9.22,25.3,4.71,71.67,50.08,27.8,29.02,27.8,133,57,59,249,25,11,5,28,8,55,63,108,165,7,14,130,39,29,26,106,45,39,3.66,5.57,19.8,6,4,15,249,190,190,10,2.61,3.01,3.67,27.97,27.97,27.13,123.58,21.45,8.4,23.69,4.17,66.94,46.34,20.36,21.45,20.36,118,53,83,254,14,7,1,25,5,62,58,104,157,10,20,123,42,27,35,108,33,30,3.75,4.25,13.45,1,1,12,254,171,171,17,2.41,0.86,0.86,23,23,21.91
NYR,2014,NYR,NYR,Team Level,all,82,0.53,0.5,0.5,298985,2516.98,234.51,167.72,563.65,82,1381.09,1049.03,225.35,237.15,227.91,2582,896,1142,4620,248,155,42,625,78,1074,1298,2334,3230,283,646,2298,1913,667,775,2603,651,224,72.48,79.68,82.37,74,91,83,4694.5,3478,3527.03,426,36.74,40.17,42.61,228.66,230.86,225.36,2449.54,210.85,163.46,559.34,79.75,1371.49,1024.16,203.43,210.44,203.01,2418,992,1159,4569,187,142,32,604,94,1148,1235,2231,3223,276,620,2619,1961,527,756,2609,600,201,69.82,74.23,66.8,61,57,69,4515.62,3410,3382.03,422,35.45,32.13,33.48,212.76,212.44,207.39
NYR,2014,NYR,NYR,Team Level,5on5,82,0.5,0.49,0.49,244914,1984.51,159.13,127.46,461.41,64.57,1084.55,834.86,154.27,161.77,156.83,2027,705,906,3638,179,114,30,512,60,843,1024,1848,2553,251,580,1767,1759,532,627,2104,493,135,59.1,60.96,39.09,63,75,41,3712.5,2732,2781.03,367,26.24,28.07,29.96,155.42,157.63,155.11,2011.45,157.24,129.39,475.27,65.31,1119.18,848.6,152.28,156.83,151.85,1982,813,920,3715,137,124,28,508,75,939,1012,1845,2658,236,538,2059,1810,432,620,2174,485,136,58.86,59.84,38.54,52,46,39,3661.62,2795,2767.03,372,26.6,28.02,29.11,154.74,154.41,151.62
NYR,2014,NYR,NYR,Team Level,4on5,82,0.18,0.18,0.2,22396,68.96,6.05,3.1,8.94,1.96,19.57,54.37,5.99,6.05,5.99,82,12,23,117,9,2,0,7,2,11,63,73,85,12,24,191,88,77,47,66,20,8,1.53,2.4,2.12,2,2,5,117,94,94,40,0.72,0.4,0.4,6.37,6.37,6.36,267.47,27.69,23.6,54.73,9,173,90.03,26.34,27.69,26.34,258,121,142,521,31,10,3,59,12,138,129,227,348,16,32,212,46,17,75,280,72,27,6.19,8.81,12.69,6,8,17,521,379,379,10,5.96,2.99,3.25,30.34,30.34,29.18
NYR,2014,NYR,NYR,Team Level,5on4,82,0.9,0.89,0.88,22067,326.9,40.32,27.93,67.98,10.76,205.29,109.72,37.29,40.32,37.29,340,122,154,616,35,28,7,78,8,165,148,305,427,13,28,210,27,29,75,327,93,42,8.2,10.75,21.37,3,10,22,616,462,462,9,7.17,8.7,8.58,38.91,38.91,36.77,47.03,4.46,2.06,5.65,1.28,12.36,39.19,4.45,4.46,4.45,60,5,14,79,5,1,0,12,2,9,36,55,60,14,30,225,63,51,26,47,10,8,1.03,1.33,2.11,2,2,1,79,65,65,23,0.48,0.26,0.26,4.68,4.68,4.68
EDM,2014,EDM,EDM,Team Level,other,82,0.5,0.55,0.55,7138,132.85,23.1,9.39,24.66,4.3,73.05,50.5,22.08,23.1,22.08,128,57,62,247,18,6,3,28,5,62,66,110,167,9,21,115,38,22,22,113,38,34,4.39,4.43,14.29,0,4,14,247,185,185,11,2.66,1.38,1.38,24.38,24.38,23.5,109.92,22.89,6.7,20.18,3.38,53.71,47.14,21.94,22.89,21.94,103,51,49,203,24,10,3,15,9,41,55,79,130,7,17,126,38,24,30,93,31,30,3.58,3.89,15.42,5,5,14,203,154,154,12,1.83,3.71,4.19,20.53,20.53,19.71
EDM,2014,EDM,EDM,Team Level,all,82,0.46,0.49,0.48,300260,2351.32,207.09,157.44,541.44,76,1307.4,978.62,200.8,206.54,200.26,2331,937,1224,4492,193,157,43,569,71,1018,1260,2138,3075,272,657,2390,1980,598,898,2502,587,179,73.07,69.35,64.68,53,66,74,4438.74,3268,3244.54,588,34.5,38.07,38.24,203.36,202.79,198.97,2496.28,245.87,170.25,567.59,81.15,1388.96,1032.23,237,248.17,239.26,2464,1023,1205,4692,276,196,42,559,102,1064,1290,2188,3211,287,664,2567,2042,581,794,2549,704,234,79.21,86.3,80.36,109,85,82,4768.32,3487,3526.67,451,36.95,46.81,48.59,234.17,236.26,231.33
EDM,2014,EDM,EDM,Team Level,5on5,82,0.44,0.48,0.48,250065,1864.63,143.66,118.65,446.03,60.2,1030.23,790.24,140.22,143.1,139.68,1846,743,976,3565,133,111,25,455,58,792,1040,1713,2456,241,589,1893,1854,498,750,2027,455,107,59.36,53.51,30.78,46,51,36,3511.74,2589,2565.54,512,24.4,24.23,24.42,143.63,143.05,141.01,2040.47,180.17,135.23,479.01,66.3,1135.15,852.2,173.99,182.47,176.24,2008,841,1004,3853,198,157,32,477,81,870,1066,1810,2651,258,600,2026,1915,496,650,2123,572,154,67.54,69.96,42.67,91,69,38,3929.32,2849,2888.67,377,27.93,35.36,36.02,172.01,174.11,171.33
EDM,2014,EDM,EDM,Team Level,4on5,82,0.11,0.11,0.13,21036,46.23,4.59,2.18,6.11,1.54,13.72,34.86,4.49,4.59,4.49,47,16,10,73,4,4,2,4,0,9,42,43,59,11,25,181,56,58,52,43,17,3,1.25,2.54,0.8,0,3,1,73,63,63,51,0.49,0.9,0.9,4.19,4.19,4.19,302.77,38.22,26.24,62.95,10.27,187.23,99.08,36.5,38.22,36.5,308,116,141,565,47,27,7,62,12,145,131,261,377,11,25,188,28,12,64,292,87,45,6.72,10.55,20.96,10,9,28,565,424,424,12,6.73,7.53,8.2,36.75,36.75,35.44
EDM,2014,EDM,EDM,Team Level,5on4,82,0.89,0.9,0.88,22021,307.61,35.75,27.23,64.64,9.96,190.41,103.03,34.02,35.75,34.02,310,121,176,607,38,36,13,82,8,155,112,272,393,11,22,201,32,20,74,319,77,35,8.07,8.87,18.81,7,8,23,607,431,431,14,6.96,11.57,11.54,31.16,31.16,30.27,43.13,4.58,2.08,5.46,1.2,12.87,33.81,4.58,4.58,4.58,45,15,11,71,7,2,0,5,0,8,38,38,53,11,22,227,61,49,50,41,14,5,1.36,1.91,1.31,3,2,2,71,60,60,50,0.47,0.21,0.18,4.87,4.87,4.86
DAL,2014,DAL,DAL,Team Level,other,82,0.53,0.5,0.49,10888,154.57,33.9,10.64,29.13,5.19,81.33,53.81,31.83,33.9,31.83,137,77,83,297,24,13,2,34,9,76,58,113,190,7,14,167,39,30,27,113,49,52,4.27,5.92,23.71,4,4,16,297,214,214,13,3.11,2.97,3.57,33.45,33.45,31.91,160.77,30.53,11.18,31.67,5.41,84.67,60.76,29.23,30.53,29.23,168,59,75,302,36,16,8,31,6,77,61,132,191,8,14,157,45,34,30,139,47,41,4.71,5.88,19.94,6,7,23,302,227,227,14,3.24,4.89,5.01,28.7,28.7,28.1
DAL,2014,DAL,DAL,Team Level,all,82,0.52,0.52,0.52,298658,2683.01,253.94,183.51,615.47,88.8,1503.84,1102.51,244.84,254.76,245.69,2558,1191,1355,5104,257,201,37,592,89,1237,1373,2301,3492,316,721,2804,1657,645,821,2812,691,246,83.01,83.34,87.59,84,88,85,5120.32,3749,3760.87,414,40.4,42.71,43.59,250.69,251.33,245.73,2486.99,235.12,170.13,570.4,80.84,1369.98,1031.74,226.17,234.98,226.08,2454,1007,1247,4708,257,191,47,553,81,1131,1248,2197,3204,349,806,2614,1819,686,747,2576,660,225,71.67,81.53,81.92,82,79,96,4685.4,3461,3450.24,404,37.75,42.55,44.68,228.13,227.97,223.72
DAL,2014,DAL,DAL,Team Level,5on5,82,0.52,0.52,0.52,236111,2091.26,167.64,137.6,497.92,68.95,1174.15,874.75,162.96,168.46,163.8,1989,932,1050,3971,176,150,27,456,63,972,1104,1813,2745,280,649,2119,1498,525,672,2259,530,132,66.4,63.6,37.64,74,67,35,3987.32,2921,2932.87,359,28.37,31.61,32.16,163.84,164.49,162.35,1915.2,153.35,124.78,458.56,62.05,1057.08,803.18,148.3,153.21,148.21,1880,779,984,3643,171,134,29,447,56,873,978,1709,2488,303,713,1968,1658,546,585,2032,501,126,56.56,61.88,34.9,68,61,42,3620.4,2659,2648.24,336,25.74,27.9,29.06,150.03,149.86,147.55
DAL,2014,DAL,DAL,Team Level,4on5,82,0.14,0.15,0.17,24311,69.47,7.2,3.45,9.26,2.11,20.4,53.57,7.11,7.2,7.11,70,26,19,115,7,3,1,10,0,17,59,63,89,12,24,238,85,58,36,68,16,12,1.94,1.93,3.34,0,2,5,115,96,96,29,0.8,1.01,0.77,7.23,7.23,7.2,337.89,43.68,30.65,70.9,11.21,208.58,108,41.25,43.68,41.25,332,141,173,646,44,37,9,68,14,168,142,288,429,26,52,230,34,25,81,337,87,49,8.65,10.61,24.42,7,8,29,646,473,473,12,7.97,9.01,9.86,41.79,41.79,40.47
DAL,2014,DAL,DAL,Team Level,5on4,82,0.86,0.86,0.84,27348,367.72,45.2,31.82,79.15,12.56,227.95,120.38,42.94,45.2,42.94,362,156,203,721,50,35,7,92,17,172,152,312,468,17,34,280,35,32,86,372,96,50,10.4,11.9,22.89,6,15,29,721,518,518,13,8.13,7.13,7.1,46.17,46.17,44.28,73.13,7.56,3.51,9.29,2.18,19.64,59.81,7.39,7.56,7.39,74,28,15,117,6,4,1,7,5,13,67,68,96,12,27,259,82,81,51,68,25,9,1.74,3.16,2.67,1,3,2,117,102,102,42,0.81,0.75,0.75,7.62,7.62,7.59
CAR,2014,CAR,CAR,Team Level,other,82,0.48,0.53,0.51,13194,151.9,25.7,10.5,29.39,5.27,85.16,54.98,24.15,25.7,24.15,134,77,83,294,14,9,0,27,8,84,69,120,197,5,10,139,51,55,33,129,48,34,4.35,6.14,15.2,0,5,9,294,211,211,14,3.01,2.2,2.48,26.23,26.23,24.86,144.35,27.71,8.61,27.73,5.06,72.79,58.1,26.69,27.71,26.69,136,64,59,259,22,7,2,21,3,80,67,114,178,7,14,132,61,35,44,120,42,38,4.06,4.96,18.7,0,7,15,259,200,200,19,2.33,2.27,2.31,27.73,27.73,26.9
CAR,2014,CAR,CAR,Team Level,all,82,0.51,0.53,0.52,299942,2559,217.96,168.87,608.81,83.94,1422.76,1046.65,209.59,216.54,208.24,2524,1025,1299,4848,183,221,38,642,80,1198,1225,2341,3366,231,517,2602,1953,746,720,2754,590,205,76.98,70.91,70.06,64,63,56,4795.85,3549,3518.11,379,37.07,47.19,48.63,206.39,205.09,200.42,2320.68,207.5,154.28,538.47,75.58,1282.16,963.01,200.56,208.67,201.71,2237,984,1090,4311,219,172,42,482,84,1056,1208,2018,3002,277,611,2311,2311,707,653,2447,600,174,70.85,72.45,64.2,63,90,66,4355.97,3221,3247.45,342,33.5,34.38,35.42,205.59,206.71,202.66
CAR,2014,CAR,CAR,Team Level,5on5,82,0.51,0.52,0.52,245143,2053.47,152.56,128.78,505.39,67.34,1135.21,855.72,147.7,151.15,146.34,2027,818,1027,3872,127,175,28,531,66,942,1004,1900,2718,206,464,2031,1783,606,585,2263,460,122,63.23,55.09,34.24,53,50,24,3819.85,2845,2814.11,328,26.44,35.21,35.41,143.59,142.29,140.06,1880.54,148.12,121.35,450.57,61.18,1037.64,787.15,143.53,149.29,144.69,1812,794,909,3515,165,141,33,399,69,846,986,1647,2441,246,543,1815,2104,587,508,2024,477,105,59.82,58.33,29.97,59,76,30,3559.97,2606,2632.45,279,25,26.19,27.14,145.99,147.11,144.73
CAR,2014,CAR,CAR,Team Level,4on5,82,0.08,0.11,0.13,18966,37.18,2.5,1.57,4.76,1.06,11.18,32.93,2.49,2.5,2.49,40,14,6,60,2,1,0,4,0,15,32,38,52,8,16,177,79,52,24,41,12,1,0.84,1.32,0.34,0,1,1,60,54,54,22,0.36,0.11,0.11,2.75,2.75,2.75,253.04,27.85,22.5,54.05,8.17,159.3,86.11,26.51,27.85,26.51,247,111,109,467,28,24,7,57,10,118,121,219,330,15,33,176,47,32,60,263,69,26,5.82,7.83,14.21,3,7,18,467,358,358,9,5.76,5.92,5.97,27.63,27.63,26.8
CAR,2014,CAR,CAR,Team Level,5on4,82,0.91,0.9,0.89,22639,316.44,37.19,28.02,69.28,10.28,191.21,103.02,35.26,37.19,35.26,323,116,183,622,40,36,10,80,6,157,120,283,399,12,27,255,40,33,78,321,70,48,8.54,8.36,20.28,11,7,22,622,439,439,15,7.25,9.66,10.63,33.82,33.82,32.77,42.76,3.83,1.81,6.11,1.18,12.43,31.64,3.83,3.83,3.83,42,15,13,70,4,0,0,5,2,12,34,38,53,9,21,188,99,53,41,40,12,5,1.16,1.34,1.33,1,0,3,70,57,57,35,0.42,0,0,4.24,4.24,4.24
TOR,2014,TOR,TOR,Team Level,other,82,0.42,0.49,0.47,11005,149.53,26.53,10.89,29.18,5.69,82.14,52.57,25.08,26.53,25.08,151,56,73,280,23,11,5,32,14,68,59,128,184,8,16,158,77,33,28,115,58,34,4.03,7.15,15.35,2,5,16,280,207,207,16,3.06,2.93,3.33,26.26,26.26,25.2,168.14,37.12,10.91,30.39,5.37,86.7,60.51,34.17,37.12,34.17,164,67,63,294,24,10,3,41,11,78,67,140,207,12,22,155,82,38,31,123,52,56,4.52,6.32,26.28,5,3,16,294,231,231,18,3.19,3.96,6.33,33.98,33.98,32
TOR,2014,TOR,TOR,Team Level,all,82,0.45,0.47,0.46,299399,2391.56,215.54,161.01,550.92,78.12,1326.97,1002.44,207.72,214.17,206.44,2397,938,1087,4422,206,125,24,545,101,1169,1189,2191,3129,333,743,2547,2545,756,710,2480,669,186,68.46,81.13,65.96,80,66,60,4365.91,3335,3297.93,467,35.63,28.45,33.75,217.42,216.06,211.67,2774.07,267.81,187.9,637.66,90.98,1543.01,1135.64,256.13,270.47,258.71,2748,1115,1175,5038,257,173,46,732,126,1260,1315,2491,3606,351,773,2647,2348,737,767,2843,755,265,81.17,89.49,97.15,90,84,83,5118.66,3863,3917.78,487,41.65,45.07,49.61,259.85,262.5,254.91
TOR,2014,TOR,TOR,Team Level,5on5,82,0.45,0.46,0.46,236200,1816.71,141.94,114.52,438.19,58.09,1005.61,775.66,138.18,140.58,136.89,1811,723,829,3363,137,87,15,427,66,877,940,1674,2397,298,670,1921,2270,619,557,1945,487,102,54.68,58.1,29.17,67,43,27,3306.91,2534,2496.93,378,23.55,18.56,21.81,143.68,142.32,140.23,2116.82,173.92,137.33,509.48,69.52,1178.32,879.43,168.55,176.59,171.15,2092,856,927,3875,171,119,28,578,91,965,1024,1921,2777,299,668,1955,2116,599,610,2215,592,141,65.04,69.95,38.93,72,69,30,3955.66,2948,3002.78,396,28.3,27.35,29.37,172.85,175.49,172.56
TOR,2014,TOR,TOR,Team Level,4on5,82,0.12,0.13,0.14,25245,68.41,7.03,3.25,9.03,1.92,18.85,56.92,6.9,7.03,6.9,81,16,17,114,7,2,1,11,2,23,52,74,90,8,16,223,137,79,56,71,14,12,1.66,1.9,3.48,1,3,3,114,97,97,55,0.76,0.69,0.69,7.1,7.1,7.09,413.17,49.85,36.44,88.04,13.97,256.09,132.63,46.55,49.85,46.55,401,176,167,744,50,42,15,104,23,200,158,351,527,26,52,291,40,23,57,426,90,61,9.71,10.58,29.56,8,8,34,744,577,577,8,9.43,13.37,13.52,45.75,45.75,43.12
TOR,2014,TOR,TOR,Team Level,5on4,82,0.85,0.84,0.82,26949,356.92,40.03,32.35,74.53,12.43,220.37,117.29,37.57,40.03,37.57,354,143,168,665,39,25,3,75,19,201,138,315,458,19,41,245,61,25,69,349,110,38,8.09,13.98,17.97,10,15,14,665,497,497,18,8.26,6.27,7.92,40.38,40.38,39.15,75.92,6.92,3.22,9.75,2.12,21.91,63.07,6.85,6.92,6.85,91,16,18,125,12,2,0,9,1,17,66,79,95,14,31,246,110,77,69,79,21,7,1.91,2.63,2.37,5,4,3,125,107,107,65,0.74,0.39,0.39,7.28,7.28,7.23
CBJ,2014,CBJ,CBJ,Team Level,other,82,0.5,0.51,0.49,9896,148.29,29.04,9.61,27.59,4.89,81.87,56,28.05,29.04,28.05,156,53,80,289,26,9,4,23,14,72,65,130,183,11,22,134,49,19,14,128,42,39,4.54,5.27,19.23,3,5,18,289,209,209,7,2.74,3.84,3.84,27.94,27.94,27.12,159.2,29.33,10.77,29.65,5.16,83.99,59.1,27.92,29.33,27.92,168,50,65,283,25,10,1,32,9,67,75,143,193,9,18,155,33,23,21,136,50,32,4.91,6.39,18.03,2,6,17,283,218,218,12,3.02,2.33,2.33,30.02,30.02,28.75
CBJ,2014,CBJ,CBJ,Team Level,all,82,0.47,0.47,0.47,299887,2292.29,211.35,158.49,520.74,74.62,1279.48,945.32,205.2,211.22,205.08,2366,824,1025,4215,227,163,46,441,136,1085,1138,2139,2963,387,916,2498,2510,485,485,2400,594,196,68.06,72.82,70.49,81,64,82,4181.62,3190,3169.92,248,35.04,34.65,35.69,210.69,210.59,206.64,2635.01,235.89,179.86,595.3,86.05,1489.05,1080.85,226.39,237.33,227.74,2742,925,1080,4747,248,178,38,567,152,1241,1281,2494,3419,329,796,2570,1930,474,566,2785,664,218,78.53,78.84,78.52,76,87,85,4783.3,3667,3695.62,294,39.6,38.63,39.6,235.9,236.98,230.82
CBJ,2014,CBJ,CBJ,Team Level,5on5,82,0.48,0.47,0.47,236912,1765.53,135.35,115.59,419.85,57.32,986.97,742.92,132.06,135.22,131.94,1821,637,778,3236,146,116,29,359,95,849,893,1675,2312,348,833,1855,2283,387,397,1914,446,98,55.19,54.32,25.84,70,46,30,3202.62,2458,2437.92,218,23.77,20.52,21.22,137.9,137.78,135.89,1984.15,148.13,127.87,468.91,64.54,1113.02,840.54,143.68,149.57,145.03,2044,719,837,3600,167,124,30,433,123,922,994,1877,2596,299,725,1913,1781,378,438,2171,475,117,61.19,55.53,31.42,68,62,37,3636.3,2763,2791.62,250,26.22,24.66,25.32,149.03,150.11,147.59
CBJ,2014,CBJ,CBJ,Team Level,4on5,82,0.1,0.11,0.11,29440,57.45,6.25,2.94,7.27,1.64,16.78,43.11,6.24,6.25,6.24,61,17,16,94,5,1,0,7,3,13,49,56,73,13,29,274,128,68,25,49,19,10,1.37,2.37,2.52,0,1,4,94,78,78,20,0.67,0.22,0.22,6.71,6.71,6.71,448,54.53,39.19,90.47,14.97,278.99,146.84,51.03,54.53,51.03,484,141,170,795,52,39,6,96,20,237,181,432,573,12,27,282,57,16,80,433,129,63,11.18,15.89,27.46,6,18,28,795,625,625,11,9.92,10.85,11.16,53.29,53.29,50.93
