team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BUF,2011,BUF,BUF,Team Level,5on4,82,0.84,0.86,0.84,24399,339.24,38.22,31.09,70.46,11.16,211.75,112.33,35.63,38.22,35.63,346,129,177,652,37,35,10,67,15,174,147,309,438,24,48,220,18,19,74,342,94,39,9.32,11.76,17.14,6,15,16,652,475,475,22,7.9,8.1,9.35,36.77,36.77,34.98,67.71,7.12,3.66,9.38,1.92,19.35,51.58,6.97,7.12,6.97,74,19,10,103,7,4,1,9,0,14,59,67,86,15,33,215,69,58,35,61,20,12,1.66,2.37,3.09,1,3,3,103,93,93,27,0.85,1,1,6.97,6.97,6.95
S.J,2011,S.J,S.J,Team Level,other,82,0.5,0.54,0.55,10389,170.56,24.98,11.96,34.99,6.02,96.16,68.88,23.59,24.98,23.59,163,80,74,317,23,10,3,35,3,93,79,140,220,14,37,155,32,32,33,160,52,31,5.02,6.81,13.14,2,8,13,317,243,243,16,3.37,3.01,4.24,24.1,24.1,23.05,141.62,25.47,9.15,27.65,4.7,73.09,55.94,23.96,25.47,23.96,137,59,74,270,25,10,5,24,9,63,65,112,171,15,39,131,43,20,30,113,51,32,3.79,6.22,15.47,3,7,15,270,196,196,14,2.57,3.83,3.96,24.09,24.09,23.42
S.J,2011,S.J,S.J,Team Level,all,82,0.54,0.53,0.54,301077,2747.17,235.21,187.85,647.11,91.49,1552.41,1139.93,225.26,235.53,225.53,2773,1081,1308,5162,219,244,61,741,73,1196,1381,2554,3635,288,685,2590,1565,639,811,3026,596,232,82.47,73.28,79.47,62,69,88,5174.72,3854,3858.21,389,41.51,55.2,57.45,219.27,219.5,214.48,2320.82,198.24,152.71,531.26,75.81,1298.17,1004.8,191.93,198.94,192.61,2343,918,1327,4588,205,136,39,569,90,989,1272,2138,3056,335,818,2267,1969,562,777,2574,508,179,69.52,61.8,66.93,72,57,76,4592.14,3261,3269.4,395,33.25,37.06,38.86,192.63,193.18,189.87
S.J,2011,S.J,S.J,Team Level,5on5,82,0.54,0.52,0.53,244533,2098.72,158.2,134.77,513.14,68.99,1164.93,885.97,152.71,158.52,152.98,2128,798,1007,3933,141,177,42,589,60,882,1077,1987,2785,243,586,1946,1466,518,666,2344,438,144,64.95,53.38,39.87,51,46,44,3945.72,2926,2930.21,337,27.66,36.57,37.13,148.72,148.95,146.7,1850.07,132.84,116.38,439.06,60.3,1033.63,811.78,129.45,133.54,130.13,1863,731,1066,3660,133,93,20,481,72,769,1046,1730,2461,301,741,1746,1824,452,657,2109,387,98,57.38,47.28,28.18,61,44,28,3664.14,2594,2602.4,340,23.79,20.95,22.63,134,134.54,132.78
S.J,2011,S.J,S.J,Team Level,4on5,82,0.06,0.09,0.11,20229,33.84,2.54,1.39,4.32,1.03,9.78,29.94,2.53,2.54,2.53,33,16,6,55,3,2,1,5,0,9,30,30,46,12,24,195,41,56,26,38,8,3,0.83,0.85,0.87,0,2,1,55,49,49,25,0.32,0.37,0.37,2.49,2.49,2.48,286.75,36.8,25.47,58.86,9.45,179.62,97.81,35.38,36.8,35.38,290,118,173,581,44,33,14,55,8,145,123,246,364,11,22,155,30,25,55,302,61,45,7.43,7.25,22.13,7,6,31,581,408,408,9,6.47,12.28,12.28,30.99,30.99,30.12
S.J,2011,S.J,S.J,Team Level,5on4,82,0.94,0.92,0.91,25926,444.04,49.49,39.73,94.65,15.46,281.53,155.13,46.43,49.49,46.43,449,187,221,857,52,55,15,112,10,212,195,397,584,19,38,294,26,33,86,484,98,54,11.67,12.24,25.59,9,13,30,857,636,636,11,10.17,15.25,15.71,43.96,43.96,42.23,42.38,3.14,1.71,5.69,1.36,11.84,39.27,3.14,3.14,3.14,53,10,14,77,3,0,0,9,1,12,38,50,60,8,16,235,72,65,35,50,9,4,0.93,1.05,1.16,1,0,2,77,63,63,32,0.41,0,0,3.55,3.55,3.54
NYR,2011,NYR,NYR,Team Level,other,82,0.59,0.54,0.57,10622,172.36,31.68,11.99,32.17,5.73,88.98,67.46,29.29,31.68,29.29,171,67,56,294,27,18,5,25,7,77,84,144,211,14,32,145,52,35,23,131,69,38,4.39,8.29,19.01,4,6,17,294,238,238,7,3.35,5.91,5.91,29.13,29.13,27.56,127.63,22.12,8.46,23.95,4.17,71.31,49.99,21.59,22.12,21.59,125,55,71,251,17,8,2,27,2,62,64,108,163,15,45,146,47,31,25,119,35,26,4.27,4.16,13.68,3,3,11,251,180,180,12,2.33,2.8,2.8,21.65,21.65,21.38
NYR,2011,NYR,NYR,Team Level,all,82,0.52,0.48,0.5,299883,2323.08,221.36,158.74,520.63,75.21,1280.21,968.86,212.28,222.38,213.3,2339,886,1022,4247,222,151,40,487,86,1042,1237,2117,3003,369,965,2286,2419,536,525,2381,620,224,69.04,74.48,77.83,76,65,81,4268.01,3225,3239.48,317,35.08,34.45,36.15,220.29,220.92,215.03,2284.83,202.08,153.49,523.02,75.98,1302.42,970.01,194.81,201.82,194.58,2281,946,1338,4565,182,156,40,530,97,1109,1153,2099,3045,384,1019,2291,1937,475,609,2498,552,177,69.68,68.08,64.32,71,51,60,4544.57,3227,3214.98,378,33.52,35.05,35.96,199.65,199.45,195.35
NYR,2011,NYR,NYR,Team Level,5on5,82,0.51,0.48,0.49,238461,1763.93,143.13,115.15,412.61,56.09,969.96,741.06,138.64,144.15,139.65,1785,653,791,3229,149,109,29,400,61,779,940,1636,2289,325,868,1716,2205,414,418,1867,446,125,55.2,53.38,34.56,65,47,37,3250,2438,2452.48,280,23.68,23.88,25.51,141.3,141.93,139.51,1772.94,135.07,113.68,422.73,59.12,1004.39,762.02,131.2,134.81,130.96,1776,721,1037,3534,130,118,28,425,73,852,899,1646,2367,327,871,1707,1751,365,491,1972,430,95,54.34,53.31,27.43,57,46,27,3513.57,2497,2484.98,323,23.23,25.19,26.26,132.04,131.85,130.2
NYR,2011,NYR,NYR,Team Level,4on5,82,0.12,0.13,0.15,24792,61.35,5.76,2.94,8.52,1.83,18.31,47.64,5.66,5.76,5.66,69,16,16,101,8,3,0,5,2,13,54,61,77,13,29,186,106,64,26,59,17,9,1.4,2,2.36,2,3,3,101,85,85,21,0.68,0.6,0.6,5.84,5.84,5.8,330.66,40.66,28.99,69.08,11.15,210.98,114.14,37.83,40.66,37.83,325,150,210,685,33,30,10,69,19,187,137,292,442,26,58,232,36,21,58,350,71,54,9.56,8.48,22.63,9,2,22,685,475,475,10,7.39,7.05,6.89,41.17,41.17,39.01
NYR,2011,NYR,NYR,Team Level,5on4,82,0.91,0.87,0.86,26008,325.43,40.78,28.66,67.33,11.57,202.97,112.69,38.7,40.78,38.7,314,150,159,623,38,21,6,57,16,173,159,276,426,17,36,239,56,23,58,324,88,52,8.05,10.81,21.91,5,9,24,623,464,464,9,7.38,4.05,4.13,44.03,44.03,42.16,53.61,4.24,2.37,7.26,1.53,15.74,43.85,4.2,4.24,4.2,55,20,20,95,2,0,0,9,3,8,53,53,73,16,45,206,103,58,35,57,16,2,1.52,2.14,0.58,2,0,0,95,75,75,33,0.55,0,0,4.79,4.79,4.74
EDM,2011,EDM,EDM,Team Level,other,82,0.35,0.39,0.38,10556,103.92,18.03,7.09,20.85,3.35,53.89,39.78,17.46,18.03,17.46,101,42,56,199,16,10,2,18,4,43,52,85,127,15,28,136,39,28,30,78,41,24,2.78,4.62,10.63,2,3,11,199,143,143,17,1.98,2.98,2.98,17.03,17.03,16.74,170.9,34.03,12.25,31.53,5.81,86.83,64.55,32.73,34.03,32.73,164,71,77,312,25,12,2,34,4,92,68,139,210,10,20,148,40,41,29,128,64,43,4.33,7.74,21.96,1,5,19,312,235,235,11,3.57,1.67,2.62,34.98,34.98,33.92
EDM,2011,EDM,EDM,Team Level,all,82,0.45,0.46,0.47,299240,2205.14,201.51,150.6,502.19,71.66,1220.65,914.38,194.28,201.38,194.21,2186,875,1029,4090,207,149,44,444,60,985,1216,1979,2854,353,836,2182,1632,621,996,2304,574,183,68.74,68.9,63.87,62,74,71,4078.77,3061,3055.29,647,32.86,35.61,35.92,198.45,198.32,194.48,2511.16,245.65,173.11,569.43,82.33,1388.18,1037.3,237.36,246.33,238.02,2518,978,1239,4735,232,194,41,506,74,1155,1335,2286,3264,315,758,2391,1575,674,893,2561,708,227,76.35,85.85,83.45,79,69,84,4751.33,3496,3503.71,522,38.54,41.23,43.34,240.85,241.37,236.44
EDM,2011,EDM,EDM,Team Level,5on5,82,0.47,0.47,0.48,236072,1756.59,140.16,114.03,414.18,57.07,968.71,743.85,136.51,140.04,136.44,1731,707,833,3271,138,103,24,373,50,772,1002,1593,2300,301,723,1624,1475,490,809,1883,449,106,56.8,54.51,28.85,52,57,29,3259.77,2438,2432.29,538,23.41,20.92,21.57,142.01,141.88,139.85,1919.78,161.27,125.46,454.05,62.32,1056.82,810.06,156.48,161.94,157.15,1938,732,977,3647,154,149,31,410,58,862,1037,1784,2516,274,678,1805,1426,518,726,2018,520,132,61.67,62.68,36.92,70,47,37,3663.33,2670,2677.71,460,25.86,32.28,33.28,153.86,154.37,152.17
EDM,2011,EDM,EDM,Team Level,4on5,82,0.09,0.09,0.1,28301,42.41,4.29,1.97,5.68,1.16,12.28,30.62,4.29,4.29,4.29,49,7,13,69,4,0,0,6,0,10,36,45,52,17,45,210,93,86,83,36,15,5,1.02,1.75,1.53,0,2,2,69,56,56,81,0.46,0,0,4.75,4.75,4.75,367.6,44.06,32.66,76.89,12.66,229.37,124.34,42,44.06,42,362,158,164,684,46,29,7,54,12,192,187,316,474,22,42,236,34,32,87,374,101,45,9.27,12.24,22.54,7,13,26,684,520,520,5,8.47,6.27,6.42,46.11,46.11,44.45
EDM,2011,EDM,EDM,Team Level,5on4,82,0.86,0.86,0.86,24311,302.21,39.03,27.5,61.49,10.08,185.77,100.12,36.01,39.03,36.01,305,119,127,551,49,36,18,47,6,160,126,256,375,20,40,212,25,17,74,307,69,48,8.14,8.03,22.86,8,12,29,551,424,424,11,7.01,11.71,11.37,34.67,34.67,33.14,52.88,6.28,2.73,6.95,1.55,15.15,38.35,6.14,6.28,6.14,54,17,21,92,7,4,1,8,0,9,43,47,64,9,18,202,75,83,51,41,23,7,1.07,3.18,2.02,1,4,2,92,71,71,46,0.63,1,1,5.91,5.91,5.89
WPG,2011,WPG,WPG,Team Level,other,82,0.44,0.51,0.5,10720,149.88,21.96,10.99,28.25,4.87,87.08,54.84,20.91,21.96,20.91,150,58,64,272,22,7,4,21,2,88,68,128,186,16,32,134,54,25,24,125,62,21,4.3,7.59,10.07,4,7,11,272,208,208,17,3.14,3.5,4.05,21.06,21.06,20.12,151.03,28.27,11.01,29.16,5.62,81.54,54.41,26.93,28.27,26.93,143,67,49,259,28,14,3,28,5,69,66,115,182,7,14,149,42,16,32,115,54,41,3.72,6.92,17.63,5,8,15,259,210,210,15,3.29,4.77,5.23,26.33,26.33,25.57
WPG,2011,WPG,WPG,Team Level,all,82,0.49,0.5,0.5,299129,2558,226.78,171.09,581.06,82.6,1403.12,1073.36,218.78,226.91,218.94,2471,1067,1100,4638,221,165,43,547,101,1127,1377,2250,3317,365,861,2335,1966,484,604,2664,663,211,77.57,81.52,67.69,68,78,75,4636.17,3538,3537.09,422,37.58,39.21,41.39,222.96,223.12,218.57,2513.5,238.54,171.33,566.73,82.19,1389.44,1043.78,228.74,238.83,229.1,2470,1022,1197,4689,242,181,35,552,69,1101,1347,2228,3250,316,751,2427,1841,440,765,2564,690,238,73.42,83.3,81.82,71,85,86,4687.94,3492,3493.84,494,38.1,41.58,42.21,234.43,234.81,229.61
WPG,2011,WPG,WPG,Team Level,5on5,82,0.51,0.5,0.51,239138,2021.48,162.76,128.78,476.83,65.51,1094.83,863.28,157.66,162.9,157.82,1959,833,866,3658,156,130,29,465,85,848,1108,1803,2636,305,737,1761,1762,402,478,2149,500,143,62.96,61.16,38.65,55,58,43,3656.17,2792,2791.09,343,26.54,28.31,30.01,159.29,159.46,157.11,1923.61,156.07,124.04,449.7,62.28,1055.78,820.12,151.67,156.36,152.03,1897,771,942,3610,157,124,20,449,53,830,1055,1740,2511,280,674,1824,1683,369,595,2016,524,128,58.7,62.66,34.71,56,65,36,3608.94,2668,2669.84,407,25.51,26.02,26.41,155.18,155.56,153.38
WPG,2011,WPG,WPG,Team Level,4on5,82,0.11,0.13,0.14,26079,64.88,6.17,3.14,8.82,1.93,19.89,48.06,6.08,6.17,6.08,63,25,18,106,3,4,0,9,2,21,49,60,85,21,42,223,100,47,62,62,22,4,1.91,3.13,1.12,1,2,0,106,88,88,55,0.73,0.81,0.74,6.15,6.15,6.14,385.43,49.37,33.54,80.82,12.78,236.59,125.9,45.31,49.37,45.31,375,164,196,735,50,43,12,72,10,191,173,325,489,16,34,258,40,21,72,379,98,62,9.52,11.99,27.85,10,10,30,735,539,539,11,8.66,10.78,10.56,47.46,47.46,45.21
WPG,2011,WPG,WPG,Team Level,5on4,82,0.88,0.88,0.86,23192,321.78,35.89,28.17,67.15,10.29,201.32,107.19,34.14,35.89,34.14,299,151,152,602,40,24,10,52,12,170,152,259,410,23,50,217,50,10,40,328,79,43,8.41,9.64,17.84,8,11,21,602,450,450,7,7.17,6.6,6.6,36.45,36.45,35.2,53.42,4.84,2.73,7.04,1.5,15.53,43.35,4.83,4.84,4.83,55,20,10,85,7,0,0,3,1,11,53,48,68,13,29,196,76,34,66,54,14,7,1.48,1.73,1.63,0,2,5,85,75,75,61,0.63,0,0,5.47,5.47,5.45
T.B,2011,T.B,T.B,Team Level,other,82,0.46,0.49,0.49,11067,140.37,23.05,10.16,26.65,4.82,76.34,50.97,21.93,23.05,21.93,145,47,67,259,26,12,3,26,7,61,60,119,166,14,28,147,39,27,22,120,41,31,3.81,5.05,14.2,2,9,15,259,192,192,12,3.03,4.15,4.44,21.65,21.65,21.15,148.33,26.6,10.35,27.54,4.65,77.13,56.73,25.98,26.6,25.98,147,56,68,271,32,12,6,26,2,71,60,115,171,12,24,153,42,26,24,117,55,31,3.98,7.1,15.53,6,7,19,271,203,203,13,2.97,3.64,3.64,25.93,25.93,25.44
T.B,2011,T.B,T.B,Team Level,all,82,0.46,0.47,0.47,299458,2238.08,210.56,159.18,497.04,71.59,1233.08,914.55,203.36,209.43,202.29,2227,859,1081,4167,232,151,35,451,61,1010,1181,1995,2854,344,769,2354,1788,536,566,2189,718,179,60.88,88.57,61.12,54,104,74,4117.86,3086,3057.69,298,35.28,33.56,35.07,210.78,209.65,205.64,2531.99,243.02,178.44,558.09,80.99,1403.18,1052.28,233.36,244.71,235.01,2502,1014,1278,4794,278,180,55,553,70,1125,1310,2224,3238,332,734,2491,1838,570,636,2591,691,234,76.53,83.5,82.99,78,101,99,4860.64,3516,3552.04,322,39.68,42.46,42.99,239.71,241.22,235.07
T.B,2011,T.B,T.B,Team Level,5on5,82,0.49,0.47,0.48,238758,1762.73,148.9,120.07,406.89,56.11,961.78,731.26,144.47,147.77,143.39,1747,678,852,3277,169,115,26,374,45,767,955,1578,2256,288,654,1765,1632,429,436,1753,564,108,49.32,69.96,29.62,49,78,42,3227.86,2425,2396.69,258,24.95,24.99,26.17,147.68,146.55,144.37,1913.8,157.48,127.66,442.78,61.77,1056.7,808.62,152.57,159.15,154.23,1900,755,1006,3661,182,134,40,443,55,825,1016,1718,2473,278,621,1881,1667,454,521,2005,521,129,60.11,62.72,34.64,59,77,46,3727.64,2655,2691.03,279,26.34,29.11,29.9,153.92,155.44,153.25
T.B,2011,T.B,T.B,Team Level,4on5,82,0.1,0.09,0.1,25522,48.19,5.96,2.69,6.03,1.48,13.93,34.91,5.76,5.96,5.76,52,13,10,75,2,2,0,8,1,15,37,50,63,16,35,243,78,58,20,38,18,9,1.11,2.25,2.6,2,0,0,75,65,65,20,0.61,0.57,0.85,5.72,5.72,5.68,394.43,52.26,37.03,78.01,12.49,247.63,127.59,48.14,52.26,48.14,380,175,176,731,53,33,8,73,13,212,171,327,502,26,57,235,54,27,61,392,99,64,10.54,11.7,30.02,13,11,29,731,555,555,4,9.56,9.6,9.35,52.48,52.48,49.02
T.B,2011,T.B,T.B,Team Level,5on4,82,0.83,0.81,0.8,24111,286.79,32.65,26.27,57.48,9.19,181.02,97.4,31.2,32.65,31.2,283,121,152,556,35,22,6,43,8,167,129,248,369,26,52,199,39,22,88,278,95,31,6.64,11.31,14.7,1,17,17,556,404,404,8,6.68,3.85,3.61,35.73,35.73,34.43,75.43,6.68,3.4,9.77,2.08,21.72,59.34,6.67,6.68,6.67,75,28,28,131,11,1,1,11,0,17,63,64,92,16,32,222,75,63,30,77,16,10,1.9,1.99,2.8,0,6,5,131,103,103,26,0.8,0.11,0.11,7.38,7.38,7.37
FLA,2011,FLA,FLA,Team Level,other,82,0.5,0.45,0.45,8036,135.38,25.28,8.59,25.33,4.35,65.52,53.94,24.15,25.28,24.15,136,47,44,227,23,6,1,28,3,52,71,113,160,10,23,111,53,26,18,111,36,36,3.46,4.69,17.13,3,3,17,227,183,183,6,2.5,1.36,1.44,26.34,26.34,25.43,162.69,24.97,10.91,32.38,5.51,85.58,64.64,24.11,24.97,24.11,167,57,58,282,27,11,4,38,3,74,71,140,197,6,12,143,71,27,21,145,41,38,4.51,4.87,15.59,6,4,17,282,224,224,11,3.1,3.08,3.65,24.41,24.41,24.04
FLA,2011,FLA,FLA,Team Level,all,82,0.48,0.5,0.5,301549,2401.39,207.16,161.17,543.57,77.51,1346.41,1014.18,200.48,206.88,200.22,2433,917,1093,4443,197,158,33,578,67,993,1357,2236,3153,292,720,2318,1858,602,499,2595,568,187,71.69,68.03,67.44,71,54,72,4426.37,3350,3340.68,277,35.43,32.87,33.38,209.22,209.07,204.51,2437.09,221.55,166.57,555.73,79.45,1351.56,1016.13,213.79,222.19,214.42,2505,886,1042,4433,216,213,47,530,79,1102,1251,2289,3175,341,831,2265,2349,544,460,2580,584,227,75.04,70.85,75.66,78,62,76,4447.36,3391,3399.88,256,36.65,44.74,47.43,210.77,211.15,207.25
FLA,2011,FLA,FLA,Team Level,5on5,82,0.48,0.5,0.5,244178,1849.44,136.42,117.55,435.62,59.99,1032.17,799.26,133.26,136.13,133.01,1873,708,851,3432,123,120,23,483,48,757,1050,1750,2458,253,614,1758,1693,491,402,2045,437,99,57.26,51.98,27.18,54,40,29,3415.37,2581,2571.68,241,24.03,24.88,25.58,134.87,134.72,133.28,1889.8,150.36,123.14,447.27,61.78,1046.16,801.3,145.41,151,146.04,1954,676,866,3496,142,163,32,421,63,839,1002,1812,2488,305,746,1703,2134,443,368,2052,450,128,60.4,54.76,35.19,61,49,32,3510.36,2630,2638.88,211,25.31,32.12,33.98,141.68,142.08,139.8
FLA,2011,FLA,FLA,Team Level,4on5,82,0.08,0.12,0.12,22033,43.52,3.57,1.84,5.56,1.21,12.22,36.6,3.56,3.57,3.56,50,11,16,77,3,0,0,3,2,4,49,47,58,13,34,193,69,62,21,48,9,4,1.19,1.13,1.25,0,0,3,77,61,61,21,0.42,0,0,4,4,3.98,334.12,41.43,30.09,69.07,10.7,205.19,110.52,39.62,41.43,39.62,332,135,108,575,43,32,9,64,13,175,140,289,424,16,32,199,37,17,38,332,80,55,8.76,9.61,23.06,10,8,25,575,467,467,3,7.68,8.14,8.4,40.71,40.71,39.45
FLA,2011,FLA,FLA,Team Level,5on4,82,0.9,0.9,0.88,27302,373.06,41.89,33.21,77.06,11.96,236.49,124.38,39.52,41.89,39.52,374,151,182,707,48,32,9,64,14,180,187,326,477,16,49,256,43,23,58,391,86,48,9.79,10.22,21.88,14,11,23,707,525,525,9,8.48,6.64,6.36,44.01,44.01,41.82,50.48,4.79,2.43,7,1.47,14.64,39.66,4.66,4.79,4.66,52,18,10,80,4,7,2,7,0,14,38,48,66,14,41,220,107,57,33,51,13,6,1.36,1.6,1.82,1,1,2,80,70,70,31,0.57,1.4,1.4,3.96,3.96,3.95
TOR,2011,TOR,TOR,Team Level,other,82,0.44,0.49,0.48,9076,135.86,24.82,9.56,25.67,4.99,71.82,50.13,22.76,24.82,22.76,130,57,71,258,25,12,8,30,7,58,55,105,162,12,32,147,74,23,26,90,63,34,3.37,7.72,13.73,0,10,15,258,187,187,16,2.8,5.27,5.66,21.96,21.96,20.74,148.18,31.45,10.12,27.59,4.91,74.44,56.49,28.25,31.45,28.25,150,55,64,269,28,12,3,21,5,81,58,122,177,14,33,143,44,23,23,103,59,43,3.13,7.76,20.56,4,8,16,269,205,205,10,2.98,3.32,4.07,30.36,30.36,28.3
TOR,2011,TOR,TOR,Team Level,all,82,0.48,0.49,0.48,299200,2370.57,232.88,160.3,533.46,78.22,1322.31,985.83,222.86,232.15,222.21,2322,991,1303,4616,227,139,45,501,77,1049,1320,2095,3086,316,768,2422,2218,569,904,2404,702,207,73.96,85.28,73.64,65,84,78,4591.72,3313,3299.61,590,35.37,35.1,37.77,230.48,229.83,224.01,2592.26,248.37,177.03,576.48,82.75,1429,1084.37,238.77,249.77,240.17,2528,1070,1223,4821,259,160,29,527,93,1231,1329,2269,3339,335,791,2267,2183,655,819,2611,774,213,77.14,93.97,77.26,82,109,68,4847.86,3598,3616.45,485,38.86,37.27,40.37,246.87,248.5,242.68
TOR,2011,TOR,TOR,Team Level,5on5,82,0.48,0.49,0.48,243626,1876.41,160.11,121.98,439.05,61.24,1041.89,791.73,155.47,159.38,154.83,1831,785,1052,3668,155,105,29,404,59,822,1071,1676,2461,273,664,1799,2003,481,752,1956,538,122,60.84,65.26,34.01,57,62,36,3643.72,2616,2602.61,516,25.14,22.63,24.87,160.38,159.73,157.55,2061.78,173.19,136.33,475.58,65.61,1133.92,866.36,168.05,174.58,169.45,1993,858,982,3833,180,130,21,436,68,962,1076,1813,2671,288,689,1745,1999,553,671,2114,610,127,63.51,73.89,35.78,68,83,29,3859.87,2851,2869.45,409,28.12,28.77,30.55,170.76,172.4,169.76
TOR,2011,TOR,TOR,Team Level,4on5,82,0.08,0.12,0.13,22161,44.5,3.41,2,5.92,1.31,12.84,39.52,3.38,3.41,3.38,52,13,19,84,4,1,0,9,0,9,42,48,61,13,34,248,89,48,51,53,8,4,1.38,0.97,1.06,1,2,1,84,65,65,49,0.47,0.22,0.22,3.66,3.66,3.64,321.94,38.17,27.78,65.46,10.49,203.55,108.55,36.97,38.17,36.97,317,137,171,625,46,17,4,65,19,173,134,271,408,20,43,187,40,24,65,328,88,38,8.68,10.29,19.21,9,15,22,625,454,454,10,7.11,4.68,5.23,40.05,40.05,38.95
TOR,2011,TOR,TOR,Team Level,5on4,82,0.89,0.87,0.83,24337,313.8,44.54,26.76,62.81,10.69,195.76,104.44,41.24,44.54,41.24,309,136,161,606,43,21,8,58,11,160,152,266,402,18,38,228,52,17,75,305,93,47,8.37,11.34,24.83,7,10,26,606,445,445,9,6.95,6.97,7.02,44.47,44.47,42.09,60.37,5.57,2.8,7.83,1.73,17.09,52.97,5.5,5.57,5.5,68,20,6,94,5,1,1,5,1,15,61,63,83,13,26,192,100,55,60,66,17,5,1.82,2.04,1.71,1,3,1,94,88,88,56,0.65,0.52,0.52,5.69,5.69,5.66
L.A,2011,L.A,L.A,Team Level,other,82,0.58,0.52,0.53,10739,192.36,30.69,14.37,38.29,7.21,103.23,74.2,28.93,30.69,28.93,184,84,71,339,24,25,5,27,6,94,92,160,244,19,43,177,58,25,37,157,67,44,4.84,7.93,17.92,0,8,16,339,268,268,22,4.18,7.19,7.9,26.97,26.97,25.98,174.47,22.49,12.26,35.2,5.72,96.79,69.53,21.39,22.49,21.39,153,89,76,318,16,9,1,26,4,93,94,137,226,14,39,156,65,27,32,161,55,26,5.17,6.81,10.51,3,5,8,318,242,242,18,3.48,1.82,1.82,24.16,24.16,23.28
L.A,2011,L.A,L.A,Team Level,all,82,0.53,0.54,0.53,301106,2586.35,225,177.37,592.22,85.14,1467.91,1084.34,218.02,225.96,218.93,2509,1123,1250,4882,188,190,39,546,70,1312,1326,2321,3444,365,857,2394,2274,452,770,2783,650,199,77.2,78.4,69.41,58,63,67,4912.28,3632,3653.55,455,39.15,42.3,43.82,220.34,221.2,216.71,2354.91,202.95,161.83,530.19,76.31,1316,987.71,193.78,203.21,194.06,2248,1027,969,4244,170,164,31,531,83,1015,1312,2078,3105,362,843,2253,2130,453,789,2526,563,186,71.92,66.97,64.07,61,52,57,4228.91,3275,3266.89,467,36.14,34.31,35.16,203.93,204.1,198.68
L.A,2011,L.A,L.A,Team Level,5on5,82,0.53,0.55,0.54,234276,1983.96,146.99,128.54,469.58,64.66,1123.07,853.15,143.18,147.94,144.09,1944,842,991,3777,118,129,19,431,54,1010,1044,1826,2668,310,730,1703,1994,366,560,2207,478,101,62.25,57.61,27.13,51,45,22,3807.28,2786,2807.55,341,26.37,23.86,24.69,148.68,149.53,147.16,1736.36,132.93,111.81,406.03,55.9,954.51,744.82,128.78,133.18,129.06,1657,749,715,3121,118,128,26,399,63,701,997,1539,2288,296,682,1588,1905,358,619,1899,403,104,55.62,48.21,29.1,51,39,28,3105.91,2406,2397.89,397,23.03,27.02,27.25,128.7,128.87,127.17
