team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
OTT,2021,OTT,OTT,Team Level,other,82,0.45,0.47,0.45,10921,132.02,28.52,9.76,22.74,4.31,67.96,43.72,27.13,28.52,27.13,131,46,60,237,26,9,1,21,6,62,53,105,151,6,14,118,38,21,31,82,55,40,2.88,7.32,18.32,5,4,17,237,177,177,14,2.79,2.43,2.8,28.5,28.5,27.24,157.64,34.52,11.66,27.71,5.19,82.65,53.28,33.23,34.52,33.23,144,71,56,271,37,15,1,20,11,63,69,107,178,14,28,130,39,21,29,103,68,44,4.42,8.12,21.97,6,13,18,271,215,215,13,3.33,3.51,3.81,34.04,34.04,32.98
OTT,2021,OTT,OTT,Team Level,all,82,0.48,0.48,0.48,298022,2479.31,249.73,177.21,550.74,80.42,1366.06,986.85,240.3,250.35,240.92,2465,946,1087,4498,224,190,26,548,86,1107,1256,2241,3187,313,728,2216,2417,544,809,2392,764,255,70.87,93.72,85.14,61,86,77,4500.97,3411,3413.75,493,39.06,38.37,38.79,250,250.3,244.62,2697.37,270.68,194.17,594.2,86.25,1500.13,1076.59,260.9,272.49,262.64,2740,982,1198,4920,264,214,40,606,92,1225,1321,2476,3458,307,715,2408,2042,524,789,2608,856,258,79.08,102.68,88.91,68,111,85,4949.29,3722,3745.22,466,43.01,45.59,45.89,267.79,269.44,262.96
OTT,2021,OTT,OTT,Team Level,5on5,82,0.47,0.48,0.48,241227,1929.45,165.09,130.19,451.97,63.07,1074.53,788.16,160.68,165.7,161.31,1919,754,882,3555,147,143,18,454,68,839,1022,1772,2526,276,643,1720,2291,435,646,1979,543,151,59.36,66.06,39.67,50,65,32,3557.97,2673,2675.75,431,26.9,26.37,26.64,165.34,165.64,163.5,2085.27,185.4,142.98,475.85,66.24,1159.66,857.87,179.77,187.21,181.53,2114,774,978,3866,175,151,31,485,67,960,1050,1939,2713,262,623,1813,1883,413,660,2075,661,152,63.36,79.63,42.41,56,79,40,3895.29,2888,2911.22,419,29.65,32.69,32.94,182.11,183.75,180.42
OTT,2021,OTT,OTT,Team Level,4on5,82,0.17,0.14,0.15,23500,74.1,9.07,4.12,9.15,2.08,22.53,50.06,8.81,9.07,8.81,76,21,17,114,8,4,0,4,2,16,63,68,89,15,30,174,57,67,45,55,30,12,1.69,3.67,3.71,2,3,3,114,97,97,41,0.94,1.16,1.16,8.86,8.86,8.8,398.01,45.05,36.61,83.04,13.14,240.34,125.84,42.26,45.05,42.26,419,125,145,689,48,46,8,92,12,183,163,371,496,18,32,271,36,25,71,378,111,55,9.6,12.79,22.66,4,17,27,689,544,544,6,9.37,8.97,8.73,45.68,45.68,43.64
OTT,2021,OTT,OTT,Team Level,5on4,82,0.89,0.86,0.86,22374,343.75,47.06,33.15,66.88,10.98,201.03,104.91,43.67,47.06,43.67,339,125,128,592,43,34,7,69,10,190,118,296,421,16,41,204,31,21,87,276,136,52,6.95,16.67,23.44,4,14,25,592,464,464,7,8.43,8.42,8.19,47.3,47.3,45.07,56.45,5.71,2.93,7.62,1.68,17.48,39.59,5.63,5.71,5.63,63,12,19,94,4,2,0,9,2,19,39,59,71,13,32,194,84,65,29,52,16,7,1.7,2.13,1.87,2,2,0,94,75,75,28,0.67,0.42,0.42,5.96,5.96,5.91
VAN,2021,VAN,VAN,Team Level,other,82,0.54,0.53,0.52,9925,160.03,37.76,10.95,27.85,5.39,82.53,54.5,33.92,37.76,33.92,169,50,64,283,30,17,6,31,7,71,63,139,189,8,19,121,23,28,18,102,67,50,4.36,8.53,24.88,6,3,21,283,219,219,6,3.13,6.05,6.05,34.84,34.84,32.23,145.68,31.99,10.2,24.55,4.76,77.62,50.87,29.16,31.99,29.16,150,50,49,249,31,8,2,21,6,72,62,119,169,7,17,119,29,15,13,104,58,38,4.15,7.26,20.58,5,9,17,249,200,200,5,3.02,2.33,2.33,32.68,32.68,29.87
VAN,2021,VAN,VAN,Team Level,all,82,0.5,0.5,0.5,299031,2540.92,249.26,174.87,579.49,85.07,1447.01,1041.3,238.15,249.75,238.62,2623,954,1205,4782,246,198,39,600,91,1095,1347,2377,3331,273,619,2403,1901,558,606,2660,684,233,79.77,81.95,87.55,96,70,80,4777.31,3577,3579.56,377,38.52,47.07,47.29,240.5,240.7,234.09,2532.2,251.24,176.89,574.15,83.91,1428.92,1035.89,241.42,252.47,242.62,2612,939,1176,4727,231,196,34,624,94,1125,1281,2381,3320,293,635,2222,1869,513,624,2573,744,234,76.51,89.48,85.26,74,84,73,4751.14,3551,3565.81,369,39.05,43.17,43.29,247,247.97,240.98
VAN,2021,VAN,VAN,Team Level,5on5,82,0.49,0.5,0.5,244761,1982.38,160.59,130.19,471.88,66.06,1130.47,833.82,155.72,161.07,156.19,2036,757,956,3749,157,148,24,500,64,841,1083,1879,2636,245,560,1856,1788,452,512,2165,501,127,64.93,59.71,35.95,74,54,29,3744.31,2793,2795.56,339,26.74,30.93,31.15,156.18,156.38,154.03,1985.31,166.18,133.47,471.48,66.1,1123.34,835.43,161.51,167.41,162.72,2052,744,976,3772,143,142,20,519,67,876,1049,1909,2653,266,578,1710,1755,435,545,2100,567,129,62.68,68.13,35.38,61,61,21,3796.14,2796,2810.81,339,27.55,28.77,28.89,164.86,165.82,163.27
VAN,2021,VAN,VAN,Team Level,4on5,82,0.1,0.12,0.13,21525,53.41,5.28,2.8,7.2,1.63,17.47,38.6,5.14,5.28,5.14,58,15,11,84,3,2,0,4,0,13,51,55,70,13,26,182,72,58,29,53,14,6,1.45,2.06,1.77,1,1,1,84,73,73,27,0.64,0.68,0.68,5.24,5.24,5.2,343.16,47.25,30.27,70.27,11.31,208.97,108.93,44.97,47.25,44.97,340,137,144,621,51,45,12,77,20,162,122,289,426,15,30,218,22,21,44,315,105,57,8.2,12.38,26.67,7,12,32,621,477,477,7,7.8,11.91,11.91,43.14,43.14,41.53
VAN,2021,VAN,VAN,Team Level,5on4,82,0.89,0.89,0.86,22820,345.12,45.63,30.93,72.55,11.99,216.53,114.37,43.36,45.63,43.36,360,132,174,666,56,31,9,65,20,170,150,304,436,7,14,244,18,20,47,340,102,50,9.03,11.66,24.94,15,12,29,666,492,492,5,8.01,9.41,9.41,44.23,44.23,42.63,58.05,5.82,2.95,7.84,1.75,18.99,40.66,5.77,5.82,5.77,70,8,7,85,6,1,0,7,1,15,48,64,72,5,10,175,63,42,22,54,14,10,1.48,1.7,2.63,1,2,3,85,78,78,18,0.67,0.16,0.16,6.33,6.33,6.31
STL,2021,STL,STL,Team Level,other,82,0.52,0.47,0.48,11735,127.27,32.32,8.67,21.05,3.96,68.22,43.78,31.53,32.32,31.53,137,41,55,233,39,9,1,22,3,58,47,98,139,12,24,134,28,26,17,97,41,40,4.48,5.03,22.81,12,4,23,233,178,178,9,2.48,2.91,2.91,31.89,31.89,31.36,138.06,30.28,9.77,24.7,4.52,75.97,45.75,29.27,30.28,29.27,133,58,76,267,31,6,3,25,7,62,60,102,160,5,10,125,29,29,23,108,51,32,4.17,6.54,19.57,7,7,17,267,191,191,10,2.77,2.32,2.32,30.72,30.72,29.77
STL,2021,STL,STL,Team Level,all,82,0.5,0.48,0.48,297850,2393.5,254.52,171.05,516.84,76.99,1335.88,963.98,246.95,257.39,249.72,2492,831,955,4278,309,179,40,456,68,1030,1281,2183,3014,259,557,2269,1656,617,667,2328,775,220,77.17,93.41,83.94,104,114,91,4353.14,3323,3368.8,381,37.65,40.68,41.03,250.95,253.42,249.05,2594.34,251.08,181.35,589.07,86.19,1453.23,1060.08,242.04,250.84,241.8,2591,1030,1004,4625,239,206,37,564,66,1153,1393,2352,3382,279,595,2247,1547,787,638,2662,739,220,83.97,89.21,77.9,91,78,70,4586.6,3621,3597.63,370,39.66,46.36,46.77,243.97,243.54,238.82
STL,2021,STL,STL,Team Level,5on5,82,0.47,0.47,0.47,243021,1853.26,165.78,128.73,418.63,59.87,1037.6,764.65,161.5,168.65,164.27,1909,670,764,3343,200,137,31,354,51,792,1045,1709,2379,226,493,1708,1563,534,559,1890,571,118,63.88,69.72,32.19,82,85,33,3418.14,2579,2624.8,330,26.61,27.29,27.64,164.55,167.01,164.94,2121.36,183.27,143.71,499.65,70.38,1189.26,878.73,176.75,183.02,176.52,2113,852,794,3759,171,168,30,473,50,957,1146,1942,2794,246,531,1763,1442,668,520,2221,594,150,71.02,70.74,41.51,79,57,35,3720.6,2965,2941.63,315,29.74,36.74,37.15,175.86,175.43,172.38
STL,2021,STL,STL,Team Level,4on5,82,0.19,0.17,0.2,20718,68.77,7.25,3.44,9.26,2.07,21.13,47.84,7.16,7.25,7.16,81,10,10,101,7,3,0,6,3,13,59,74,84,7,12,189,50,42,41,61,20,10,1.67,2.61,2.98,1,4,2,101,91,91,37,0.8,0.7,0.7,7.35,7.35,7.32,267.55,31.13,24.28,55.6,9.33,166.51,87.14,29.68,31.13,29.68,268,106,124,498,32,30,4,63,8,118,123,236,342,19,36,184,20,18,53,270,71,33,6.5,9.02,15.61,4,10,18,498,374,374,10,6.34,6.94,6.94,30.54,30.54,29.87
STL,2021,STL,STL,Team Level,5on4,82,0.88,0.86,0.84,22376,344.19,49.17,30.2,67.9,11.09,208.93,107.72,46.76,49.17,46.76,365,110,126,601,63,30,8,74,11,167,130,302,412,14,28,238,15,15,50,280,143,52,7.15,16.05,25.97,9,21,33,601,475,475,5,7.78,9.79,9.79,47.16,47.16,45.43,67.38,6.4,3.58,9.11,1.96,21.49,48.45,6.34,6.4,6.34,77,14,10,101,5,2,0,3,1,16,64,72,86,9,18,175,56,72,42,63,23,5,2.28,2.91,1.21,1,4,0,101,91,91,35,0.81,0.36,0.36,6.85,6.85,6.8
PHI,2021,PHI,PHI,Team Level,other,82,0.43,0.53,0.52,11280,163.25,30.99,12.71,30.26,5.6,89.14,53.3,27.29,30.99,27.29,161,61,81,303,20,16,4,29,8,74,75,141,202,7,14,142,29,11,23,117,57,48,4.31,7.42,19.26,4,3,13,303,222,222,8,3.74,3.39,4.01,30.73,30.73,27.46,148.39,41.52,10.16,24.4,4.77,71.42,48.71,39.42,41.52,39.42,156,45,65,266,46,10,0,26,5,60,54,110,155,11,22,117,28,28,37,97,50,54,3.86,6.05,31.61,5,8,33,266,201,201,24,2.89,2.24,2.24,42.17,42.17,40.12
PHI,2021,PHI,PHI,Team Level,all,82,0.46,0.47,0.47,298125,2486.4,236.92,174.93,568.87,82.01,1349.89,990.38,226.2,235.26,224.64,2540,863,1096,4499,210,224,39,565,86,979,1339,2330,3193,287,645,2448,1839,470,667,2461,688,254,69.05,85.77,82.1,66,73,71,4449.79,3403,3375.85,440,38.92,43.44,44.58,231.26,229.95,223.31,2745.13,279.56,191.92,614.74,87.82,1498.86,1102.11,269.72,282.69,272.75,2786,989,1234,5009,294,213,36,674,105,1131,1359,2492,3481,293,656,2247,1758,547,748,2656,836,283,79.3,100.21,100.06,88,104,102,5085.81,3775,3819.13,448,42.14,43.76,44.11,277.6,280.3,273.67
PHI,2021,PHI,PHI,Team Level,5on5,82,0.46,0.47,0.47,241712,1928.99,165.61,127.29,457.79,63.08,1034.95,786.28,160.26,163.94,158.7,1976,659,867,3502,159,168,31,451,71,730,1056,1817,2476,263,597,1874,1740,397,554,1944,531,160,55.64,66.04,43.94,61,57,41,3452.79,2635,2607.85,382,26.35,33.44,33.95,158,156.7,154.7,2178.9,190.9,145.85,509.07,69.43,1196.45,893.32,184.96,194.01,187.98,2189,816,1003,4008,189,165,29,565,82,891,1114,2000,2816,262,596,1732,1645,449,605,2166,669,170,64.74,80.34,45.81,69,80,40,4084.81,3005,3049.13,382,30.17,33.82,34.17,186.88,189.59,186.34
PHI,2021,PHI,PHI,Team Level,4on5,82,0.13,0.13,0.15,21917,62.67,6.09,3.33,8.77,1.95,20.43,44.43,6.03,6.09,6.03,70,15,8,93,6,1,1,1,0,9,68,64,79,7,14,198,50,48,45,60,18,7,1.7,2.31,2.07,0,4,2,93,85,85,43,0.76,0.17,0.17,6.68,6.68,6.67,345.97,39.97,32.14,71.34,11.34,208.58,108.63,38.3,39.97,38.3,359,113,153,625,51,35,6,74,15,167,130,308,421,12,22,217,17,20,61,325,97,50,8.8,11.42,19.75,10,14,27,625,472,472,2,8.22,7.07,7.07,41.13,41.13,39.85
PHI,2021,PHI,PHI,Team Level,5on4,82,0.83,0.85,0.83,23216,331.49,34.24,31.59,72.05,11.38,205.37,106.38,32.63,34.24,32.63,333,128,140,601,25,39,3,84,7,166,140,308,436,10,20,234,20,14,45,340,82,39,7.41,10,16.83,1,9,15,601,461,461,7,8.06,6.44,6.44,35.85,35.85,34.47,71.88,7.17,3.76,9.94,2.28,22.4,51.45,7.04,7.17,7.04,82,15,13,110,8,3,1,9,3,13,61,74,89,8,16,181,68,50,45,68,20,9,1.89,2.4,2.88,4,2,2,110,97,97,40,0.87,0.63,0.63,7.42,7.42,7.36
DET,2021,DET,DET,Team Level,other,82,0.4,0.5,0.5,10862,157.19,32.61,11.4,28.58,5.16,84.35,53.9,30.15,32.61,30.15,157,59,61,277,33,7,1,32,3,85,56,124,183,6,12,141,31,23,20,116,58,42,4.14,7.14,21.34,4,8,21,277,216,216,4,3.39,1.79,1.79,34.22,34.22,31.81,158.86,49.9,11.22,25.05,5.03,78.32,49.48,45.18,49.9,45.18,163,56,62,281,46,15,2,33,10,62,53,117,173,2,4,151,36,19,29,90,56,73,3.89,7.41,38.6,2,9,35,281,219,219,19,3.46,6.45,6.45,46.91,46.91,43.96
DET,2021,DET,DET,Team Level,all,82,0.45,0.47,0.46,298925,2332.61,232.64,164.98,522.44,74.98,1265.99,932.96,222.76,232.08,222.19,2415,779,1006,4200,227,190,32,480,72,1019,1206,2188,2967,283,641,2247,1599,462,629,2272,673,249,66.46,83.12,83.06,73,77,77,4159.56,3194,3176.32,346,36.6,44.02,44.02,225.23,224.6,218.58,2691.45,282.87,193.23,591.66,85.76,1495.03,1069.45,270.41,285.53,273.01,2762,956,1091,4809,310,172,32,603,77,1175,1381,2452,3408,287,645,2305,1564,425,556,2585,865,268,78.04,105.53,99.29,103,108,99,4902.66,3718,3767.97,317,42.61,38.67,39.57,285.9,288.53,279.85
DET,2021,DET,DET,Team Level,5on5,82,0.46,0.46,0.46,245798,1831.51,161.93,123.94,426.72,58.82,992.92,745.65,156.43,161.37,155.87,1907,603,819,3329,159,153,27,395,58,767,978,1748,2351,254,581,1758,1479,375,529,1849,501,160,54.33,62.27,45.35,61,59,39,3288.56,2510,2492.32,314,25.7,35.91,35.91,151.73,151.11,148.86,2164.64,188.36,149.22,496.35,68.98,1212.48,879.6,182.97,191.03,185.57,2215,780,892,3887,203,135,25,499,60,947,1151,2012,2792,265,599,1754,1431,358,465,2165,686,144,64.75,83.54,40.07,81,81,41,3980.66,2995,3044.97,270,30.83,28.57,28.57,190.62,193.24,189.73
DET,2021,DET,DET,Team Level,4on5,82,0.14,0.15,0.16,20988,62.15,6.15,2.99,8.39,1.8,18.67,43.99,6.09,6.15,6.09,73,9,13,95,4,4,0,6,1,17,50,69,78,10,20,145,60,46,27,55,17,10,1.43,2.04,2.69,0,2,2,95,82,82,27,0.7,1.07,1.07,5.77,5.77,5.75,305.42,37.92,29.47,61.47,9.86,184.16,97.12,35.68,37.92,35.68,309,111,131,551,52,20,4,67,6,156,119,257,368,6,14,222,22,9,36,275,102,43,7.8,11.92,18.21,17,16,19,551,420,420,2,7.56,3.32,4.22,41.27,41.27,39.08
DET,2021,DET,DET,Team Level,5on4,82,0.83,0.85,0.82,21277,281.75,31.94,26.65,58.73,9.19,170.06,89.43,30.09,31.94,30.09,278,108,113,499,31,26,4,47,10,150,122,247,355,13,28,203,29,18,53,252,97,37,6.58,11.69,13.68,8,8,15,499,386,386,1,6.82,5.24,5.24,33.51,33.51,32.16,62.52,6.68,3.33,8.77,1.88,20.07,43.26,6.59,6.68,6.59,75,9,6,90,9,2,1,4,1,10,58,66,75,14,28,178,75,39,26,55,21,8,1.6,2.66,2.42,3,2,4,90,84,84,26,0.76,0.33,0.33,7.11,7.11,7.08
BUF,2021,BUF,BUF,Team Level,other,82,0.44,0.49,0.48,8441,115.98,23.87,8.16,21.2,3.8,64.14,41.96,21.29,23.87,21.29,119,46,43,208,20,8,1,26,5,60,46,99,145,7,12,101,24,24,21,100,32,33,3.22,3.72,16.92,4,3,13,208,165,165,11,2.3,2.82,2.82,23.22,23.22,20.96,131.59,30.9,8.87,23.67,4.39,66.21,44.97,29.23,30.9,29.23,134,45,40,219,32,14,1,17,4,59,53,102,147,3,6,120,26,18,21,92,44,43,3.78,5.38,21.74,6,5,21,219,179,179,8,2.58,4.61,4.61,28.86,28.86,27.99
BUF,2021,BUF,BUF,Team Level,all,82,0.45,0.48,0.47,298470,2327.73,210.04,159.56,528.34,75.21,1312.84,962.12,201.89,210.02,201.86,2451,827,959,4237,229,156,34,543,95,952,1303,2222,3049,247,553,2032,1246,508,620,2493,609,176,74.45,73.77,61.81,80,83,66,4200.02,3278,3263.76,320,34.78,31.45,31.45,211.27,211.04,205.55,2575.71,255.95,180.44,576.21,84.37,1442.55,1049.8,245.18,257.16,246.41,2703,934,897,4534,287,218,42,531,105,1102,1394,2416,3350,259,571,2386,1517,451,682,2681,705,251,82.64,85.79,87.53,97,95,95,4594.8,3637,3668.74,332,39.45,51.64,52.09,240.12,241.84,236.66
BUF,2021,BUF,BUF,Team Level,5on5,82,0.46,0.48,0.47,247313,1865.59,147.94,123.31,439.81,60.64,1047.77,783.9,143.7,147.92,143.66,1959,664,801,3424,158,118,21,448,81,734,1084,1801,2465,218,497,1594,1147,440,541,2030,496,97,61.09,60.61,26.24,62,70,26,3387.02,2623,2608.76,291,25.32,21.29,21.45,150.45,150.21,147.93,2054.59,176.12,138.15,479.44,67.03,1149.86,853.01,169.48,177.33,170.71,2160,741,738,3639,201,167,29,459,85,854,1135,1959,2700,237,527,1864,1416,369,584,2218,532,151,68.3,64.65,43.18,80,79,42,3699.8,2901,2932.74,288,28.51,37.27,37.72,164.43,166.16,163.19
BUF,2021,BUF,BUF,Team Level,4on5,82,0.11,0.13,0.14,20743,55.75,5.06,2.58,7.34,1.62,17.68,41.78,4.93,5.06,4.93,64,13,9,86,5,4,3,9,2,7,50,59,72,6,12,154,53,37,15,58,14,5,1.67,1.75,1.63,1,2,2,86,77,77,13,0.59,1.11,1.11,4.48,4.48,4.46,323.8,41.76,29.63,64.22,10.72,204.78,105.6,39.6,41.76,39.6,333,134,112,579,48,31,9,50,15,177,146,285,419,11,22,208,22,10,43,314,106,47,8.99,12.94,19.83,10,10,28,579,467,467,5,7.51,8.24,8.24,40.31,40.31,39
BUF,2021,BUF,BUF,Team Level,5on4,82,0.82,0.84,0.82,21973,290.41,33.16,25.5,59.99,9.15,183.24,94.48,31.98,33.16,31.98,309,104,106,519,46,26,9,60,7,151,123,263,367,16,32,183,22,7,43,305,67,41,8.46,7.68,17.02,13,8,25,519,413,413,5,6.57,6.24,6.08,33.13,33.13,32.21,65.74,7.17,3.8,8.87,2.23,21.69,46.22,6.87,7.17,6.87,76,14,7,97,6,6,3,5,1,12,60,70,84,8,16,194,53,54,34,57,23,10,1.58,2.82,2.78,1,1,4,97,90,90,31,0.86,1.52,1.52,6.52,6.52,6.49
SJS,2021,SJS,SJS,Team Level,other,82,0.39,0.48,0.46,9589,127.37,24.23,9.47,22.35,4.03,70.38,42.54,23.06,24.23,23.06,125,48,58,231,27,11,4,23,4,51,57,98,146,5,10,125,25,31,24,88,52,33,3.38,6.64,14.2,5,5,17,231,173,173,8,2.72,3.68,3.62,23.33,23.33,22.25,145.03,37.48,9.35,25.11,4.51,69.91,53.63,35.42,37.48,35.42,157,43,55,255,42,7,3,32,3,65,51,115,158,8,18,131,29,30,23,109,40,51,4.32,4.75,28.42,7,6,29,255,200,200,13,2.63,3.2,3.2,36.92,36.92,35.49
SJS,2021,SJS,SJS,Team Level,all,82,0.46,0.46,0.47,298539,2369.97,222.36,165.56,545.52,78.49,1323.5,968.57,214.46,222.35,214.39,2400,904,1041,4345,211,177,32,523,80,993,1320,2189,3093,283,663,2267,1980,736,710,2443,651,210,72.51,80.13,69.72,79,67,65,4321.3,3304,3289.79,418,36.39,40.26,40.26,218.51,217.86,212.92,2635.22,257.29,183.46,600.02,85.66,1474.44,1092.13,247.76,259.24,249.67,2622,1071,1369,5062,261,185,35,649,89,1183,1326,2361,3432,278,662,2303,1747,694,661,2699,758,236,78.89,92.31,86.09,82,94,85,5123.4,3693,3734.47,306,40.11,40.15,40.15,257.24,259.22,253.31
SJS,2021,SJS,SJS,Team Level,5on5,82,0.47,0.46,0.47,246009,1869.07,159.89,126.04,447.32,61.85,1040.01,771.88,154.85,159.88,154.78,1872,735,842,3449,142,130,21,426,64,784,1061,1730,2465,264,625,1748,1882,613,598,1962,513,132,58.84,63.24,37.82,62,53,27,3425.3,2607,2592.79,374,26.05,28.23,28.47,157.47,156.83,154.09,2108.48,178.84,141.14,500.17,68.57,1185.22,884.06,173.61,180.79,175.53,2082,876,1159,4117,179,153,29,541,67,931,1087,1903,2779,249,602,1803,1631,577,571,2219,597,142,64.92,72.43,41.5,70,72,37,4178.4,2958,2999.47,268,29.14,32.3,32.3,175.67,177.65,174.81
SJS,2021,SJS,SJS,Team Level,4on5,82,0.14,0.16,0.19,22004,74.17,5.53,3.56,10.64,2.25,24.48,55.55,5.42,5.53,5.42,91,11,8,110,4,1,0,4,3,18,72,87,98,6,12,172,51,65,35,82,15,5,2.26,1.91,1.36,2,2,0,110,102,102,28,0.81,0.35,0.35,5.99,5.99,5.95,312.64,34.67,29.41,65.86,10.67,197.72,104.68,32.45,34.67,32.45,308,135,140,583,30,25,3,65,17,172,134,278,413,18,36,230,23,24,41,307,97,39,7.77,11.86,15.04,5,7,18,583,443,443,2,7.53,4.66,4.66,37.54,37.54,35.94
SJS,2021,SJS,SJS,Team Level,5on4,82,0.84,0.84,0.82,20937,299.35,32.71,26.48,65.21,10.36,188.64,98.6,31.12,32.71,31.12,312,110,133,555,38,35,7,70,9,140,130,274,384,8,16,222,22,27,53,311,71,40,8.02,8.34,16.35,10,7,21,555,422,422,8,6.82,7.99,7.81,31.71,31.71,30.63,69.06,6.3,3.54,8.89,1.9,21.6,49.76,6.26,6.3,6.26,75,17,15,107,10,0,0,11,2,15,54,65,82,3,6,139,64,63,26,64,24,4,1.89,3.28,1.13,0,9,1,107,92,92,23,0.81,0,0,7.11,7.11,7.06
COL,2021,COL,COL,Team Level,other,82,0.53,0.49,0.48,12764,169.88,42.36,12.14,30.37,5.76,85.62,55.74,40.21,42.36,40.21,174,58,79,311,45,14,1,36,12,64,61,129,187,8,16,166,37,40,25,116,56,60,4.5,7.05,30.81,8,8,29,311,232,232,10,3.57,3.55,3.55,42.38,42.38,40.62,183.04,37.58,14.54,32.96,6.45,106.21,54.25,31.99,37.58,31.99,191,61,75,327,33,20,5,38,10,86,65,158,219,12,24,176,49,24,17,129,70,53,4.48,8.86,24.24,7,8,18,327,252,252,9,4.26,6.92,6.92,34.92,34.92,31.41
COL,2021,COL,COL,Team Level,all,82,0.53,0.53,0.52,298057,2740.33,275.81,192.65,621.27,89.04,1536.13,1105.08,265.22,278.55,267.86,2874,946,1339,5159,308,217,43,658,101,1104,1432,2566,3512,293,654,2316,1764,596,567,2833,700,287,84.68,84.74,106.38,111,94,103,5257.24,3820,3880.22,284,42.63,48.99,49.04,269.4,272.07,265.07,2522.74,244.16,178.23,578.9,84.64,1415.69,1007.36,230.29,242.27,228.45,2627,882,1084,4593,232,211,43,652,83,1020,1311,2395,3277,336,740,2583,1776,603,536,2561,697,251,70.68,85.32,88.17,77,73,82,4528.72,3509,3471.08,312,39.85,46.3,46.3,237.71,235.75,227.87
COL,2021,COL,COL,Team Level,5on5,82,0.53,0.53,0.52,237663,2098.73,173.79,139.92,499.06,68.06,1172.71,871.46,168.81,176.53,171.45,2215,710,1082,4007,198,161,31,524,70,826,1146,2017,2727,258,581,1747,1613,483,455,2259,511,155,67.54,61.7,44.55,89,71,38,4105.24,2925,2985.22,241,28.85,34.9,35.15,167.49,170.16,167.39,1950.93,157.07,128.31,468.76,64.41,1084.67,806.79,151.86,155.18,150.01,2038,672,863,3573,153,152,28,521,58,766,1060,1885,2557,290,648,1951,1628,506,446,2061,509,140,56.72,62.26,38.09,63,59,31,3508.72,2710,2672.08,271,26.54,30.44,30.51,153.1,151.13,148.79
COL,2021,COL,COL,Team Level,4on5,82,0.13,0.14,0.16,22085,65.38,6.51,3.62,8.57,1.83,20.39,45.08,6.49,6.51,6.49,79,7,10,96,6,0,0,9,2,14,55,73,80,8,16,176,84,50,27,61,18,7,2.19,2.59,1.73,3,1,2,96,86,86,26,0.83,0,0,7.34,7.34,7.32,330.16,43.68,32.02,68.63,11.78,204.48,104.41,40.73,43.68,40.73,333,132,131,596,42,36,10,86,14,151,136,291,423,20,40,230,27,15,45,314,101,50,8.07,11.96,23.65,6,6,30,596,465,465,7,8.29,8.46,8.39,43.58,43.58,41.58
