team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PHI,2013,PHI,PHI,Team Level,other,82,0.56,0.54,0.55,11940,176.25,32.29,11.75,36.12,5.9,95.7,65.25,31.26,32.29,31.26,179,68,88,335,28,12,3,44,8,85,70,151,219,10,20,177,53,29,20,145,60,42,5.14,7.26,19.89,5,6,17,335,247,247,12,3.33,4.07,4.07,31.55,31.55,30.83,149.6,25.58,10.5,28.99,5.01,80.03,54.89,24.4,25.58,24.4,136,69,78,283,24,9,3,33,9,58,72,112,181,10,20,166,53,30,29,127,45,33,4.47,5.33,15.78,2,6,16,283,205,205,18,3.06,2.5,3.06,25.58,25.58,24.82
PHI,2013,PHI,PHI,Team Level,all,82,0.52,0.51,0.51,299501,2502.63,237.18,167.9,585.76,83.01,1368.9,1052.25,228.82,237.45,229.09,2490,1005,1281,4776,233,200,48,611,83,1083,1285,2257,3262,400,950,2504,2174,445,587,2646,613,236,75.34,74.21,87.63,68,83,82,4788.38,3495,3500.72,395,37.65,45.58,46.04,228.79,229.2,223.99,2473.93,219.35,164.27,574.92,80.41,1364.11,1018.95,212.56,220.47,213.66,2508,914,1200,4622,227,167,34,569,80,1090,1289,2281,3195,377,908,2507,2092,507,707,2637,579,206,77.61,68.47,73.28,76,77,74,4630,3422,3430.9,431,36.38,34.68,36.64,219.09,219.8,215.59
PHI,2013,PHI,PHI,Team Level,5on5,82,0.5,0.5,0.49,230303,1824.5,141.26,114.78,450.17,60.43,994.44,776.93,137.65,141.52,137.93,1798,740,977,3515,144,141,33,468,65,763,957,1654,2394,339,827,1784,1978,350,458,1988,433,117,56.6,52.66,32,54,62,28,3527.38,2538,2543.72,318,23.6,27.66,28.05,136.8,137.21,135.47,1891.79,142.31,118.47,457.95,61.2,1036.74,796.32,139.15,143.42,140.24,1936,677,904,3517,150,123,25,449,54,832,1005,1786,2463,332,817,1825,1891,392,537,2083,417,113,61.57,49.87,30.87,65,56,29,3525,2613,2621.9,357,24.28,24.38,25.71,140.89,141.6,140.02
PHI,2013,PHI,PHI,Team Level,4on5,82,0.11,0.16,0.19,30102,80.11,5.82,3.5,10.29,2.56,21.37,74.45,5.78,5.82,5.78,92,26,17,135,6,4,0,8,4,20,76,86,112,20,40,276,98,47,58,97,15,6,2.14,1.86,1.81,2,3,1,135,118,118,57,0.83,0.42,0.42,6.23,6.23,6.22,372.78,45.13,32.16,79.73,12.44,230.97,118.58,42.69,45.13,42.69,370,149,196,715,43,33,6,79,14,189,161,327,476,15,28,280,55,28,93,374,94,51,10.28,10.63,24.22,7,11,25,715,519,519,10,8.32,7.57,7.65,45.79,45.79,43.94
PHI,2013,PHI,PHI,Team Level,5on4,82,0.9,0.88,0.87,27156,421.77,57.82,37.87,89.17,14.12,257.39,135.63,54.12,57.82,54.12,421,171,199,791,55,43,12,91,6,215,182,366,537,31,63,267,45,19,51,416,105,71,11.46,12.43,33.93,7,12,36,791,592,592,8,9.88,13.42,13.5,54.2,54.2,51.47,59.77,6.34,3.14,8.26,1.75,16.36,49.15,6.31,6.34,6.31,66,19,22,107,10,2,0,8,3,11,51,56,75,20,43,236,93,57,48,53,23,9,1.28,2.64,2.41,2,4,4,107,85,85,46,0.72,0.23,0.23,6.83,6.83,6.81
OTT,2013,OTT,OTT,Team Level,other,82,0.43,0.38,0.36,13087,137.82,25.05,7.96,27.04,4.43,68.78,59.74,24.11,25.05,24.11,138,55,61,254,21,6,0,32,6,67,61,117,172,20,40,161,74,28,36,123,36,34,4.21,4.4,16.44,3,6,12,254,193,193,18,2.17,1.39,1.39,25.82,25.82,24.98,247.06,32.88,18.03,49.65,8.16,139.44,94.92,31.01,32.88,31.01,256,88,73,417,26,20,8,39,5,133,121,230,318,10,22,184,61,36,28,225,81,38,7.99,10.16,14.73,3,7,16,417,344,344,11,5.15,5.59,5.59,32.37,32.37,30.72
OTT,2013,OTT,OTT,Team Level,all,82,0.49,0.51,0.5,300522,2702.29,226.48,172.34,642.87,87.56,1499.72,1155.01,218.34,226.47,218.38,2692,1092,1248,5032,229,189,29,585,92,1223,1466,2463,3555,419,966,2659,2351,595,757,3019,531,234,79.11,64.44,82.93,77,72,80,5011.77,3784,3777.09,489,37.69,37.78,38,226.18,226.41,221.31,2748.84,238.74,186.59,639.31,89.29,1533.37,1143.77,230.98,239.34,231.61,2850,982,955,4787,258,199,42,622,84,1218,1451,2592,3574,368,854,2530,2056,662,702,2955,649,228,82.83,80.15,75.77,75,101,82,4814.75,3832,3844.25,413,41.65,40.72,42.19,238.14,238.93,233.64
OTT,2013,OTT,OTT,Team Level,5on5,82,0.49,0.52,0.51,233670,2121.74,146.06,130.5,528.63,69.04,1184.85,906.94,141.79,146.04,141.82,2105,861,974,3940,157,152,23,464,71,947,1175,1948,2809,347,822,1968,2079,467,594,2428,410,128,63.6,49.64,32.81,73,53,31,3919.77,2966,2959.09,403,26.67,28.26,29.02,143.71,143.94,141.98,2042.35,154.8,131.4,496.34,66.26,1131.18,865.04,150.85,155.4,151.47,2116,729,731,3576,168,146,27,489,63,879,1100,1948,2677,320,755,1836,1852,526,551,2262,456,127,62.93,56.49,35.38,58,78,32,3603.75,2845,2857.25,353,27.06,28.3,29.28,152.57,153.36,151.29
OTT,2013,OTT,OTT,Team Level,4on5,82,0.12,0.17,0.17,28655,77.08,5.95,3.35,10.56,2.2,21.78,67.17,5.93,5.95,5.93,87,24,27,138,5,1,0,12,5,23,65,82,106,27,54,271,171,78,63,88,18,5,2.04,2.28,1.64,0,3,2,138,111,111,62,0.79,0.35,0.35,6.39,6.39,6.38,388.65,43.7,33.76,84.08,12.84,242.63,129,42.07,43.7,42.07,398,148,135,681,55,29,6,86,13,196,167,343,491,27,55,279,69,34,78,405,89,52,10.41,10.77,22.52,12,12,31,681,546,546,7,8.66,5.61,6.1,46.26,46.26,44.71
OTT,2013,OTT,OTT,Team Level,5on4,82,0.87,0.86,0.84,25110,365.65,49.43,30.54,76.66,11.89,224.32,121.17,46.51,49.43,46.51,362,152,186,700,46,30,6,77,10,186,165,316,468,25,50,259,27,22,64,380,67,67,9.25,8.13,32.05,1,10,35,700,514,514,6,8.06,7.78,7.24,50.26,50.26,47.97,70.78,7.36,3.4,9.26,2.05,20.11,54.81,7.05,7.36,7.05,80,17,16,113,9,4,1,8,3,10,63,71,88,11,22,231,74,66,45,63,23,11,1.5,2.71,3.15,2,4,3,113,97,97,42,0.79,1.21,1.21,6.94,6.94,6.92
BUF,2013,BUF,BUF,Team Level,other,82,0.4,0.48,0.46,9156,133.38,19.82,9.93,25.46,4.49,75.07,50.23,18.86,19.82,18.86,142,43,62,247,15,9,2,27,4,59,71,127,170,12,27,125,45,17,16,125,34,26,4.19,4.36,11.27,3,2,10,247,185,185,8,2.89,3.26,3.26,19.45,19.45,19,150.72,29.34,9.66,27.5,4.84,81.09,60.57,28.01,29.34,28.01,152,61,58,271,26,8,3,23,7,69,80,126,187,5,15,132,36,21,25,121,58,34,4.19,7.02,18.12,4,6,16,271,213,213,13,2.72,3.1,3.14,28.92,28.92,28.38
BUF,2013,BUF,BUF,Team Level,all,82,0.42,0.43,0.43,299671,2099.63,180.54,144.4,476.05,68.61,1176.57,888.82,174.02,179.07,172.57,2157,778,989,3924,150,145,34,473,77,874,1216,2007,2785,336,799,2305,1992,455,542,2267,504,164,62.23,60.87,57.44,47,49,54,3839.21,2935,2884.9,295,32.05,35.07,35.12,177.47,175.69,172.27,2755.13,248.53,189.52,627.49,90.48,1573.53,1153.45,238.14,250.63,240.23,2817,1066,1238,5121,243,181,41,656,131,1204,1468,2574,3640,320,764,2621,1537,417,565,2980,685,218,87.9,81.39,79.23,88,87,68,5227.26,3883,3949.2,317,41.7,41.52,43.03,247.19,249.5,244.86
BUF,2013,BUF,BUF,Team Level,5on5,82,0.42,0.43,0.43,238607,1606.08,121.43,102.79,378.84,52.08,892.02,695.84,117.84,119.96,116.4,1649,594,773,3016,97,105,21,369,58,666,948,1552,2146,295,712,1714,1822,369,436,1764,384,95,48.86,46.01,26.56,35,39,23,2931.21,2243,2192.9,244,21.11,23.8,23.85,118.69,116.91,115.47,2123.79,164.29,138.92,505.5,69.82,1207.51,900.95,159.05,166.39,161.14,2155,832,995,3982,166,131,28,536,98,912,1144,1989,2821,284,680,1967,1398,339,444,2369,497,121,71.84,59.17,33.28,76,64,26,4088.26,2987,3053.2,263,28.53,26.78,27.94,164.87,167.17,164.71
BUF,2013,BUF,BUF,Team Level,4on5,82,0.06,0.08,0.09,27206,43.53,3.29,1.89,5.81,1.34,12.83,37.84,3.25,3.29,3.25,50,13,8,71,5,1,0,9,2,13,33,45,58,15,31,244,90,43,36,47,16,0,1.21,2.09,0,4,1,0,71,63,63,30,0.44,0.14,0.14,3.58,3.58,3.54,425.76,50.57,38.46,87.08,14.17,268.44,145.28,46.78,50.57,46.78,451,153,177,781,46,40,10,92,23,210,193,405,558,20,40,294,29,21,59,430,115,59,10.11,13.6,26.86,7,15,24,781,604,604,8,9.88,11.4,11.7,48.75,48.75,47.12
BUF,2013,BUF,BUF,Team Level,5on4,82,0.89,0.87,0.85,24702,316.63,36,29.8,65.95,10.7,196.65,104.91,34.06,36,34.06,316,128,146,590,33,30,11,68,13,136,164,283,411,14,29,222,35,26,54,331,70,43,7.98,8.42,19.61,5,7,21,590,444,444,13,7.61,7.86,7.86,35.75,35.75,34.26,54.86,4.32,2.47,7.43,1.64,16.49,46.65,4.3,4.32,4.3,59,20,8,87,5,2,0,5,3,13,51,54,74,11,29,228,74,36,37,60,15,4,1.75,1.6,0.97,1,2,2,87,79,79,33,0.57,0.25,0.25,4.65,4.65,4.64
T.B,2013,T.B,T.B,Team Level,other,82,0.55,0.51,0.54,10068,160.64,27.61,11.2,30.67,5.29,90.65,60.58,26.06,27.61,26.06,154,72,53,279,26,12,7,32,2,68,86,128,200,4,11,148,55,30,24,138,55,33,5.01,6.77,15.82,1,7,18,279,226,226,11,3.26,3.91,3.91,26.96,26.96,26.4,135.9,22.58,9.53,26.48,4.3,75.1,52.01,20.99,22.58,20.99,140,50,74,264,22,9,0,34,8,61,56,118,168,6,15,151,60,29,15,115,49,26,4.43,5.91,12.24,4,8,10,264,190,190,10,2.64,2.87,2.87,22.36,22.36,21.35
T.B,2013,T.B,T.B,Team Level,all,82,0.51,0.5,0.5,300787,2432.33,225.33,169.94,547.92,79.46,1394.05,1026.29,216.18,226.66,217.48,2447,996,1035,4478,232,160,44,552,81,1049,1369,2215,3211,326,760,2394,1642,512,640,2571,682,190,78.17,80.34,66.83,79,72,81,4508,3443,3462.94,349,37.31,32.28,33.97,228.68,229.71,224.26,2422.58,219.9,170.17,543.88,77.85,1382.91,1011.28,212.73,219.46,212.32,2399,1007,1121,4527,209,151,29,577,104,1092,1273,2190,3197,336,766,2468,1705,587,538,2588,627,191,76.61,74.62,68.67,62,78,69,4507.28,3406,3396.44,289,37.57,37.17,37.33,220.14,219.96,215.45
T.B,2013,T.B,T.B,Team Level,5on5,82,0.51,0.51,0.51,238439,1915.35,150,127.93,450.79,62.82,1096.48,823.97,146.22,151.31,147.51,1935,777,844,3556,151,120,26,465,66,830,1080,1784,2561,292,686,1802,1482,412,505,2098,511,103,63.72,59.77,26.5,68,50,33,3586,2712,2731.94,298,26.31,20.69,22.38,153.92,154.95,152.91,1831.14,145.25,121.51,429.06,59.32,1033.57,784.29,141.5,144.81,141.09,1798,775,848,3421,131,112,17,453,76,806,995,1667,2442,296,672,1856,1548,478,441,1996,472,105,60.87,56.32,28.05,49,56,26,3401.28,2573,2563.44,249,24.99,23.18,23.34,146.91,146.72,144.79
T.B,2013,T.B,T.B,Team Level,4on5,82,0.12,0.1,0.11,26419,53.91,6.3,3,7.06,1.55,16.65,39.43,6.19,6.3,6.19,58,16,13,87,10,2,1,6,0,8,48,48,64,10,22,228,76,54,36,42,26,6,1.49,3.16,1.65,1,5,4,87,74,74,33,0.68,0.44,0.44,6.54,6.54,6.52,406.1,45.93,36.48,82.1,12.8,259.82,137.86,44.23,45.93,44.23,406,169,181,756,50,26,11,84,18,211,186,356,525,23,46,264,40,19,60,436,89,50,10.25,10.41,25.27,9,11,30,756,575,575,10,9.31,9.89,9.89,45.35,45.35,43.8
T.B,2013,T.B,T.B,Team Level,5on4,82,0.87,0.87,0.86,25861,302.43,41.42,27.81,59.39,9.8,190.28,102.3,37.7,41.42,37.7,300,131,125,556,45,26,10,49,13,143,155,255,386,20,41,216,29,16,75,293,90,48,7.94,10.63,22.85,9,10,26,556,431,431,7,7.08,7.25,7.25,41.25,41.25,38.42,49.43,6.14,2.65,6.24,1.43,14.42,37.12,6,6.14,6,55,13,18,86,6,4,1,6,2,14,36,49,62,11,33,197,57,61,22,41,17,10,1.06,1.98,3.1,0,3,3,86,68,68,20,0.62,1.24,1.24,5.52,5.52,5.49
ANA,2013,ANA,ANA,Team Level,other,82,0.57,0.53,0.58,14117,180.82,27.32,13.14,35.25,5.98,98.74,68.57,25.92,27.32,25.92,180,69,58,307,24,13,2,45,8,97,62,156,225,8,19,149,59,17,23,156,56,37,5.3,7.13,14.89,5,9,10,307,249,249,12,3.71,3.45,3.76,27.27,27.27,26.08,131.53,20.34,9.46,24.8,4.37,72.03,47.99,19.29,20.34,19.29,122,57,88,267,15,8,3,27,4,69,56,107,164,16,38,159,47,21,46,118,34,27,4.15,4.46,11.74,2,1,12,267,179,179,21,2.62,3.55,3.55,19.42,19.42,18.99
ANA,2013,ANA,ANA,Team Level,all,82,0.52,0.5,0.51,299453,2563.43,229.6,179.36,581.51,85.19,1443.77,1068.56,220.74,230.87,221.99,2569,1019,1119,4707,263,188,45,624,97,1156,1260,2306,3325,348,822,2591,2024,447,670,2679,707,202,76.92,86.48,66.2,85,100,78,4745.25,3588,3614.1,332,39.71,39.89,41.04,228.27,229.65,224.39,2440.28,213.33,169.53,559.88,82.12,1384.13,1027,205.28,212.82,204.79,2354,1082,1242,4678,203,174,45,555,71,1152,1281,2151,3233,344,844,2675,2037,435,711,2655,577,204,73.33,69.87,70.12,55,71,77,4638.27,3436,3417.3,400,37.4,37.25,38.23,212.49,211.88,206.71
ANA,2013,ANA,ANA,Team Level,5on5,82,0.52,0.5,0.5,234356,1926.54,153.36,126.69,456.31,63.58,1072.55,815.5,149.17,154.63,150.43,1942,746,868,3556,190,136,32,483,77,828,974,1752,2498,309,741,1977,1845,349,518,2062,513,113,58.97,62.96,31.42,73,75,42,3594.25,2688,2714.1,272,26.13,26.83,27.65,151.83,153.21,150.8,1882.54,142.19,124.21,450.55,63.67,1065.7,808.66,138.21,141.69,137.72,1823,832,906,3561,136,129,32,443,50,885,1012,1687,2519,296,731,1999,1853,345,560,2099,449,107,59.23,53.93,29.03,43,58,35,3521.27,2655,2636.3,332,25.53,25.84,27.01,140.72,140.11,138.06
ANA,2013,ANA,ANA,Team Level,4on5,82,0.14,0.12,0.15,24907,63.27,7.63,3.48,8.46,1.99,17.48,50.96,7.22,7.63,7.22,69,21,9,99,10,6,2,8,0,14,52,59,80,12,24,202,71,59,42,56,20,14,1.31,2.62,3.7,2,4,4,99,90,90,40,0.8,1.53,1.53,6.9,6.9,6.84,372.03,46.01,33.4,77.49,12.55,231.27,125.28,43.01,46.01,43.01,360,166,225,751,44,37,10,78,16,189,162,316,482,16,35,281,42,20,61,381,81,64,8.57,9.81,27.63,7,9,28,751,526,526,10,8.67,7.86,7.68,47,47,44.33
ANA,2013,ANA,ANA,Team Level,5on4,82,0.9,0.88,0.88,26073,392.8,41.3,36.05,81.49,13.64,255,133.53,38.42,41.3,38.42,378,183,184,745,39,33,9,88,12,217,172,339,522,19,38,263,49,22,87,405,118,38,11.32,13.77,16.2,5,12,22,745,561,561,8,9.08,8.08,8.1,42.28,42.28,40.66,54.18,4.78,2.46,7.03,1.53,15.13,45.07,4.77,4.78,4.77,49,27,23,99,8,0,0,7,1,9,51,41,68,16,40,236,95,49,44,57,13,6,1.39,1.68,1.71,3,3,2,99,76,76,37,0.57,0,0,5.35,5.35,5.34
MIN,2013,MIN,MIN,Team Level,other,82,0.42,0.44,0.44,10262,116.21,16.82,7.71,22.67,3.68,62.15,48.98,16.58,16.82,16.58,112,50,54,216,18,4,1,15,3,51,71,94,144,5,10,115,39,24,19,111,33,18,3.62,4.08,9.12,5,4,9,216,162,162,7,2.18,0.77,0.77,18.23,18.23,17.98,149.74,23.42,9.79,29.72,4.65,80.42,57.99,22.54,23.42,22.54,144,62,74,280,22,11,2,31,3,62,77,122,184,2,4,122,44,18,16,131,49,26,4.59,6.02,12.82,3,4,15,280,206,206,8,2.81,3.6,3.6,22.63,22.63,22.1
MIN,2013,MIN,MIN,Team Level,all,82,0.5,0.49,0.49,301203,2182.99,191.64,149.33,500.65,69.92,1215.67,913.79,185.48,191.32,185.22,2181,860,1037,4078,199,166,36,480,74,917,1205,1982,2842,313,719,2393,1412,548,476,2339,520,182,64.57,61.38,65.69,71,59,69,4066.67,3041,3038.43,257,32.99,36.55,36.88,187.76,187.78,184.21,2279.46,188.64,152.43,530.12,74.11,1281.73,960.99,182.84,188.45,182.68,2273,915,1126,4314,198,156,33,552,72,967,1243,2075,2990,319,732,2310,1669,471,513,2488,533,167,66.02,63.93,58.69,65,67,66,4315.14,3188,3191.16,291,33.49,35.46,36.18,185.95,185.93,182.75
MIN,2013,MIN,MIN,Team Level,5on5,82,0.51,0.49,0.49,241300,1697.36,125.59,108.75,408.02,54.38,940.12,724.14,122.31,125.27,122.06,1694,667,823,3184,135,122,23,404,60,680,960,1559,2226,282,659,1814,1279,454,373,1874,387,100,52.28,45.14,28.18,57,46,32,3172.67,2361,2358.43,216,22.38,24.87,25.19,122.78,122.81,121.35,1751.81,123.03,110.23,426,57.45,985.04,755.25,120.03,122.85,119.87,1727,730,886,3343,120,111,20,445,57,751,973,1607,2337,293,678,1766,1523,386,391,1988,375,94,52.3,44.39,26.34,55,43,22,3344.14,2457,2460.17,235,22.53,21.97,22.69,122.88,122.86,121.28
MIN,2013,MIN,MIN,Team Level,4on5,82,0.1,0.11,0.12,24896,41.86,4.09,1.93,5.46,1.17,12.02,36.34,3.95,4.09,3.95,47,14,13,74,4,3,1,7,1,8,38,43,57,13,26,208,74,53,24,45,10,6,1.16,1.31,1.62,2,1,1,74,61,61,22,0.44,0.75,0.75,3.78,3.78,3.76,330.85,37.91,30.17,67.95,10.62,202.46,109.9,36.09,37.91,36.09,353,106,148,607,49,32,11,69,10,143,156,304,410,14,30,237,26,23,69,319,98,42,7.65,12,18.27,5,16,28,607,459,459,11,7.63,9.47,9.47,36.07,36.07,35.01
MIN,2013,MIN,MIN,Team Level,5on4,82,0.91,0.88,0.87,24745,327.56,45.14,30.95,64.5,10.7,201.38,104.33,42.65,45.14,42.65,328,129,147,604,42,37,11,54,10,178,136,286,415,13,24,256,20,17,60,309,90,58,7.51,10.86,26.78,7,8,27,604,457,457,12,7.99,10.17,10.17,42.96,42.96,41.12,47.06,4.27,2.24,6.45,1.39,13.8,37.85,4.18,4.27,4.18,49,17,18,84,7,2,0,7,2,11,37,42,59,10,20,185,76,44,37,50,11,5,1.48,1.52,1.27,2,4,1,84,66,66,37,0.52,0.41,0.41,4.38,4.38,4.37
MTL,2013,MTL,MTL,Team Level,other,82,0.52,0.48,0.49,10096,130.44,23.99,8.98,25.2,4.39,68.05,52.39,22.83,23.99,22.83,132,51,62,245,30,15,3,15,8,57,58,102,153,8,14,123,43,15,25,115,33,35,4.09,3.94,15.96,5,7,18,245,183,183,17,2.45,5.65,4.79,21.65,21.65,21.13,135.24,21.99,9.45,26.53,4.62,71.61,53.8,20.95,21.99,20.95,137,51,82,270,18,12,1,27,2,67,62,119,170,7,12,152,57,14,30,119,40,29,4.01,4.89,13.09,3,5,10,270,188,188,17,2.67,2.72,3.47,21.19,21.19,20.71
MTL,2013,MTL,MTL,Team Level,all,82,0.49,0.47,0.48,299499,2356.61,211.59,166.02,541.18,76.87,1297.74,978.68,203.72,212.9,205.03,2331,942,1179,4452,209,190,32,499,90,1055,1230,2122,3064,374,889,2532,1722,446,646,2462,613,198,68.26,73.67,69.66,65,71,73,4471.86,3273,3294.46,508,36.57,39.7,40.44,207.66,209.12,204.88,2523.31,223.39,175.2,580.2,82.16,1409.96,1051.09,214.99,223.66,215.22,2542,980,1491,5013,201,214,34,597,101,1118,1291,2341,3321,376,870,2576,2000,406,655,2685,637,200,76.5,78.55,68.33,69,68,64,5007.66,3522,3517.72,465,38.48,41.89,43.31,218.56,218.7,214.59
MTL,2013,MTL,MTL,Team Level,5on5,82,0.48,0.47,0.48,234025,1798.57,140.27,119.76,430.11,58.99,985.39,752.48,135.94,141.58,137.25,1756,731,892,3379,133,122,23,398,69,816,949,1623,2354,329,789,1877,1568,350,534,1905,478,104,53.46,57.47,29.35,48,56,29,3398.86,2487,2508.46,437,24.69,24.34,25.02,139.94,141.41,139.1,1944.29,151.21,129.21,466.83,63.28,1079.92,814.55,146.81,151.48,147.05,1945,760,1141,3846,137,157,24,484,82,831,1014,1808,2568,333,788,1917,1816,322,516,2112,480,113,61.22,59.85,30.14,59,51,27,3840.66,2705,2700.72,394,26.66,27.76,28.65,149.22,149.36,147.18
MTL,2013,MTL,MTL,Team Level,4on5,82,0.13,0.13,0.15,28189,64.3,6.54,3.28,8.18,1.92,18.39,53.69,6.49,6.54,6.49,75,17,23,115,5,2,0,7,2,15,61,70,87,19,50,247,85,59,51,61,22,9,1.58,2.65,2.31,3,1,1,115,92,92,50,0.76,0.46,0.46,6.83,6.83,6.82,378.25,43.28,33.37,78.25,12.23,240.32,126.55,40.55,43.28,40.55,380,154,246,780,38,36,7,82,17,206,155,342,496,25,48,277,41,28,61,387,102,45,9.85,12.08,21.34,6,11,21,780,534,534,7,8.42,9.16,8.94,42.75,42.75,41.32
MTL,2013,MTL,MTL,Team Level,5on4,82,0.86,0.86,0.84,27189,363.29,40.8,33.99,77.68,11.56,225.92,120.13,38.46,40.8,38.46,368,143,202,713,41,51,6,79,11,167,162,327,470,18,36,285,26,22,36,381,80,50,9.13,9.62,22.04,9,7,25,713,511,511,4,8.67,9.25,10.17,39.23,39.23,37.83,65.53,6.91,3.17,8.59,2.04,18.11,56.17,6.67,6.91,6.67,80,15,22,117,8,9,2,4,0,14,60,72,87,11,22,230,86,42,48,67,15,13,1.42,1.74,3.75,1,1,6,117,95,95,47,0.74,2.24,2.24,5.4,5.4,5.38
ARI,2013,ARI,ARI,Team Level,other,82,0.42,0.49,0.47,12142,148.37,23.64,9.9,29.59,5,80.91,58.96,21.73,23.64,21.73,156,52,76,284,18,12,2,31,7,70,70,138,190,10,23,162,62,26,25,134,40,34,4.77,4.45,14.42,2,4,12,284,208,208,7,2.78,3.97,3.98,22.44,22.44,21.18,167.31,32.64,11.15,31.81,5.33,90.26,60.81,29.94,32.64,29.94,171,61,63,295,33,10,5,42,4,85,58,138,199,12,27,152,57,28,25,136,46,50,4.87,5.59,22.2,6,4,23,295,232,232,3,3.22,4.14,4.62,31.26,31.26,29.44
ARI,2013,ARI,ARI,Team Level,all,82,0.47,0.5,0.5,300981,2477.32,207.57,168.03,565.71,81.67,1409.39,1064.64,199.68,207.43,199.55,2499,998,1208,4705,210,179,47,595,90,1100,1323,2289,3287,327,712,2563,2173,512,461,2741,576,180,73.79,67.79,65.97,81,57,72,4697.12,3497,3493.24,240,36.9,40.05,41.05,203.41,203.22,198.64,2519.27,235.16,174.57,571.45,81.49,1397.65,1045.69,225.06,234.81,224.8,2541,965,1130,4636,224,213,34,597,75,1097,1300,2317,3282,336,733,2368,1967,462,529,2612,668,226,74.85,80.23,80.09,81,64,79,4640.46,3506,3510.54,272,38.76,44.23,44.65,229.26,229.26,223.62
ARI,2013,ARI,ARI,Team Level,5on5,82,0.47,0.51,0.5,238611,1891.57,132.57,121.44,448.36,62,1064.5,834.13,129.65,132.44,129.52,1907,756,946,3609,138,120,30,474,67,818,1046,1769,2525,279,612,1911,1984,403,334,2146,430,87,57.79,50.73,24.06,64,44,30,3601.12,2663,2659.24,192,24.88,22.26,22.34,135.1,134.9,133.38,1918.64,151,126.65,452.5,62.12,1058.11,816.62,146.21,150.65,145.94,1920,747,870,3537,135,159,24,479,57,803,1034,1785,2532,287,629,1782,1803,366,427,2046,508,113,58.59,61.05,31.35,61,47,27,3541.46,2667,2671.54,227,26.13,30.62,30.57,146.56,146.55,144.4
ARI,2013,ARI,ARI,Team Level,4on5,82,0.09,0.1,0.11,24653,44.65,4.38,2.19,5.45,1.3,12.88,38.8,4.2,4.38,4.2,54,11,17,82,3,4,1,5,3,12,38,51,62,12,24,212,75,65,29,49,11,5,1.36,1.53,1.49,1,0,2,82,65,65,26,0.5,0.98,0.98,3.9,3.9,3.86,383.18,46.29,34.24,80.62,12.58,235.06,125.2,43.73,46.29,43.73,393,141,181,715,51,43,5,72,12,196,160,342,483,20,40,230,31,16,41,378,99,57,10.06,11.48,24.75,13,10,28,715,534,534,8,8.81,9.33,9.33,45.77,45.77,44.15
