team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
N.J,2019,N.J,N.J,Team Level,other,69,0.46,0.45,0.46,11051,108.59,18.72,7.44,19.74,3.53,55.55,42.02,17.85,18.72,17.85,107,40,39,186,16,7,1,15,4,36,69,91,131,10,20,92,30,39,26,86,36,25,2.92,4.39,11.4,2,2,12,186,147,147,10,2.11,2.05,1.89,18.94,18.94,18.78,127.68,21.73,8.13,23.99,4.24,63.74,51.3,21,21.73,21,131,44,56,231,23,6,5,19,8,55,64,108,152,9,18,128,28,29,19,107,41,27,4.04,5.23,12.46,7,5,11,231,175,175,9,2.31,2.64,3.99,19.93,19.93,19.71
N.J,2019,N.J,N.J,Team Level,all,69,0.48,0.47,0.48,252282,2092.51,196.4,140.7,464.72,67.02,1153.84,867.32,189.44,197.12,190.12,2115,775,827,3717,185,132,25,484,77,845,1167,1930,2705,252,556,1867,1381,485,670,2109,612,169,60.45,75.76,60.2,55,70,60,3714.62,2890,2895.52,395,31.06,30.76,30.76,196.71,197.26,193.69,2234.58,209.86,147.88,504.4,74.13,1235.49,923.64,201.69,211.22,203.05,2257,844,1033,4134,224,153,36,541,84,957,1142,2033,2877,258,569,2120,1339,541,554,2277,631,193,67.94,75.57,66.34,86,72,66,4162.69,3101,3115.9,301,32.23,36.58,38.18,203.52,204.97,200.45
N.J,2019,N.J,N.J,Team Level,5on5,69,0.47,0.46,0.47,199440,1576.05,130.18,100.69,367.1,50.4,870.33,661.29,126.32,130.91,126.99,1585,595,662,2842,124,86,16,396,61,627,886,1461,2056,211,465,1430,1248,382,556,1637,451,92,47.79,55.31,27.09,45,55,24,2839.62,2180,2185.52,344,20.72,19.45,20.34,130.57,131.13,129.27,1783.84,148.09,114.48,418.99,59.54,988.45,744.63,143.5,149.45,144.85,1792,685,855,3332,157,125,22,452,70,755,918,1635,2320,224,492,1606,1203,445,436,1865,489,123,55.78,58.79,33.52,71,53,33,3360.69,2477,2491.9,241,23.57,24.65,24.9,146.56,148,145.58
N.J,2019,N.J,N.J,Team Level,4on5,69,0.24,0.21,0.23,20176,83.67,10.29,4.14,11.42,2.46,24.87,57.82,10.11,10.29,10.11,88,23,14,125,9,8,2,7,0,23,64,79,102,14,32,154,71,51,36,70,25,16,2.05,3.35,4.88,3,2,4,125,111,111,33,0.96,2.22,2.22,9.03,9.03,8.99,263.85,33.09,22.08,53.21,8.45,164.96,87.28,30.46,33.09,30.46,270,100,109,479,36,18,9,63,5,133,115,234,334,16,38,198,33,10,59,257,81,32,6.66,9.16,17.28,6,11,19,479,370,370,14,5.62,8.52,8.52,30.12,30.12,28.31
N.J,2019,N.J,N.J,Team Level,5on4,69,0.84,0.86,0.85,21615,324.21,37.22,28.43,66.47,10.63,203.08,106.18,35.16,37.22,35.16,335,117,112,564,36,31,6,66,12,159,148,299,416,17,39,191,32,13,52,316,100,36,7.68,12.71,16.83,5,11,20,564,452,452,8,7.28,7.05,6.31,38.17,38.17,36.66,59.21,6.95,3.18,8.21,1.89,18.34,40.43,6.73,6.95,6.73,64,15,13,92,8,4,0,7,1,14,45,56,71,9,21,188,75,57,40,48,20,11,1.46,2.4,3.08,2,3,3,92,79,79,37,0.73,0.77,0.77,6.91,6.91,6.85
L.A,2019,L.A,L.A,Team Level,other,70,0.45,0.57,0.54,7280,118.18,22.07,8.54,21.51,4.05,70.32,41.64,20.43,22.07,20.43,119,51,56,226,22,9,4,21,9,63,46,97,148,2,4,108,20,17,28,104,32,34,3.95,3.8,14.32,6,2,14,226,170,170,20,2.53,2.11,2.44,22.04,22.04,20.62,104.67,26.5,7.16,17.92,3.42,53.17,34.9,25.26,26.5,25.26,106,38,29,173,26,12,4,16,3,35,52,80,118,7,12,88,19,12,18,78,30,36,3.11,3.93,19.47,5,5,16,173,144,144,13,2.03,4.87,4.87,23.61,23.61,22.99
L.A,2019,L.A,L.A,Team Level,all,70,0.5,0.53,0.53,254410,2326.17,197.94,154.72,558.45,77.59,1308.36,953.08,189.3,197.78,189.19,2322,930,1011,4263,177,221,42,544,83,1022,1205,2145,3075,209,457,2029,1460,365,690,2522,522,208,64.75,63.33,69.86,57,53,67,4233.02,3252,3236.65,511,33.98,46.11,46.7,185.08,184.71,179.69,2100.89,195.52,140.68,482.78,68.32,1177.94,862.03,188.94,196.44,189.81,2078,853,859,3790,209,177,32,479,69,925,1072,1869,2722,213,457,1965,1499,415,642,2222,525,184,63.47,63.99,68.07,69,76,64,3815.53,2931,2943.94,430,30.66,39.33,39.3,186.61,187.15,183.25
L.A,2019,L.A,L.A,Team Level,5on5,70,0.52,0.53,0.53,210282,1876.64,143.09,117.73,466.49,62.55,1039.55,782.59,137.92,142.94,137.81,1845,767,834,3446,119,175,33,462,63,801,992,1726,2493,193,425,1587,1359,307,558,2052,427,133,52.47,51.83,38.79,42,42,35,3416.02,2612,2596.65,420,24.2,35.81,36.42,130.87,130.5,128.1,1678.14,134.25,107.94,401.03,54.85,938.94,703.2,130.73,135.16,131.6,1653,690,706,3049,142,138,23,407,59,733,864,1511,2201,187,409,1583,1425,349,535,1812,423,108,51.73,51,31.52,57,58,27,3074.53,2343,2355.94,363,22.18,28.55,28.52,127.7,128.25,126.27
L.A,2019,L.A,L.A,Team Level,4on5,70,0.14,0.14,0.15,18392,49.17,4.89,2.71,6.84,1.52,16.52,34.52,4.83,4.89,4.83,62,5,14,81,5,1,1,4,0,14,43,57,62,4,8,155,55,31,69,47,13,7,1.06,1.68,2.16,1,1,3,81,67,67,66,0.63,0.37,0.37,5.14,5.14,5.1,263.43,29.64,22.87,56.07,8.47,168.34,84.61,28.09,29.64,28.09,256,114,118,488,41,25,5,50,7,141,106,215,329,10,20,162,14,15,38,277,59,34,7.06,7.39,15.18,7,13,21,488,370,370,3,5.82,5.16,5.16,30.3,30.3,29.18
L.A,2019,L.A,L.A,Team Level,5on4,70,0.84,0.86,0.84,18456,282.19,27.88,25.75,63.6,9.47,181.97,94.33,26.11,27.88,26.11,296,107,107,510,31,36,4,57,11,144,124,265,372,10,20,179,26,10,35,319,50,34,7.27,6.02,14.59,8,8,15,510,403,403,5,6.62,7.82,7.46,27.03,27.03,25.87,54.64,5.13,2.71,7.77,1.59,17.5,39.32,4.85,5.13,4.85,63,11,6,80,0,2,0,6,0,16,50,63,74,9,16,132,41,39,51,55,13,6,1.56,1.67,1.9,0,0,0,80,74,74,51,0.63,0.75,0.75,4.99,4.99,4.82
OTT,2019,OTT,OTT,Team Level,other,71,0.54,0.52,0.52,8979,135.72,30.09,9.71,24.06,4.54,69.97,43.69,28.83,30.09,28.83,134,49,57,240,22,14,2,23,1,64,59,112,161,10,18,104,26,21,29,96,46,41,3.57,6.03,20.49,1,5,16,240,183,183,16,2.83,3.44,3.44,29.42,29.42,28.43,121.43,25.76,8.83,20.76,4.02,61.87,45.9,24.99,25.76,24.99,130,39,51,220,27,8,2,18,7,49,60,103,142,11,24,119,36,27,26,80,52,37,3.09,6.36,16.31,7,4,16,220,169,169,13,2.51,2.1,1.77,26.37,26.37,25.72
OTT,2019,OTT,OTT,Team Level,all,71,0.49,0.48,0.48,259374,2227.28,214.26,156.44,514.13,74.54,1221.88,898.94,206.06,213.16,204.99,2174,909,988,4071,190,223,35,505,70,933,1162,1984,2893,254,578,2129,1978,448,749,2276,581,226,66.74,71.91,75.62,54,70,66,4013.2,3083,3053.15,508,34.5,41.93,42.05,206.51,205.47,201.05,2336.46,219.99,162.46,530.62,77,1321.46,971.66,211.07,222.48,213.5,2384,902,1070,4356,238,187,34,506,79,1082,1194,2146,3048,244,554,2112,1558,479,718,2453,623,210,72.05,75.52,72.43,71,93,74,4428.5,3286,3330.88,414,35.81,38.63,38.69,216.91,219.35,213.71
OTT,2019,OTT,OTT,Team Level,5on5,71,0.49,0.48,0.49,209630,1752.91,144.41,116.87,424.48,58.69,962.31,719.3,139.76,143.3,138.68,1708,719,783,3210,129,179,31,424,59,715,921,1579,2298,222,510,1649,1859,374,612,1860,430,137,54.33,52.35,37.73,43,54,32,3152.2,2427,2397.15,444,24.12,33.77,33.89,134.57,133.53,131.68,1823.19,148.43,120.1,432.46,60.31,1031.2,775.49,143.33,150.92,145.77,1857,711,873,3441,156,145,25,415,61,846,945,1701,2412,213,487,1606,1409,404,584,1968,483,117,58.49,58.16,31.78,57,72,27,3513.5,2568,2612.88,348,24.73,29,29.24,143.92,146.36,143.85
OTT,2019,OTT,OTT,Team Level,4on5,71,0.18,0.15,0.17,20731,71.46,8.8,3.93,9.28,2.09,22.01,48.9,8.76,8.8,8.76,76,19,12,107,12,1,0,7,2,12,61,64,83,7,17,198,54,39,43,58,25,12,1.88,3.35,3.57,3,5,4,107,95,95,40,0.89,0.12,0.12,9.57,9.57,9.55,332.6,40.24,30.15,68.78,10.74,208.95,107.21,37.26,40.24,37.26,327,140,133,600,49,31,7,66,11,170,140,278,418,13,29,213,26,15,62,346,71,50,8.77,8.77,22.7,6,15,28,600,467,467,9,7.8,7.08,7.23,40.74,40.74,38.29
OTT,2019,OTT,OTT,Team Level,5on4,71,0.85,0.84,0.82,20034,267.2,30.97,25.94,56.3,9.21,167.59,87.06,28.7,30.97,28.7,256,122,136,514,27,29,2,51,8,142,121,229,351,15,33,178,39,14,65,262,80,36,6.95,10.19,13.83,7,6,14,514,378,378,8,6.65,4.6,4.6,32.95,32.95,31.4,59.24,5.56,3.37,8.62,1.94,19.45,43.06,5.47,5.56,5.47,70,12,13,95,6,3,0,7,0,17,49,64,76,7,14,174,87,33,46,59,17,6,1.71,2.22,1.63,1,2,3,95,82,82,44,0.77,0.45,0.45,5.88,5.88,5.84
PIT,2019,PIT,PIT,Team Level,other,69,0.55,0.54,0.53,8474,126.12,27.79,8.56,22.49,4.08,62.52,47.14,25.72,27.79,25.72,138,43,56,237,30,13,3,23,3,44,68,108,151,10,24,104,36,33,24,100,41,40,4.08,5.09,18.62,8,7,15,237,181,181,11,2.53,3.23,3.23,26.51,26.51,24.96,114.63,22.94,7.99,20.38,3.72,60.78,43.18,22.08,22.94,22.08,119,40,42,201,24,7,1,18,6,46,58,95,135,9,24,109,34,19,20,88,42,29,3.31,4.92,14.72,4,7,13,201,159,159,10,2.25,1.5,1.83,23.36,23.36,22.73
PIT,2019,PIT,PIT,Team Level,all,69,0.53,0.51,0.52,251643,2098.83,197.25,144.22,490.25,69.68,1168.81,861.64,187.51,198.18,188.41,2204,740,916,3860,221,192,34,480,73,932,1046,1983,2723,226,475,1943,1883,520,633,2216,529,199,64.59,62.67,70,72,82,67,3878.74,2944,2952.36,331,31.76,38.62,38.66,189.49,190.36,185.03,1960.63,175.87,132.04,457.68,64.14,1092.42,821.5,170.33,176.15,170.64,2052,701,891,3644,196,132,26,468,57,900,1000,1856,2557,239,503,2032,2205,416,617,2106,460,187,58.19,54.8,62.88,71,69,56,3639.41,2753,2755.94,303,28.98,28.85,29.58,174.62,174.67,171.71
PIT,2019,PIT,PIT,Team Level,5on5,69,0.51,0.51,0.51,205736,1645.57,128.85,107.04,401.57,54.63,925.52,691.65,124.47,129.77,125.38,1735,578,716,3029,151,138,27,411,59,727,827,1584,2162,181,378,1540,1721,426,513,1808,392,113,51.45,46.14,31.26,55,61,35,3047.74,2313,2321.36,288,22.02,27.09,27.14,123.48,124.35,122.38,1558,121.95,99.91,379.4,50.98,865.48,660.93,118.33,122.24,118.63,1631,557,738,2926,139,97,19,391,40,717,804,1492,2049,204,424,1563,2055,341,501,1721,347,120,47.59,41.68,32.68,60,54,25,2921.41,2188,2190.94,264,20.58,21.01,21.8,120.08,120.13,118.49
PIT,2019,PIT,PIT,Team Level,4on5,69,0.19,0.16,0.18,17829,54.67,6.1,3.01,7.88,1.65,16.58,35.78,5.7,6.1,5.7,57,14,9,80,4,5,0,8,1,11,42,53,67,13,26,123,87,46,31,41,21,9,1.28,2.64,2.18,1,2,1,80,71,71,28,0.7,1.21,1.21,5.59,5.59,5.48,232.61,25.87,21.29,50.53,7.79,147.92,76.6,24.82,25.87,24.82,243,87,99,429,29,28,6,56,11,128,78,214,301,13,26,204,36,8,69,246,51,33,5.91,5.58,14.38,6,6,17,429,330,330,5,5.5,6.34,5.96,25.4,25.4,24.72
PIT,2019,PIT,PIT,Team Level,5on4,69,0.87,0.85,0.83,19604,272.48,34.51,25.61,58.32,9.31,164.2,87.06,31.61,34.51,31.61,274,105,135,514,36,36,4,38,10,150,109,238,343,22,47,176,39,15,65,267,75,37,7.77,8.8,17.93,8,12,16,514,379,379,4,6.5,7.09,7.09,33.92,33.92,32.21,55.4,5.11,2.85,7.35,1.66,18.25,40.79,5.1,5.11,5.1,59,17,12,88,4,0,0,3,0,9,60,55,72,13,29,156,80,48,27,51,20,5,1.39,2.62,1.11,1,2,1,88,76,76,24,0.66,0,0,5.78,5.78,5.76
