team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
DET,2015,DET,DET,Team Level,5on4,82,0.9,0.89,0.88,25257,354.8,42.34,32.04,76.48,11.93,219.17,119.05,40.12,42.34,40.12,351,150,163,664,42,32,8,78,13,175,161,309,459,35,70,234,38,11,49,350,102,49,8.37,11.93,22.03,9,6,27,664,501,501,6,8.29,7.32,7.07,43.56,43.56,41.86,52.05,4.94,2.5,7.1,1.76,14.84,39.86,4.93,4.94,4.93,53,18,7,78,3,1,0,7,3,11,46,50,68,12,24,194,79,53,40,46,21,4,1.2,2.78,0.96,2,1,0,78,71,71,39,0.58,0.15,0.15,5.36,5.36,5.35
PIT,2015,PIT,PIT,Team Level,other,82,0.54,0.53,0.52,12437,177.42,35.25,12.6,32.7,5.92,91.47,65.07,33,35.25,33,186,57,80,323,30,15,2,29,11,71,87,156,213,10,23,168,55,26,36,129,65,49,5.2,8.33,21.72,5,8,17,323,243,243,12,3.64,4.15,4.15,34.73,34.73,32.91,161.28,29.74,10.98,30.71,5.28,84.38,58.92,27.25,29.74,27.25,167,53,67,287,28,12,5,30,6,68,76,139,192,12,30,175,66,29,23,130,47,43,4.33,5.8,19.61,4,8,16,287,220,220,8,3.26,2.87,2.68,30.32,30.32,27.92
PIT,2015,PIT,PIT,Team Level,all,82,0.54,0.52,0.52,299084,2618.08,240.93,182.68,592.17,83.69,1461.5,1077.03,231.33,241.9,232.31,2722,916,1193,4831,241,204,32,628,108,1151,1306,2481,3397,324,667,2593,1947,500,631,2708,718,212,80.94,86.99,72.99,91,90,60,4850.47,3638,3644.33,323,40.35,42.6,43.18,238.09,239.08,232.71,2358.84,205.74,157.88,547.37,76.46,1325.38,985.18,198.23,205.98,198.46,2436,862,1091,4389,199,158,30,571,99,1028,1243,2237,3099,317,679,2576,2322,442,560,2590,518,190,74.61,62.78,68.34,68,65,66,4376.13,3298,3302.53,293,35.05,30.83,31.01,209.77,209.84,204.56
PIT,2015,PIT,PIT,Team Level,5on5,82,0.55,0.53,0.53,238714,2037.36,159.64,136.43,481.39,65.05,1137.39,851.11,155.15,160.62,156.15,2111,720,947,3778,159,151,21,518,78,906,1019,1952,2672,281,575,1994,1776,411,512,2184,532,115,64.76,64.34,30.55,72,66,21,3797.47,2831,2837.33,282,28.16,29.3,30.2,157.6,158.59,156.28,1805.36,130.43,115.27,438.19,58.45,1012.21,768.45,126.97,130.68,127.2,1863,660,870,3393,131,113,18,463,82,788,946,1732,2392,271,578,1939,2129,348,451,2053,373,97,59.32,45.04,26.08,55,48,28,3380.13,2523,2527.53,248,23.66,19.49,20.59,133.51,133.57,131.95
PIT,2015,PIT,PIT,Team Level,4on5,82,0.11,0.13,0.15,23283,58.7,4.66,2.71,8.33,1.65,17.9,46.74,4.65,4.66,4.65,67,15,8,90,8,0,0,13,1,8,52,59,74,10,20,187,69,43,24,63,16,3,1.95,1.97,0.74,3,4,1,90,82,82,22,0.62,0,0,5.28,5.28,5.27,332.31,38.78,28.55,70.93,10.99,211.02,112.73,37.32,38.78,37.32,345,128,140,613,35,29,5,73,8,160,168,310,438,17,34,245,30,21,55,356,77,40,9.63,9.27,19.88,8,8,19,613,473,473,10,7.43,7.54,6.81,39.39,39.39,38.19
PIT,2015,PIT,PIT,Team Level,5on4,82,0.86,0.87,0.85,24650,344.59,41.37,30.94,69.75,11.08,214.74,114.11,38.52,41.37,38.52,358,124,158,640,44,38,9,68,18,166,148,314,438,23,49,244,47,20,59,332,105,45,9.03,12.36,19.98,11,12,21,640,482,482,7,7.93,9.15,8.82,40.48,40.48,38.24,59.9,6.79,3.08,7.53,1.76,17.77,45.07,6.69,6.79,6.69,61,21,14,96,5,4,2,5,3,12,53,56,77,17,37,217,97,44,31,51,21,10,1.34,2.66,2.78,1,1,3,96,82,82,27,0.71,0.94,0.94,6.55,6.55,6.52
N.J,2015,N.J,N.J,Team Level,other,82,0.42,0.44,0.44,13045,147.57,25.91,10.27,26.87,4.85,78.82,53.29,24.19,25.91,24.19,141,59,53,253,26,11,6,23,5,66,69,115,174,8,16,136,38,25,23,111,52,37,4.44,6.34,15.14,6,3,17,253,200,200,9,3.05,4.98,4.98,23.98,23.98,22.86,183.9,36.19,13.26,31.71,5.89,99.76,65.18,34.8,36.19,34.8,193,59,70,322,25,13,2,43,7,82,82,168,227,9,18,186,41,22,20,124,86,42,5.04,10.74,20.41,3,6,16,322,252,252,7,3.77,3.79,3.79,36.17,36.17,34.92
N.J,2015,N.J,N.J,Team Level,all,82,0.47,0.46,0.47,299478,2011.94,191.37,134.47,453.61,65.05,1116.51,820.99,184.21,191.52,184.34,2004,778,813,3595,182,125,32,471,77,816,1111,1822,2600,319,718,2183,1840,463,509,2046,547,189,59.69,65.57,66.13,53,50,79,3587.05,2782,2773.15,294,29.99,31.83,34.74,186.62,186.57,182.92,2304.11,218.33,155.9,513.66,75,1277.79,941.32,210.39,218.96,211.02,2349,833,1054,4236,202,145,28,585,89,983,1178,2147,2980,310,706,2518,1858,495,532,2340,634,208,69,75.85,73.5,69,63,70,4246.03,3182,3194.59,273,34.75,33.67,35.41,217.67,218.31,213.13
N.J,2015,N.J,N.J,Team Level,5on5,82,0.48,0.46,0.47,236642,1515.15,126.77,97.03,355.4,48.93,837.14,630.72,122.58,126.92,122.71,1507,589,629,2725,109,96,19,369,60,597,865,1398,1987,287,653,1601,1694,365,393,1576,411,109,46,49.09,31.7,37,40,32,2717.05,2096,2087.15,245,19.97,23.26,25.04,121.7,121.64,120.19,1715.89,135.08,108.62,401.66,55.66,947.44,722.54,131.44,135.71,132.09,1747,624,810,3181,132,100,18,471,62,733,873,1615,2239,274,631,1874,1706,404,395,1821,448,102,53.25,53.35,28.47,57,49,26,3191.03,2371,2383.59,225,22.3,21.27,22.7,134.67,135.31,133.35
N.J,2015,N.J,N.J,Team Level,4on5,82,0.12,0.11,0.12,25893,50.64,5.62,2.45,6.92,1.51,14.63,36.88,5.61,5.62,5.61,53,15,12,80,4,1,0,9,4,7,43,49,64,11,20,201,72,48,39,45,13,10,1.58,1.55,2.48,0,2,2,80,68,68,36,0.57,0.27,0.27,5.91,5.91,5.91,352.64,41.92,31.73,73.52,11.94,216.4,112.49,39.05,41.92,39.05,351,137,166,654,39,30,7,61,18,161,179,312,449,13,26,260,37,22,78,345,89,54,9.45,10.51,21.97,8,7,24,654,488,488,6,8.15,8.04,8.34,41.74,41.74,39.78
N.J,2015,N.J,N.J,Team Level,5on4,82,0.87,0.87,0.85,23898,298.58,33.07,24.72,64.41,9.76,185.93,100.1,31.83,33.07,31.83,303,115,119,537,43,17,7,70,8,146,134,260,375,13,29,245,36,25,54,314,71,33,7.67,8.59,16.81,10,5,28,537,418,418,4,6.41,3.32,4.44,35.04,35.04,33.95,51.69,5.14,2.3,6.76,1.49,14.19,41.12,5.08,5.14,5.08,58,13,8,79,6,2,1,10,2,7,44,52,65,14,31,198,74,47,39,50,11,10,1.25,1.24,2.65,1,1,4,79,71,71,35,0.53,0.58,0.58,5.09,5.09,5.08
MIN,2015,MIN,MIN,Team Level,other,82,0.51,0.48,0.48,15672,138.82,28.05,10.19,24.02,4.6,76.2,51.96,26.38,28.05,26.38,151,44,80,275,24,12,1,27,7,69,56,127,171,9,18,140,33,23,25,108,50,37,3.86,6.14,18.05,2,5,17,275,195,195,14,2.94,3.77,3.77,27.21,27.21,26.02,152.74,26.89,11.59,27.8,5.03,83.11,59.58,25.36,26.89,25.36,157,57,88,302,30,14,4,24,4,64,78,127,184,10,22,132,37,22,21,118,60,36,4.43,7.45,15.02,8,4,18,302,214,214,7,3.29,3.06,3.06,27.12,27.12,26.06
MIN,2015,MIN,MIN,Team Level,all,82,0.52,0.49,0.49,298710,2359.12,220.6,163.59,541.9,76.49,1320.42,954,209.64,221.42,210.39,2375,902,1102,4379,213,194,41,575,98,1007,1190,2162,3064,242,525,2591,1406,503,557,2423,641,213,67.14,76.46,76.99,58,72,83,4387.76,3277,3283.88,314,36.47,44.92,45.34,211.72,212.29,205.69,2387.42,201.93,163.27,548.39,77.41,1350.7,1009.31,194.28,202.05,194.43,2347,1004,1209,4560,204,167,31,576,95,1020,1289,2143,3147,300,644,2342,1639,433,511,2572,611,168,71.45,73.73,56.74,71,69,64,4550.73,3351,3352.93,291,35.77,34.3,35.39,202.32,202.47,198.07
MIN,2015,MIN,MIN,Team Level,5on5,82,0.51,0.48,0.49,238885,1823.24,142.86,118.39,436.54,58.3,1005.87,760.04,138.25,143.68,139,1819,703,833,3355,139,143,31,454,75,746,965,1680,2383,213,467,2008,1306,416,457,1940,454,128,54.38,53.7,34.77,46,52,41,3363.76,2522,2528.88,277,24.43,30.46,30.96,136.32,136.88,135.01,1895.23,139.72,122.66,453.16,61.41,1073.25,813.8,135.41,139.84,135.55,1844,820,991,3655,128,122,20,460,83,819,1052,1716,2536,268,575,1822,1498,357,417,2121,442,101,58.86,53.18,27.68,50,51,27,3645.73,2664,2665.93,246,25.13,23.76,24.85,140.01,140.17,138.24
MIN,2015,MIN,MIN,Team Level,4on5,82,0.1,0.1,0.11,19319,35.32,3.3,1.7,4.83,0.99,10.55,26.64,3.28,3.3,3.28,39,9,7,55,6,1,0,4,4,6,27,33,42,10,20,176,41,44,20,33,12,3,0.86,1.6,0.84,3,3,0,55,48,48,18,0.39,0.08,0,3.69,3.69,3.66,287.61,31.41,26.72,60.13,9.46,179.37,95.91,29.61,31.41,29.61,292,111,116,519,42,30,7,77,7,128,119,250,361,13,29,178,29,11,35,280,92,31,6.72,10.64,14.05,12,11,19,519,403,403,4,6.83,7.4,7.4,30.84,30.84,29.42
MIN,2015,MIN,MIN,Team Level,5on4,82,0.92,0.89,0.88,24834,361.75,46.4,33.3,76.51,12.61,227.81,115.37,41.73,46.4,41.73,366,146,182,694,44,38,9,90,12,186,142,322,468,10,20,267,26,20,55,342,125,45,8.05,15.02,23.33,7,12,25,694,512,512,5,8.71,10.6,10.6,44.5,44.5,41,51.85,3.91,2.29,7.31,1.5,14.97,40.03,3.9,3.91,3.9,54,16,14,84,4,1,0,15,1,9,40,50,66,9,18,210,75,43,38,53,17,0,1.45,2.46,0,1,3,0,84,70,70,34,0.53,0.08,0.08,4.36,4.36,4.35
PHI,2015,PHI,PHI,Team Level,other,82,0.54,0.49,0.51,12386,188.17,37.08,12.28,33.45,6.2,97.47,75.5,35.35,37.08,35.35,175,87,72,334,29,10,0,42,4,83,94,146,233,14,28,148,42,33,40,145,65,52,5.05,8.02,24.01,3,9,17,334,262,262,24,3.6,2.82,2.6,38.09,38.09,36.51,182.07,32.04,12.64,35.28,6.18,93.93,70.99,30.02,32.04,30.02,175,77,91,343,28,20,4,29,9,77,89,147,224,16,30,161,60,30,40,144,63,45,5.7,7.36,18.97,5,6,17,343,252,252,14,3.58,5.82,5.92,29.64,29.64,28.32
PHI,2015,PHI,PHI,Team Level,all,82,0.5,0.51,0.51,300755,2543.42,240.96,170.72,585.43,83.2,1408.44,1066.26,230.72,240.39,230.17,2542,1013,1348,4903,211,195,36,683,85,1119,1262,2331,3344,346,816,2530,2196,455,687,2656,636,263,72.59,76.11,92.27,56,72,83,4871.81,3555,3543.32,455,38.31,47.87,47.92,231.35,230.93,225.02,2477.21,236.62,164.47,574.6,80.29,1332.43,1017.65,226.4,238.36,228.08,2519,888,1309,4716,210,209,39,667,89,967,1265,2309,3197,360,825,2431,2181,533,735,2527,644,236,73.52,79.51,83.58,55,75,80,4744.81,3407,3428.96,455,36.47,46.82,49,224.01,225.28,219.64
PHI,2015,PHI,PHI,Team Level,5on5,82,0.49,0.51,0.5,235799,1893.1,148.38,119.77,456.81,61.95,1042.38,809.71,143.72,147.81,143.17,1882,757,1062,3701,133,136,25,527,63,812,968,1749,2506,303,727,1869,2032,371,540,2055,444,140,56.05,52.98,39.35,48,51,34,3669.81,2639,2627.32,374,24.68,30.29,30.34,142.72,142.28,140.38,1889,151.95,119.96,457.02,60.82,1018.3,790.95,147.72,153.68,149.4,1943,656,1014,3613,130,150,21,539,68,725,987,1813,2469,313,728,1816,1982,428,536,1982,491,126,57.28,60.6,34.06,40,58,32,3641.81,2599,2620.96,359,24.79,29.07,29.38,147.35,148.62,146.89
PHI,2015,PHI,PHI,Team Level,4on5,82,0.1,0.11,0.14,25809,55,5.32,2.52,7.12,1.57,15.34,46.14,5.09,5.32,5.09,65,13,6,84,3,3,1,10,2,8,52,62,75,11,22,225,82,38,53,58,10,10,1.2,1.19,2.93,0,0,3,84,78,78,51,0.58,0.83,0.83,5.06,5.06,5.03,345.7,46.52,28.99,74.01,11.28,203.8,109.39,42.66,46.52,42.66,340,134,195,669,46,36,14,93,12,147,140,294,428,20,45,232,42,18,83,348,69,57,9.27,8.79,28.46,10,7,29,669,474,474,10,7.44,11.28,13.04,40.91,40.91,38.33
PHI,2015,PHI,PHI,Team Level,5on4,82,0.89,0.9,0.88,26761,407.13,50.18,36.14,88.05,13.48,253.25,134.91,46.55,50.18,46.55,420,156,208,784,46,46,10,104,16,216,148,374,530,18,39,288,40,13,54,398,117,61,10.3,13.9,25.98,5,12,29,784,576,576,6,9.45,13.93,14.15,45.48,45.48,43.09,60.45,6.12,2.87,8.29,2.02,16.39,46.31,6.01,6.12,6.01,61,21,9,91,6,3,0,6,0,18,49,55,76,11,22,222,97,57,76,53,21,8,1.27,2.75,2.09,0,4,2,91,82,82,72,0.66,0.66,0.66,6.12,6.12,6.09
TOR,2015,TOR,TOR,Team Level,other,82,0.54,0.57,0.56,11150,197.2,37.84,14.58,35.48,6.68,107.94,67.53,36.69,37.84,36.69,187,84,96,367,32,17,9,36,12,108,66,155,239,13,26,168,66,32,17,154,68,49,5.86,8.4,23.58,5,6,21,367,271,271,7,4.24,6.47,6.56,35.46,35.46,34.54,151.35,32.28,9.69,27.82,5.28,76.51,59.43,30.64,32.28,30.64,143,68,65,276,28,9,4,37,7,65,65,115,183,15,30,150,62,23,31,108,62,41,4.07,7.74,20.47,5,5,18,276,211,211,18,2.74,3.05,3.98,31.05,31.05,30.18
TOR,2015,TOR,TOR,Team Level,all,82,0.51,0.52,0.51,299792,2658.51,254.52,184.12,612.18,89.44,1486.16,1075.64,243.61,253.16,242.32,2515,1188,1333,5036,192,196,41,633,105,1235,1342,2323,3511,324,694,2617,2119,669,626,2720,732,251,77.98,89.48,87.05,52,62,78,4973.34,3703,3669.07,411,41.24,41.81,44.8,250.9,249.31,242.91,2534.21,242.03,169.08,582.83,82.99,1405.96,1040.1,232.75,244.53,235.16,2503,1020,1035,4558,240,144,40,655,101,1140,1243,2263,3283,322,676,2556,2143,630,722,2585,735,203,76.66,88.48,76.88,81,86,73,4622.93,3523,3564.4,440,37.21,36.08,38.95,240.27,242.86,238.18
TOR,2015,TOR,TOR,Team Level,5on5,82,0.5,0.51,0.5,237065,1985.98,163.58,128.67,480.56,65.77,1108.45,818.97,158.28,162.23,156.99,1889,877,1007,3773,120,129,28,508,72,889,1048,1769,2646,282,608,1952,1898,539,495,2089,538,139,60.94,64.87,37.77,38,42,40,3710.34,2766,2732.07,340,26.56,28.4,30.45,159.7,158.1,155.66,2004.61,164.02,129.17,478.48,65.47,1111.6,837.26,159.37,166.53,161.79,1982,804,789,3575,160,106,27,544,80,882,1014,1822,2626,283,600,1947,1937,527,577,2097,572,117,62.65,68.37,33,64,68,28,3639.93,2786,2827.4,374,26.66,22.92,24.85,165.84,168.43,165.75
TOR,2015,TOR,TOR,Team Level,4on5,82,0.13,0.15,0.17,26672,65.55,6.53,3.02,9.09,2.03,18.49,55.84,6.39,6.53,6.39,76,19,15,110,3,3,0,14,1,13,61,73,92,14,30,232,113,72,54,64,23,8,1.49,2.79,2.26,2,1,0,110,95,95,53,0.7,0.7,0.7,6.53,6.53,6.49,333.31,41.96,28.32,70.16,10.89,205.15,105.51,39.1,41.96,39.1,328,134,166,628,45,27,8,64,12,183,131,283,417,14,26,264,41,27,70,330,91,41,8.6,11.02,22.33,7,12,26,628,462,462,6,7.37,9.56,9.57,39.76,39.76,38.63
TOR,2015,TOR,TOR,Team Level,5on4,82,0.93,0.91,0.9,24905,409.78,46.55,37.85,87.06,14.95,251.29,133.3,42.25,46.55,42.25,363,208,215,786,37,47,4,75,20,225,167,326,534,15,30,265,42,26,60,413,103,55,9.69,13.41,23.44,7,13,17,786,571,571,11,9.75,6.24,7.08,49.21,49.21,46.23,44.94,3.76,1.91,6.37,1.35,12.7,37.91,3.63,3.76,3.63,50,14,15,79,7,2,1,10,2,10,33,43,57,10,20,195,103,53,44,50,10,4,1.33,1.35,1.08,5,1,1,79,64,64,42,0.43,0.55,0.55,3.64,3.64,3.61
NYI,2015,NYI,NYI,Team Level,other,82,0.45,0.44,0.41,10818,131.68,26.33,8.98,23.66,4.1,67.75,51.18,25.88,26.33,25.88,137,45,88,270,32,7,1,33,3,50,57,105,150,11,25,129,39,33,29,101,50,31,3.84,6.63,15.86,5,10,17,270,182,182,12,2.64,2.21,2.21,26.76,26.76,26.53,189.15,32.73,13.32,34.44,6.06,102.38,73.07,30.62,32.73,30.62,195,67,80,342,34,11,4,26,2,92,97,161,228,13,31,137,52,32,38,160,62,40,5.77,7.51,19.45,8,3,23,342,262,262,19,3.84,4.17,4.17,32.4,32.4,30.74
NYI,2015,NYI,NYI,Team Level,all,82,0.5,0.49,0.5,300303,2390.97,221.93,161.92,537.83,78.73,1320.14,1033.46,214.36,222.54,214.94,2412,942,1250,4604,227,142,41,630,83,1020,1252,2185,3127,291,654,2331,2311,623,818,2539,613,202,73.94,74.99,73,76,73,78,4620.07,3354,3362.33,481,35.6,34.35,35.71,221.82,222.15,217.68,2445.19,226.16,168.38,549.4,80.12,1363.04,1020.92,217.06,226.21,217.12,2496,912,1322,4730,211,159,41,563,69,1065,1341,2285,3197,289,657,2323,2043,639,724,2545,677,186,76.18,82.69,67.29,73,61,77,4718.54,3408,3409.6,402,37.05,34.6,35.56,227.64,227.71,221.83
NYI,2015,NYI,NYI,Team Level,5on5,82,0.49,0.5,0.5,246089,1906.57,149.66,122.53,447.5,63.01,1059.5,839.81,145.81,150.26,146.39,1901,781,998,3680,154,94,29,522,69,819,1024,1747,2528,252,567,1823,2146,515,693,2100,471,111,61.8,56.47,31.38,64,56,34,3696.07,2682,2690.33,421,25.18,20.34,21.73,153.11,153.44,151.48,1940.17,158.67,128.38,450.02,62.97,1074.93,822.03,153.96,158.72,154.02,1966,731,1055,3752,146,126,35,465,60,820,1080,1820,2551,254,571,1767,1876,522,592,2066,524,107,62.5,64.46,31.7,57,51,38,3740.54,2697,2698.6,344,26.44,27.05,28.18,156.93,156.99,155
NYI,2015,NYI,NYI,Team Level,4on5,82,0.18,0.15,0.18,21676,61.22,6.87,3.16,7.3,1.75,15.55,50.38,6.65,6.87,6.65,77,8,17,102,5,4,0,11,2,13,50,72,80,12,27,189,95,61,46,59,14,12,1.13,2.15,3.6,1,1,3,102,85,85,44,0.75,0.9,0.9,6.72,6.72,6.69,275.53,31.19,24.54,59.16,9.71,174.19,93.21,28.95,31.19,28.95,290,102,177,569,26,19,2,67,6,146,128,264,366,13,34,225,39,17,59,280,74,38,6.74,8.54,15.91,6,5,15,569,392,392,6,6.28,2.89,2.71,34.76,34.76,32.54
NYI,2015,NYI,NYI,Team Level,5on4,82,0.92,0.89,0.88,21720,291.51,39.07,27.25,59.37,9.88,177.35,92.1,36.02,39.07,36.02,297,108,147,552,36,37,11,64,9,138,121,261,369,16,35,190,31,14,50,279,78,48,7.17,9.73,22.16,6,6,24,552,405,405,4,7.02,10.91,10.88,35.21,35.21,32.98,40.35,3.57,2.13,5.77,1.38,11.54,32.61,3.52,3.57,3.52,45,12,10,67,5,3,0,5,1,7,36,40,52,9,21,194,76,68,35,39,17,1,1.17,2.17,0.23,2,2,1,67,57,57,33,0.49,0.5,0.5,3.56,3.56,3.55
EDM,2015,EDM,EDM,Team Level,other,82,0.41,0.49,0.49,11172,126.94,20.61,9.23,24.06,4.23,71.53,46.34,19.63,20.61,19.63,129,47,57,233,18,11,2,27,7,61,52,111,158,8,16,119,25,27,30,109,42,25,4.08,5.08,11.45,4,2,12,233,176,176,19,2.62,3.36,3.87,19.36,19.36,19.02,132.86,29.67,9.04,23.42,4.3,71.01,47.55,28.1,29.67,28.1,129,56,61,246,22,8,2,34,5,57,59,107,163,4,8,131,34,16,31,103,36,46,3.59,4.62,21.45,3,3,16,246,185,185,23,2.79,3.41,3.43,29.03,29.03,27.57
EDM,2015,EDM,EDM,Team Level,all,82,0.48,0.49,0.48,298912,2376.36,220.57,164.87,544.28,76.41,1313.19,962.76,212.29,219.74,211.47,2387,896,1230,4513,199,163,31,558,70,1036,1257,2188,3084,308,696,2429,1818,564,881,2432,642,209,70.39,79.63,70.54,53,74,72,4471.25,3283,3259.35,574,36.39,36.7,38.74,218.15,217.22,212.99,2541.14,237.88,173.72,582.08,81.99,1428.47,1044.86,229.56,239.81,231.4,2549,1000,1233,4782,242,176,31,592,99,1187,1253,2307,3307,294,669,2549,2014,529,854,2664,665,220,78.25,79.91,79.73,84,82,76,4829.53,3549,3580.36,491,38.47,40.17,40.38,235.97,237.65,232.28
EDM,2015,EDM,EDM,Team Level,5on5,82,0.49,0.49,0.48,238807,1873.55,152.94,122.42,447.97,60.1,1026,777.62,148.56,152.12,147.73,1874,714,990,3578,134,120,22,462,53,794,1025,1740,2454,282,638,1852,1718,455,692,1985,471,132,57.4,58.12,37.41,45,54,35,3536.25,2588,2564.35,465,25.3,25.55,26.51,151.68,150.74,148.58,1979.34,157.86,128.08,473.67,63.79,1108.69,830.91,152.86,159.79,154.71,1984,779,975,3738,170,123,18,471,73,941,985,1814,2593,276,627,1952,1861,431,697,2137,505,121,64.11,60.33,33.42,71,66,33,3785.53,2763,2794.36,406,26.41,25.82,26,158.27,159.96,157.22
EDM,2015,EDM,EDM,Team Level,4on5,82,0.09,0.09,0.1,25228,43.29,4.35,2,5.36,1.2,11.93,32.16,4.34,4.35,4.34,48,9,10,67,5,1,0,6,1,11,33,43,52,8,19,235,48,57,83,37,15,5,0.9,2.02,1.43,1,3,1,67,57,57,80,0.46,0.14,0.14,4.68,4.68,4.67,372.7,44.53,33.82,77.38,12.29,232.48,123.48,42.97,44.53,42.97,373,151,186,710,45,42,11,81,18,177,161,328,479,9,21,252,30,16,68,370,110,44,8.86,13.07,22.6,8,12,25,710,524,524,6,8.64,10.17,10.17,42.99,42.99,41.87
EDM,2015,EDM,EDM,Team Level,5on4,82,0.88,0.88,0.86,23705,332.58,42.65,31.21,66.9,10.87,203.71,106.64,39.77,42.65,39.77,336,126,173,635,42,31,7,63,9,170,147,294,420,10,23,223,27,25,76,301,114,47,8,14.4,20.25,3,15,24,635,462,462,10,8,7.65,8.22,42.44,42.44,40.72,56.23,5.82,2.76,7.6,1.62,16.28,42.91,5.64,5.82,5.64,63,14,11,88,5,3,0,6,3,12,48,58,72,5,13,214,89,66,58,54,14,9,1.69,1.88,2.25,2,1,2,88,77,77,56,0.63,0.77,0.77,5.68,5.68,5.63
WPG,2015,WPG,WPG,Team Level,other,82,0.47,0.52,0.52,11384,148.9,28.64,10.29,26.51,4.82,79.19,54.54,27.27,28.64,27.27,146,58,79,283,23,9,1,24,3,67,78,123,181,9,18,120,54,27,21,101,57,46,3.81,6.93,17.91,2,5,16,283,204,204,15,3,2.15,2.36,29.29,29.29,28,137.91,32.22,9.54,23.7,4.63,73.91,47.99,28.11,32.22,28.11,141,51,72,264,30,10,3,29,8,57,58,111,162,12,24,150,33,21,47,92,54,46,3.29,6.88,22.06,2,6,22,264,192,192,33,2.86,3.98,3.98,31.11,31.11,28.66
WPG,2015,WPG,WPG,Team Level,all,82,0.49,0.51,0.5,298283,2414.53,227.63,166.19,548.49,77.23,1347.95,998.5,219.9,227.45,219.74,2429,937,1192,4558,212,164,30,544,60,1086,1300,2217,3154,360,818,2257,2103,550,766,2460,691,215,72.95,84.7,69.99,61,81,70,4548.03,3366,3366.79,563,36.66,33.67,34.14,230.16,230.11,225.41,2410.3,241.55,168.88,548.81,77.19,1331.53,963.03,229.4,243.24,231.04,2423,908,1133,4464,236,179,45,588,71,1060,1197,2187,3095,333,763,2572,1655,488,870,2442,625,264,70.49,77.48,93.58,58,75,103,4495.53,3331,3351.75,643,37.79,43.96,44.66,234.67,236.14,228.93
WPG,2015,WPG,WPG,Team Level,5on5,82,0.51,0.51,0.51,235001,1877.87,152.76,123.93,444.12,60.3,1049.25,788.65,148.5,152.58,148.35,1894,725,929,3548,145,121,20,444,48,845,1016,1749,2474,314,723,1691,1887,439,611,1973,536,110,58.45,65.09,29.21,51,67,27,3538.03,2619,2619.8,466,25.54,23.24,23.57,154.72,154.67,152.53,1812.99,149.61,120.06,433.45,57.49,990.86,744.53,145.36,151.31,147.01,1809,687,861,3357,144,124,27,463,44,780,941,1665,2352,298,690,1920,1530,402,684,1896,463,137,55.83,57.69,36.08,45,61,38,3388.53,2496,2516.75,514,24.83,26.76,27.13,147.31,148.78,146.56
